animal_number;responder;location;visit_time;duration;weight;feed_intake
212077;984000010112077;2;10/08/2026 19.55;1223;103522;820
212077;984000010112077;2;11/08/2026 09.55;1495;102192;934
212077;984000010112077;2;11/08/2026 22.46;1354;101918;916
212077;984000010112077;2;12/08/2026 06.52;1768;104775;1236
212077;984000010112077;2;12/08/2026 20.07;1287;105152;844
212077;984000010112077;2;13/08/2026 08.30;1925;105411;1183
212077;984000010112077;2;13/08/2026 14.41;900;106521;556
212077;984000010112077;2;14/08/2026 00.59;1490;106060;933
212077;984000010112077;2;14/08/2026 11.54;1519;109874;890
212077;984000010112077;2;15/08/2026 01.13;1770;105225;1143
212077;984000010112077;2;15/08/2026 10.37;1625;106664;1151
212077;984000010112077;2;15/08/2026 22.05;985;106895;441
212077;984000010112077;2;16/08/2026 03.23;720;106087;447
212077;984000010112077;2;16/08/2026 06.25;607;107750;408
212077;984000010112077;2;16/08/2026 11.58;209;107424;120
212077;984000010112077;2;16/08/2026 15.13;1595;107463;1280
212077;984000010112077;2;17/08/2026 00.12;768;108276;536
212077;984000010112077;2;17/08/2026 08.55;1406;107635;891
212077;984000010112077;2;17/08/2026 17.29;607;108374;422
212077;984000010112077;2;18/08/2026 01.00;709;108750;466
212077;984000010112077;2;18/08/2026 02.01;1090;108989;744
212077;984000010112077;2;18/08/2026 16.10;1789;108877;1185
212077;984000010112077;2;19/08/2026 01.06;722;110022;446
212077;984000010112077;2;19/08/2026 10.14;767;107930;296
212077;984000010112077;2;19/08/2026 14.05;2260;109603;1543
212077;984000010112077;2;20/08/2026 00.51;580;111371;339
212077;984000010112077;2;20/08/2026 10.11;1696;110876;1064
212077;984000010112077;2;20/08/2026 19.58;1709;111523;1110
212077;984000010112077;2;21/08/2026 03.46;888;112144;511
212077;984000010112077;2;21/08/2026 05.35;291;114259;176
212077;984000010112077;2;21/08/2026 11.22;1492;112473;1217
212077;984000010112077;2;22/08/2026 00.56;837;112363;361
212077;984000010112077;2;22/08/2026 08.00;1086;111745;735
212081;984000010112081;2;08/08/2026 11.39;88;104973;5
212081;984000010112081;2;08/08/2026 12.11;26;;1
212081;984000010112081;2;08/08/2026 18.09;1572;103707;1241
212081;984000010112081;2;09/08/2026 00.37;1017;105623;795
212081;984000010112081;2;09/08/2026 11.33;1313;105940;1043
212081;984000010112081;2;09/08/2026 19.40;976;106325;805
212081;984000010112081;2;10/08/2026 06.23;766;105668;537
212081;984000010112081;2;10/08/2026 12.49;1686;106285;1352
212081;984000010112081;2;11/08/2026 05.31;1553;106720;1270
212081;984000010112081;2;11/08/2026 20.33;2075;108150;1701
212081;984000010112081;2;12/08/2026 06.24;1050;108793;875
212081;984000010112081;2;12/08/2026 14.41;1027;109771;788
212081;984000010112081;2;12/08/2026 21.25;587;108462;450
212081;984000010112081;2;13/08/2026 00.33;745;110689;560
212081;984000010112081;2;13/08/2026 13.23;1140;109402;827
212081;984000010112081;2;13/08/2026 18.37;1113;110907;957
212081;984000010112081;2;14/08/2026 09.06;1189;108947;857
212081;984000010112081;2;14/08/2026 22.28;1895;108746;1698
212081;984000010112081;2;15/08/2026 07.46;1044;111110;870
212081;984000010112081;2;15/08/2026 23.45;1460;110841;923
212081;984000010112081;2;16/08/2026 12.04;1825;110759;1638
212081;984000010112081;2;16/08/2026 19.53;591;111044;511
212081;984000010112081;2;17/08/2026 10.19;1945;111280;1598
212081;984000010112081;2;18/08/2026 01.29;1234;111932;893
212081;984000010112081;2;18/08/2026 06.10;1174;113644;1024
212081;984000010112081;2;18/08/2026 08.16;489;113752;366
212081;984000010112081;2;18/08/2026 17.16;993;113649;818
212081;984000010112081;2;19/08/2026 05.03;1900;112814;1607
212081;984000010112081;2;19/08/2026 19.01;1548;114165;1344
212081;984000010112081;2;20/08/2026 11.17;1623;114209;1294
212081;984000010112081;2;20/08/2026 22.09;610;114087;422
212081;984000010112081;2;21/08/2026 05.44;1800;114774;1601
212081;984000010112081;2;21/08/2026 18.48;478;116374;403
212081;984000010112081;2;22/08/2026 02.59;600;114991;485
212081;984000010112081;2;22/08/2026 11.39;1079;114417;848
212097;984000010112097;2;08/08/2026 16.32;1254;102652;1063
212097;984000010112097;2;09/08/2026 04.42;1523;103213;1157
212097;984000010112097;2;09/08/2026 13.50;386;104064;331
212097;984000010112097;2;09/08/2026 19.24;500;103806;308
212097;984000010112097;2;10/08/2026 01.20;1517;104434;1164
212097;984000010112097;2;10/08/2026 13.33;1251;106042;913
212097;984000010112097;2;10/08/2026 22.26;544;105940;468
212097;984000010112097;2;11/08/2026 04.36;790;104083;670
212097;984000010112097;2;11/08/2026 14.24;947;105726;795
212097;984000010112097;2;11/08/2026 21.27;1096;109827;884
212097;984000010112097;2;12/08/2026 09.44;1300;107057;1212
212097;984000010112097;2;12/08/2026 20.41;212;108023;88
212097;984000010112097;2;12/08/2026 22.42;973;105979;788
212097;984000010112097;2;13/08/2026 08.10;33;;2
212097;984000010112097;2;13/08/2026 12.14;1167;107364;936
212097;984000010112097;2;13/08/2026 17.23;453;108404;375
212097;984000010112097;2;14/08/2026 02.00;589;108766;471
212097;984000010112097;2;14/08/2026 11.07;1409;106743;1242
212097;984000010112097;2;14/08/2026 21.47;1527;109077;1176
212097;984000010112097;2;15/08/2026 07.10;143;108688;76
212097;984000010112097;2;15/08/2026 12.22;1045;108562;885
212097;984000010112097;2;16/08/2026 04.56;1577;108689;1267
212097;984000010112097;2;16/08/2026 15.54;1517;109323;1253
212097;984000010112097;2;17/08/2026 02.57;470;109040;310
212097;984000010112097;2;17/08/2026 08.48;66;108205;20
212097;984000010112097;2;17/08/2026 11.56;1152;108608;946
212097;984000010112097;2;17/08/2026 22.10;139;111124;37
212097;984000010112097;2;17/08/2026 22.56;1115;108070;806
212097;984000010112097;2;18/08/2026 07.29;1406;110867;1027
212097;984000010112097;2;18/08/2026 14.03;532;111243;402
212097;984000010112097;2;19/08/2026 01.50;640;110086;437
212097;984000010112097;2;19/08/2026 09.45;396;110098;363
212097;984000010112097;2;19/08/2026 17.39;1553;111096;1313
212097;984000010112097;2;20/08/2026 02.04;385;111602;337
212097;984000010112097;2;20/08/2026 07.10;698;110893;579
212097;984000010112097;2;20/08/2026 16.18;1273;112360;892
212097;984000010112097;2;21/08/2026 06.30;1443;111998;1355
212097;984000010112097;2;21/08/2026 15.02;272;114150;204
212097;984000010112097;2;21/08/2026 20.16;688;115097;468
212097;984000010112097;2;22/08/2026 05.32;1404;112779;1195
213461;984000010113461;2;08/08/2026 22.49;1384;92305;917
213461;984000010113461;2;08/08/2026 23.27;545;93575;363
213461;984000010113461;2;09/08/2026 01.45;301;96078;205
213461;984000010113461;2;09/08/2026 09.44;697;94849;453
213461;984000010113461;2;09/08/2026 10.05;483;94865;326
213461;984000010113461;2;09/08/2026 10.21;349;94699;225
213461;984000010113461;2;09/08/2026 20.07;619;96495;383
213461;984000010113461;2;09/08/2026 20.27;517;96080;336
213461;984000010113461;2;09/08/2026 20.42;292;95348;193
213461;984000010113461;2;10/08/2026 06.42;693;96611;421
213461;984000010113461;2;10/08/2026 07.28;669;94946;401
213461;984000010113461;2;10/08/2026 11.52;591;96693;407
213461;984000010113461;2;10/08/2026 19.11;1219;94260;862
213461;984000010113461;2;10/08/2026 19.44;388;95420;284
213461;984000010113461;2;11/08/2026 03.53;535;95879;376
213461;984000010113461;2;11/08/2026 04.10;385;96927;276
213461;984000010113461;2;11/08/2026 08.57;576;94702;412
213461;984000010113461;2;11/08/2026 15.25;817;95870;641
213461;984000010113461;2;11/08/2026 15.48;412;96248;294
213461;984000010113461;2;11/08/2026 18.43;331;95671;207
213461;984000010113461;2;11/08/2026 18.56;338;96565;245
213461;984000010113461;2;12/08/2026 01.16;285;97500;210
213461;984000010113461;2;12/08/2026 01.59;226;97494;124
213461;984000010113461;2;12/08/2026 08.43;713;97314;474
213461;984000010113461;2;12/08/2026 17.26;605;98321;437
213461;984000010113461;2;12/08/2026 17.45;386;97494;290
213461;984000010113461;2;12/08/2026 17.59;364;96752;242
213461;984000010113461;2;12/08/2026 20.52;138;97474;102
213461;984000010113461;2;13/08/2026 00.19;493;97877;361
213461;984000010113461;2;13/08/2026 06.31;1061;97389;761
213461;984000010113461;2;13/08/2026 08.01;57;;25
213461;984000010113461;2;13/08/2026 09.48;382;97636;279
213461;984000010113461;2;13/08/2026 15.45;561;97150;386
213461;984000010113461;2;13/08/2026 17.38;374;100797;266
213461;984000010113461;2;13/08/2026 21.48;36;;18
213461;984000010113461;2;13/08/2026 22.51;618;99055;431
213461;984000010113461;2;14/08/2026 05.27;501;97412;354
213461;984000010113461;2;14/08/2026 07.33;151;96011;78
213461;984000010113461;2;14/08/2026 12.34;581;96753;417
213461;984000010113461;2;14/08/2026 12.52;490;96932;352
213461;984000010113461;2;14/08/2026 13.08;397;97178;277
213461;984000010113461;2;14/08/2026 20.05;278;96590;172
213461;984000010113461;2;14/08/2026 20.15;444;96411;344
213461;984000010113461;2;15/08/2026 03.28;1088;97818;893
213461;984000010113461;2;15/08/2026 14.59;504;98858;330
213461;984000010113461;2;15/08/2026 15.16;425;98325;313
213461;984000010113461;2;15/08/2026 19.51;506;99478;340
213461;984000010113461;2;15/08/2026 20.06;396;99073;279
213461;984000010113461;2;16/08/2026 05.37;1160;98468;868
213461;984000010113461;2;16/08/2026 06.11;438;98746;348
213461;984000010113461;2;16/08/2026 06.45;322;97311;218
213461;984000010113461;2;16/08/2026 10.23;466;101320;372
213461;984000010113461;2;16/08/2026 20.09;838;99768;481
213461;984000010113461;2;17/08/2026 02.11;592;100507;446
213461;984000010113461;2;17/08/2026 02.30;448;100842;289
213461;984000010113461;2;17/08/2026 02.43;330;101151;243
213461;984000010113461;2;17/08/2026 08.09;374;99675;276
213461;984000010113461;2;17/08/2026 14.35;605;99165;398
213461;984000010113461;2;17/08/2026 14.53;416;98394;326
213461;984000010113461;2;17/08/2026 20.34;286;100181;118
213461;984000010113461;2;17/08/2026 20.45;530;101216;355
213461;984000010113461;2;17/08/2026 23.25;594;100711;438
213461;984000010113461;2;18/08/2026 12.42;644;101399;448
213461;984000010113461;2;18/08/2026 13.02;440;101053;321
213461;984000010113461;2;18/08/2026 22.13;492;101600;297
213461;984000010113461;2;18/08/2026 22.30;437;101360;294
213461;984000010113461;2;19/08/2026 07.54;559;101337;404
213461;984000010113461;2;19/08/2026 08.10;589;101036;400
213461;984000010113461;2;19/08/2026 08.29;432;101742;297
213461;984000010113461;2;19/08/2026 09.24;141;103175;68
213461;984000010113461;2;19/08/2026 10.54;164;103032;122
213461;984000010113461;2;19/08/2026 21.51;432;101587;169
213461;984000010113461;2;19/08/2026 22.04;535;102650;384
213461;984000010113461;2;20/08/2026 07.42;568;102429;382
213461;984000010113461;2;20/08/2026 07.58;432;102004;329
213461;984000010113461;2;20/08/2026 08.14;454;102551;344
213461;984000010113461;2;20/08/2026 13.24;434;101952;339
213461;984000010113461;2;20/08/2026 16.53;409;102923;317
213461;984000010113461;2;20/08/2026 17.07;414;102592;333
213461;984000010113461;2;21/08/2026 00.48;1288;104137;834
213461;984000010113461;2;21/08/2026 01.24;446;104275;304
213461;984000010113461;2;21/08/2026 15.11;590;102696;449
213461;984000010113461;2;21/08/2026 21.49;892;103939;476
213461;984000010113461;2;21/08/2026 22.37;510;103671;391
213461;984000010113461;2;21/08/2026 22.52;375;104561;303
213461;984000010113461;2;21/08/2026 23.06;296;103873;215
213461;984000010113461;2;22/08/2026 09.29;659;104823;460
213461;984000010113461;2;22/08/2026 09.49;488;105142;363
213487;984000010113487;2;08/08/2026 17.04;1061;104887;836
213487;984000010113487;2;09/08/2026 01.52;1236;105421;937
213487;984000010113487;2;09/08/2026 13.18;1035;106593;806
213487;984000010113487;2;09/08/2026 14.57;466;106775;379
213487;984000010113487;2;10/08/2026 03.19;1465;106659;1248
213487;984000010113487;2;10/08/2026 14.51;1437;106349;1251
213487;984000010113487;2;10/08/2026 23.21;393;107146;354
213487;984000010113487;2;11/08/2026 02.44;815;107593;666
213487;984000010113487;2;11/08/2026 17.39;1417;105876;1284
213487;984000010113487;2;12/08/2026 03.29;1323;107331;1237
213487;984000010113487;2;12/08/2026 12.46;835;110378;755
213487;984000010113487;2;12/08/2026 23.08;1023;108297;820
213487;984000010113487;2;13/08/2026 10.21;1635;108802;984
213487;984000010113487;2;13/08/2026 18.15;885;112546;799
213487;984000010113487;2;14/08/2026 10.04;1401;108312;1169
213487;984000010113487;2;15/08/2026 02.45;1651;108704;1575
213487;984000010113487;2;15/08/2026 05.25;107;109403;57
213487;984000010113487;2;15/08/2026 11.44;927;112367;830
213487;984000010113487;2;15/08/2026 22.39;594;111682;388
213487;984000010113487;2;16/08/2026 00.23;672;111332;434
213487;984000010113487;2;16/08/2026 08.16;1460;111094;1187
213487;984000010113487;2;16/08/2026 17.15;927;112114;798
213487;984000010113487;2;16/08/2026 22.28;915;114021;842
213487;984000010113487;2;17/08/2026 07.32;467;112736;405
213487;984000010113487;2;17/08/2026 19.15;1404;112693;1278
213487;984000010113487;2;18/08/2026 02.30;1154;112922;877
213487;984000010113487;2;18/08/2026 13.14;1359;114783;958
213487;984000010113487;2;18/08/2026 21.43;52;;24
213487;984000010113487;2;18/08/2026 21.55;101;111726;46
213487;984000010113487;2;19/08/2026 03.08;730;113362;564
213487;984000010113487;2;19/08/2026 11.55;807;111702;293
213487;984000010113487;2;19/08/2026 13.37;1056;112062;794
213487;984000010113487;2;19/08/2026 20.27;59;;19
213487;984000010113487;2;20/08/2026 12.39;1596;112855;1242
213487;984000010113487;2;21/08/2026 01.37;1745;113373;1365
213487;984000010113487;2;21/08/2026 13.27;1514;115647;1469
213487;984000010113487;2;22/08/2026 02.24;426;114727;329
213487;984000010113487;2;22/08/2026 10.57;1474;114191;944
213489;984000010113489;2;08/08/2026 14.56;876;102231;622
213489;984000010113489;2;08/08/2026 19.38;635;100546;383
213489;984000010113489;2;08/08/2026 22.34;553;101732;358
213489;984000010113489;2;09/08/2026 02.50;944;101998;690
213489;984000010113489;2;09/08/2026 07.10;781;102156;532
213489;984000010113489;2;09/08/2026 11.14;720;103307;471
213489;984000010113489;2;09/08/2026 22.49;1175;101738;784
213489;984000010113489;2;10/08/2026 09.55;1762;101019;1221
213489;984000010113489;2;10/08/2026 17.02;1633;103286;1217
213489;984000010113489;2;11/08/2026 02.17;404;104227;237
213489;984000010113489;2;11/08/2026 04.57;918;102105;677
213489;984000010113489;2;11/08/2026 14.50;1387;103619;982
213489;984000010113489;2;11/08/2026 18.36;225;101913;140
213489;984000010113489;2;11/08/2026 21.56;1155;103292;791
213489;984000010113489;2;12/08/2026 08.04;1583;105796;1203
213489;984000010113489;2;12/08/2026 18.53;1024;105108;671
213489;984000010113489;2;13/08/2026 02.57;1117;105218;776
213489;984000010113489;2;13/08/2026 11.04;1886;105834;1241
213489;984000010113489;2;13/08/2026 22.13;1417;106875;1096
213489;984000010113489;2;14/08/2026 03.14;430;107593;276
213489;984000010113489;2;14/08/2026 15.18;1558;109179;845
213489;984000010113489;2;14/08/2026 21.03;768;105783;476
213489;984000010113489;2;14/08/2026 21.24;521;106073;353
213489;984000010113489;2;15/08/2026 00.01;477;106990;91
213489;984000010113489;2;15/08/2026 00.17;312;109398;207
213489;984000010113489;2;15/08/2026 06.28;1616;107481;1167
213489;984000010113489;2;15/08/2026 17.24;442;105284;147
213489;984000010113489;2;15/08/2026 19.34;523;106184;333
213489;984000010113489;2;16/08/2026 02.49;1148;104284;690
213489;984000010113489;2;16/08/2026 09.51;1261;105331;962
213489;984000010113489;2;16/08/2026 17.38;1631;108083;1248
213489;984000010113489;2;17/08/2026 04.55;1158;108574;814
213489;984000010113489;2;17/08/2026 19.53;1620;105774;1143
213489;984000010113489;2;18/08/2026 04.26;1211;109962;960
213489;984000010113489;2;18/08/2026 10.17;940;109889;712
213489;984000010113489;2;18/08/2026 16.57;573;109605;422
213489;984000010113489;2;18/08/2026 19.21;601;109925;416
213489;984000010113489;2;19/08/2026 06.40;1137;109474;784
213489;984000010113489;2;19/08/2026 16.51;1785;110092;1331
213489;984000010113489;2;20/08/2026 03.02;1315;110941;1036
213489;984000010113489;2;20/08/2026 06.01;521;111951;309
213489;984000010113489;2;20/08/2026 18.26;1808;109865;1279
213489;984000010113489;2;21/08/2026 04.49;1717;111398;1129
213489;984000010113489;2;21/08/2026 12.36;665;112543;500
213489;984000010113489;2;21/08/2026 17.34;587;112910;398
213489;984000010113489;2;22/08/2026 03.15;1342;113734;847
213497;984000010113497;2;08/08/2026 13.28;717;95009;420
