animal_number;responder;location;visit_time;duration;weight;feed_intake
212057;984000010112057;2;19/07/2026 09.19;1201;102387;788
212057;984000010112057;2;19/07/2026 22.12;632;104212;422
212057;984000010112057;2;20/07/2026 07.47;748;103478;448
212057;984000010112057;2;20/07/2026 11.09;553;103349;316
212057;984000010112057;2;20/07/2026 15.07;587;102622;371
212057;984000010112057;2;20/07/2026 21.58;518;104046;223
212057;984000010112057;2;20/07/2026 23.40;760;104892;498
212057;984000010112057;2;21/07/2026 03.55;1072;106520;673
212057;984000010112057;2;21/07/2026 15.52;696;105206;456
212057;984000010112057;2;21/07/2026 23.56;765;103946;509
212057;984000010112057;2;22/07/2026 07.17;1371;104571;889
212057;984000010112057;2;23/07/2026 02.15;1844;104659;1223
212057;984000010112057;2;23/07/2026 17.48;1481;104594;954
212057;984000010112057;2;24/07/2026 02.23;1317;107076;849
212057;984000010112057;2;24/07/2026 07.16;618;110473;443
212057;984000010112057;2;24/07/2026 22.12;805;105856;436
212057;984000010112057;2;25/07/2026 02.03;544;107591;383
212057;984000010112057;2;25/07/2026 07.16;862;106599;585
212077;984000010112077;2;11/07/2026 18.49;1910;100838;1187
212077;984000010112077;2;12/07/2026 07.30;1685;100228;1083
212077;984000010112077;2;12/07/2026 18.45;1514;100629;941
212077;984000010112077;2;13/07/2026 03.58;1577;101843;898
212077;984000010112077;2;13/07/2026 10.39;1353;102899;846
212077;984000010112077;2;13/07/2026 19.55;1223;103232;852
212077;984000010112077;2;14/07/2026 09.55;1495;102273;930
212077;984000010112077;2;14/07/2026 22.46;1354;102431;918
212077;984000010112077;2;15/07/2026 06.52;1768;104474;1196
212077;984000010112077;2;15/07/2026 20.07;1287;104553;833
212077;984000010112077;2;16/07/2026 08.30;1925;104715;1274
212077;984000010112077;2;16/07/2026 14.41;900;106343;550
212077;984000010112077;2;17/07/2026 00.59;1490;105651;911
212077;984000010112077;2;17/07/2026 11.54;1519;108367;890
212077;984000010112077;2;18/07/2026 01.13;1770;105107;1209
212077;984000010112077;2;18/07/2026 10.37;1625;106866;1207
212077;984000010112077;2;18/07/2026 22.05;985;106980;451
212077;984000010112077;2;19/07/2026 03.23;720;106384;450
212077;984000010112077;2;19/07/2026 06.25;607;107489;387
212077;984000010112077;2;19/07/2026 11.58;209;107447;119
212077;984000010112077;2;19/07/2026 15.13;1595;106703;1213
212077;984000010112077;2;20/07/2026 00.12;768;109210;524
212077;984000010112077;2;20/07/2026 08.55;1406;107739;924
212077;984000010112077;2;20/07/2026 17.29;607;108377;421
212077;984000010112077;2;21/07/2026 01.00;709;107934;468
212077;984000010112077;2;21/07/2026 02.01;1090;108252;771
212077;984000010112077;2;21/07/2026 16.10;1789;108324;1230
212077;984000010112077;2;22/07/2026 01.06;722;109926;436
212077;984000010112077;2;22/07/2026 10.14;767;108173;288
212077;984000010112077;2;22/07/2026 14.05;2260;110329;1579
212077;984000010112077;2;23/07/2026 00.51;580;111215;343
212077;984000010112077;2;23/07/2026 10.11;1696;110696;1038
212077;984000010112077;2;23/07/2026 19.58;1709;111363;1142
212077;984000010112077;2;24/07/2026 03.46;888;112451;535
212077;984000010112077;2;24/07/2026 05.35;291;114296;173
212077;984000010112077;2;24/07/2026 11.22;1492;112237;1199
212077;984000010112077;2;25/07/2026 00.56;837;112254;358
212077;984000010112077;2;25/07/2026 08.00;1086;112342;755
212081;984000010112081;2;11/07/2026 11.39;88;105036;5
212081;984000010112081;2;11/07/2026 12.11;26;;1
212081;984000010112081;2;11/07/2026 18.09;1572;103961;1273
212081;984000010112081;2;12/07/2026 00.37;1017;105178;792
212081;984000010112081;2;12/07/2026 11.33;1313;105990;1041
212081;984000010112081;2;12/07/2026 19.40;976;105593;771
212081;984000010112081;2;13/07/2026 06.23;766;105475;560
212081;984000010112081;2;13/07/2026 12.49;1686;106236;1395
212081;984000010112081;2;14/07/2026 05.31;1553;107083;1292
212081;984000010112081;2;14/07/2026 20.33;2075;107650;1767
212081;984000010112081;2;15/07/2026 06.24;1050;108885;859
212081;984000010112081;2;15/07/2026 14.41;1027;109849;780
212081;984000010112081;2;15/07/2026 21.25;587;107898;445
212081;984000010112081;2;16/07/2026 00.33;745;110532;550
212081;984000010112081;2;16/07/2026 13.23;1140;109232;819
212081;984000010112081;2;16/07/2026 18.37;1113;111030;959
212081;984000010112081;2;17/07/2026 09.06;1189;108469;883
212081;984000010112081;2;17/07/2026 22.28;1895;107972;1746
212081;984000010112081;2;18/07/2026 07.46;1044;110646;889
212081;984000010112081;2;18/07/2026 23.45;1460;110692;907
212081;984000010112081;2;19/07/2026 12.04;1825;111158;1654
212081;984000010112081;2;19/07/2026 19.53;591;111039;488
212081;984000010112081;2;20/07/2026 10.19;1945;110875;1641
212081;984000010112081;2;21/07/2026 01.29;1234;111701;924
212081;984000010112081;2;21/07/2026 06.10;1174;113751;984
212081;984000010112081;2;21/07/2026 08.16;489;113735;353
212081;984000010112081;2;21/07/2026 17.16;993;113884;791
212081;984000010112081;2;22/07/2026 05.03;1900;113393;1641
212081;984000010112081;2;22/07/2026 19.01;1548;114158;1326
212081;984000010112081;2;23/07/2026 11.17;1623;114811;1313
212081;984000010112081;2;23/07/2026 22.09;610;114332;415
212081;984000010112081;2;24/07/2026 05.44;1800;114570;1563
212081;984000010112081;2;24/07/2026 18.48;478;116353;423
212081;984000010112081;2;25/07/2026 02.59;600;114511;478
212081;984000010112081;2;25/07/2026 11.39;1079;114723;833
212097;984000010112097;2;11/07/2026 16.32;1254;102949;1068
212097;984000010112097;2;12/07/2026 04.42;1523;104089;1213
212097;984000010112097;2;12/07/2026 13.50;386;103914;328
212097;984000010112097;2;12/07/2026 19.24;500;103213;312
212097;984000010112097;2;13/07/2026 01.20;1517;104524;1198
212097;984000010112097;2;13/07/2026 13.33;1251;105903;905
212097;984000010112097;2;13/07/2026 22.26;544;106226;481
212097;984000010112097;2;14/07/2026 04.36;790;103882;661
212097;984000010112097;2;14/07/2026 14.24;947;105440;842
212097;984000010112097;2;14/07/2026 21.27;1096;110869;923
212097;984000010112097;2;15/07/2026 09.44;1300;107094;1244
212097;984000010112097;2;15/07/2026 20.41;212;108056;88
212097;984000010112097;2;15/07/2026 22.42;973;105979;794
212097;984000010112097;2;16/07/2026 08.10;33;;2
212097;984000010112097;2;16/07/2026 12.14;1167;107325;922
212097;984000010112097;2;16/07/2026 17.23;453;107682;379
212097;984000010112097;2;17/07/2026 02.00;589;108233;474
212097;984000010112097;2;17/07/2026 11.07;1409;107387;1287
212097;984000010112097;2;17/07/2026 21.47;1527;108687;1221
212097;984000010112097;2;18/07/2026 07.10;143;108674;73
212097;984000010112097;2;18/07/2026 12.22;1045;109044;824
212097;984000010112097;2;19/07/2026 04.56;1577;107580;1279
212097;984000010112097;2;19/07/2026 15.54;1517;109904;1267
212097;984000010112097;2;20/07/2026 02.57;470;108852;310
212097;984000010112097;2;20/07/2026 08.48;66;107726;21
212097;984000010112097;2;20/07/2026 11.56;1152;108724;968
212097;984000010112097;2;20/07/2026 22.10;139;111342;37
212097;984000010112097;2;20/07/2026 22.56;1115;107974;802
212097;984000010112097;2;21/07/2026 07.29;1406;110173;1013
212097;984000010112097;2;21/07/2026 14.03;532;111000;433
212097;984000010112097;2;22/07/2026 01.50;640;109915;463
212097;984000010112097;2;22/07/2026 09.45;396;110332;342
212097;984000010112097;2;22/07/2026 17.39;1553;110482;1279
212097;984000010112097;2;23/07/2026 02.04;385;111765;338
212097;984000010112097;2;23/07/2026 07.10;698;110297;574
212097;984000010112097;2;23/07/2026 16.18;1273;111550;880
212097;984000010112097;2;24/07/2026 06.30;1443;112235;1313
212097;984000010112097;2;24/07/2026 15.02;272;114222;197
212097;984000010112097;2;24/07/2026 20.16;688;114931;474
212097;984000010112097;2;25/07/2026 05.32;1404;112379;1218
213461;984000010113461;2;11/07/2026 22.49;1384;92851;862
213461;984000010113461;2;11/07/2026 23.27;545;93201;365
213461;984000010113461;2;12/07/2026 01.45;301;95645;211
213461;984000010113461;2;12/07/2026 09.44;697;94912;441
213461;984000010113461;2;12/07/2026 10.05;483;94439;342
213461;984000010113461;2;12/07/2026 10.21;349;94848;236
213461;984000010113461;2;12/07/2026 20.07;619;95904;390
213461;984000010113461;2;12/07/2026 20.27;517;95737;347
213461;984000010113461;2;12/07/2026 20.42;292;95006;197
213461;984000010113461;2;13/07/2026 06.42;693;95869;405
213461;984000010113461;2;13/07/2026 07.28;669;95659;410
213461;984000010113461;2;13/07/2026 11.52;591;96159;395
213461;984000010113461;2;13/07/2026 19.11;1219;94129;885
213461;984000010113461;2;13/07/2026 19.44;388;95344;268
213461;984000010113461;2;14/07/2026 03.53;535;95544;372
213461;984000010113461;2;14/07/2026 04.10;385;97467;270
213461;984000010113461;2;14/07/2026 08.57;576;95228;402
213461;984000010113461;2;14/07/2026 15.25;817;96255;610
213461;984000010113461;2;14/07/2026 15.48;412;95999;289
213461;984000010113461;2;14/07/2026 18.43;331;95885;217
213461;984000010113461;2;14/07/2026 18.56;338;96190;249
213461;984000010113461;2;15/07/2026 01.16;285;97582;215
213461;984000010113461;2;15/07/2026 01.59;226;97145;121
213461;984000010113461;2;15/07/2026 08.43;713;97457;486
213461;984000010113461;2;15/07/2026 17.26;605;98316;429
213461;984000010113461;2;15/07/2026 17.45;386;97010;289
213461;984000010113461;2;15/07/2026 17.59;364;96908;247
213461;984000010113461;2;15/07/2026 20.52;138;96976;104
213461;984000010113461;2;16/07/2026 00.19;493;97572;368
213461;984000010113461;2;16/07/2026 06.31;1061;97351;737
213461;984000010113461;2;16/07/2026 08.01;57;;26
213461;984000010113461;2;16/07/2026 09.48;382;98103;277
213461;984000010113461;2;16/07/2026 15.45;561;97708;394
213461;984000010113461;2;16/07/2026 17.38;374;100526;273
213461;984000010113461;2;16/07/2026 21.48;36;;18
213461;984000010113461;2;16/07/2026 22.51;618;99116;452
213461;984000010113461;2;17/07/2026 05.27;501;98005;349
213461;984000010113461;2;17/07/2026 07.33;151;96325;78
213461;984000010113461;2;17/07/2026 12.34;581;97031;398
213461;984000010113461;2;17/07/2026 12.52;490;96998;356
213461;984000010113461;2;17/07/2026 13.08;397;97178;269
213461;984000010113461;2;17/07/2026 20.05;278;96196;167
213461;984000010113461;2;17/07/2026 20.15;444;96435;341
213461;984000010113461;2;18/07/2026 03.28;1088;97889;883
213461;984000010113461;2;18/07/2026 14.59;504;98841;339
213461;984000010113461;2;18/07/2026 15.16;425;98292;325
213461;984000010113461;2;18/07/2026 19.51;506;99264;339
213461;984000010113461;2;18/07/2026 20.06;396;98756;286
213461;984000010113461;2;19/07/2026 05.37;1160;98522;861
213461;984000010113461;2;19/07/2026 06.11;438;99176;325
213461;984000010113461;2;19/07/2026 06.45;322;97804;222
213461;984000010113461;2;19/07/2026 10.23;466;100794;357
213461;984000010113461;2;19/07/2026 20.09;838;99754;490
213461;984000010113461;2;20/07/2026 02.11;592;100445;445
213461;984000010113461;2;20/07/2026 02.30;448;100198;304
213461;984000010113461;2;20/07/2026 02.43;330;100989;245
213461;984000010113461;2;20/07/2026 08.09;374;99726;279
213461;984000010113461;2;20/07/2026 14.35;605;99459;389
213461;984000010113461;2;20/07/2026 14.53;416;98669;315
213461;984000010113461;2;20/07/2026 20.34;286;99516;119
213461;984000010113461;2;20/07/2026 20.45;530;100970;359
213461;984000010113461;2;20/07/2026 23.25;594;99979;429
213461;984000010113461;2;21/07/2026 12.42;644;101529;457
213461;984000010113461;2;21/07/2026 13.02;440;101624;315
213461;984000010113461;2;21/07/2026 22.13;492;101544;301
213461;984000010113461;2;21/07/2026 22.30;437;102183;302
213461;984000010113461;2;22/07/2026 07.54;559;100241;415
213461;984000010113461;2;22/07/2026 08.10;589;100633;412
213461;984000010113461;2;22/07/2026 08.29;432;101593;294
213461;984000010113461;2;22/07/2026 09.24;141;103110;68
213461;984000010113461;2;22/07/2026 10.54;164;102734;121
213461;984000010113461;2;22/07/2026 21.51;432;101561;170
213461;984000010113461;2;22/07/2026 22.04;535;102784;383
213461;984000010113461;2;23/07/2026 07.42;568;101977;386
213461;984000010113461;2;23/07/2026 07.58;432;102575;340
213461;984000010113461;2;23/07/2026 08.14;454;102599;334
213461;984000010113461;2;23/07/2026 13.24;434;102053;336
213461;984000010113461;2;23/07/2026 16.53;409;102569;321
213461;984000010113461;2;23/07/2026 17.07;414;102204;346
213461;984000010113461;2;24/07/2026 00.48;1288;104218;841
213461;984000010113461;2;24/07/2026 01.24;446;103953;302
213461;984000010113461;2;24/07/2026 15.11;590;103260;449
213461;984000010113461;2;24/07/2026 21.49;892;103696;475
213461;984000010113461;2;24/07/2026 22.37;510;102995;387
213461;984000010113461;2;24/07/2026 22.52;375;104237;311
213461;984000010113461;2;24/07/2026 23.06;296;103779;208
213461;984000010113461;2;25/07/2026 09.29;659;104373;460
213461;984000010113461;2;25/07/2026 09.49;488;104903;365
213487;984000010113487;2;11/07/2026 17.04;1061;104974;842
213487;984000010113487;2;12/07/2026 01.52;1236;105251;992
213487;984000010113487;2;12/07/2026 13.18;1035;106979;844
213487;984000010113487;2;12/07/2026 14.57;466;106569;363
213487;984000010113487;2;13/07/2026 03.19;1465;106895;1249
213487;984000010113487;2;13/07/2026 14.51;1437;105850;1323
213487;984000010113487;2;13/07/2026 23.21;393;107587;354
213487;984000010113487;2;14/07/2026 02.44;815;106644;673
213487;984000010113487;2;14/07/2026 17.39;1417;105394;1263
213487;984000010113487;2;15/07/2026 03.29;1323;107476;1237
213487;984000010113487;2;15/07/2026 12.46;835;109909;745
213487;984000010113487;2;15/07/2026 23.08;1023;108144;814
213487;984000010113487;2;16/07/2026 10.21;1635;108939;982
213487;984000010113487;2;16/07/2026 18.15;885;111677;794
213487;984000010113487;2;17/07/2026 10.04;1401;108172;1159
213487;984000010113487;2;18/07/2026 02.45;1651;108257;1536
213487;984000010113487;2;18/07/2026 05.25;107;109533;55
213487;984000010113487;2;18/07/2026 11.44;927;112005;835
213487;984000010113487;2;18/07/2026 22.39;594;111331;392
213487;984000010113487;2;19/07/2026 00.23;672;111504;414
213487;984000010113487;2;19/07/2026 08.16;1460;111588;1235
213487;984000010113487;2;19/07/2026 17.15;927;112177;831
213487;984000010113487;2;19/07/2026 22.28;915;114171;799
213487;984000010113487;2;20/07/2026 07.32;467;112478;404
213487;984000010113487;2;20/07/2026 19.15;1404;112548;1317
213487;984000010113487;2;21/07/2026 02.30;1154;112931;873
213487;984000010113487;2;21/07/2026 13.14;1359;114285;1019
213487;984000010113487;2;21/07/2026 21.43;52;;23
213487;984000010113487;2;21/07/2026 21.55;101;111499;46
213487;984000010113487;2;22/07/2026 03.08;730;112945;567
213487;984000010113487;2;22/07/2026 11.55;807;111696;283
213487;984000010113487;2;22/07/2026 13.37;1056;111982;818
213487;984000010113487;2;22/07/2026 20.27;59;;20
213487;984000010113487;2;23/07/2026 12.39;1596;113108;1249
213487;984000010113487;2;24/07/2026 01.37;1745;112755;1343
213487;984000010113487;2;24/07/2026 13.27;1514;115576;1488
213487;984000010113487;2;25/07/2026 02.24;426;114225;328
213487;984000010113487;2;25/07/2026 10.57;1474;113654;936
213489;984000010113489;2;11/07/2026 14.56;876;101941;636
213489;984000010113489;2;11/07/2026 19.38;635;101127;382
213489;984000010113489;2;11/07/2026 22.34;553;101456;350
213489;984000010113489;2;12/07/2026 02.50;944;101900;671
213489;984000010113489;2;12/07/2026 07.10;781;103013;516
213489;984000010113489;2;12/07/2026 11.14;720;103391;465
213489;984000010113489;2;12/07/2026 22.49;1175;101432;788
213489;984000010113489;2;13/07/2026 09.55;1762;101421;1155
213489;984000010113489;2;13/07/2026 17.02;1633;102669;1202
213489;984000010113489;2;14/07/2026 02.17;404;103889;239
213489;984000010113489;2;14/07/2026 04.57;918;103346;688
213489;984000010113489;2;14/07/2026 14.50;1387;102817;967
213489;984000010113489;2;14/07/2026 18.36;225;101515;137
213489;984000010113489;2;14/07/2026 21.56;1155;103129;814
213489;984000010113489;2;15/07/2026 08.04;1583;105186;1168
213489;984000010113489;2;15/07/2026 18.53;1024;105371;682
213489;984000010113489;2;16/07/2026 02.57;1117;105135;815
213489;984000010113489;2;16/07/2026 11.04;1886;105966;1211
213489;984000010113489;2;16/07/2026 22.13;1417;106411;1095
213489;984000010113489;2;17/07/2026 03.14;430;106859;286
213489;984000010113489;2;17/07/2026 15.18;1558;109619;848
213489;984000010113489;2;17/07/2026 21.03;768;105210;475
213489;984000010113489;2;17/07/2026 21.24;521;105922;343
213489;984000010113489;2;18/07/2026 00.01;477;106744;87
213489;984000010113489;2;18/07/2026 00.17;312;109255;210
213489;984000010113489;2;18/07/2026 06.28;1616;107514;1191
213489;984000010113489;2;18/07/2026 17.24;442;106113;151
213489;984000010113489;2;18/07/2026 19.34;523;106584;332
213489;984000010113489;2;19/07/2026 02.49;1148;104246;683
213489;984000010113489;2;19/07/2026 09.51;1261;105022;1015
213489;984000010113489;2;19/07/2026 17.38;1631;107177;1246
213489;984000010113489;2;20/07/2026 04.55;1158;107605;836
213489;984000010113489;2;20/07/2026 19.53;1620;106464;1123
213489;984000010113489;2;21/07/2026 04.26;1211;110334;952
213489;984000010113489;2;21/07/2026 10.17;940;109363;710
213489;984000010113489;2;21/07/2026 16.57;573;109744;408
213489;984000010113489;2;21/07/2026 19.21;601;109454;416
213489;984000010113489;2;22/07/2026 06.40;1137;109049;785
213489;984000010113489;2;22/07/2026 16.51;1785;109840;1266
213489;984000010113489;2;23/07/2026 03.02;1315;111461;1044
213489;984000010113489;2;23/07/2026 06.01;521;110896;311
213489;984000010113489;2;23/07/2026 18.26;1808;109752;1275
213489;984000010113489;2;24/07/2026 04.49;1717;112025;1186
213489;984000010113489;2;24/07/2026 12.36;665;113231;500
213489;984000010113489;2;24/07/2026 17.34;587;112918;389
213489;984000010113489;2;25/07/2026 03.15;1342;114098;847
213497;984000010113497;2;11/07/2026 13.28;717;94663;418
