animal_number;responder;location;visit_time;duration;weight;feed_intake
212055;984000010112055;2;30/07/2026 19.07;1464;112688;1237
212055;984000010112055;2;31/07/2026 08.53;396;112747;160
212055;984000010112055;2;31/07/2026 17.49;1939;110630;1310
212055;984000010112055;2;31/07/2026 18.41;345;112361;231
212055;984000010112055;2;01/08/2026 05.31;1000;113119;826
212055;984000010112055;2;01/08/2026 18.58;608;114562;380
212055;984000010112055;2;02/08/2026 04.24;1240;111849;859
212055;984000010112055;2;02/08/2026 12.59;1415;114242;1288
212055;984000010112055;2;02/08/2026 16.34;447;114742;403
212055;984000010112055;2;03/08/2026 08.41;325;115708;128
212055;984000010112055;2;03/08/2026 18.35;1557;114211;1304
212055;984000010112055;2;04/08/2026 06.39;1963;114744;1450
212055;984000010112055;2;05/08/2026 00.19;1716;116379;1314
212055;984000010112055;2;05/08/2026 16.05;1778;116603;1535
212055;984000010112055;2;06/08/2026 04.09;1529;117609;1240
212055;984000010112055;2;06/08/2026 23.04;510;117808;379
212055;984000010112055;2;07/08/2026 09.01;1687;119221;1577
212055;984000010112055;2;08/08/2026 04.35;2135;117857;1723
212057;984000010112057;2;25/07/2026 19.56;1897;96925;1159
212057;984000010112057;2;26/07/2026 06.35;1290;98987;812
212057;984000010112057;2;26/07/2026 15.34;415;98299;308
212057;984000010112057;2;26/07/2026 18.32;460;97439;250
212057;984000010112057;2;26/07/2026 22.28;727;97676;399
212057;984000010112057;2;27/07/2026 05.40;407;97717;180
212057;984000010112057;2;27/07/2026 11.16;1445;100269;871
212057;984000010112057;2;27/07/2026 18.57;484;99027;340
212057;984000010112057;2;28/07/2026 03.33;637;100548;484
212057;984000010112057;2;28/07/2026 13.52;1245;98299;877
212057;984000010112057;2;28/07/2026 23.47;1730;100683;950
212057;984000010112057;2;29/07/2026 14.13;829;100996;580
212057;984000010112057;2;30/07/2026 01.37;1164;99597;838
212057;984000010112057;2;30/07/2026 12.45;1318;101700;855
212057;984000010112057;2;30/07/2026 21.50;843;103739;531
212057;984000010112057;2;31/07/2026 14.01;741;100287;128
212057;984000010112057;2;01/08/2026 00.26;1858;99814;1023
212057;984000010112057;2;01/08/2026 09.45;1163;101926;860
212057;984000010112057;2;01/08/2026 20.43;916;101321;268
212057;984000010112057;2;02/08/2026 00.59;1238;102619;822
212057;984000010112057;2;02/08/2026 09.19;1201;102966;793
212057;984000010112057;2;02/08/2026 22.12;632;103657;439
212057;984000010112057;2;03/08/2026 07.47;748;103605;446
212057;984000010112057;2;03/08/2026 11.09;553;103904;325
212057;984000010112057;2;03/08/2026 15.07;587;102504;372
212057;984000010112057;2;03/08/2026 21.58;518;104262;222
212057;984000010112057;2;03/08/2026 23.40;760;105047;456
212057;984000010112057;2;04/08/2026 03.55;1072;106271;658
212057;984000010112057;2;04/08/2026 15.52;696;105181;476
212057;984000010112057;2;04/08/2026 23.56;765;104360;495
212057;984000010112057;2;05/08/2026 07.17;1371;104667;883
212057;984000010112057;2;06/08/2026 02.15;1844;104335;1186
212057;984000010112057;2;06/08/2026 17.48;1481;104518;954
212057;984000010112057;2;07/08/2026 02.23;1317;107072;855
212057;984000010112057;2;07/08/2026 07.16;618;110535;457
212057;984000010112057;2;07/08/2026 22.12;805;106206;437
212057;984000010112057;2;08/08/2026 02.03;544;107036;369
212057;984000010112057;2;08/08/2026 07.16;862;106617;582
212077;984000010112077;2;25/07/2026 18.49;1910;101219;1206
212077;984000010112077;2;26/07/2026 07.30;1685;100688;1097
212077;984000010112077;2;26/07/2026 18.45;1514;101142;966
212077;984000010112077;2;27/07/2026 03.58;1577;102040;903
212077;984000010112077;2;27/07/2026 10.39;1353;103724;861
212077;984000010112077;2;27/07/2026 19.55;1223;103817;821
212077;984000010112077;2;28/07/2026 09.55;1495;102185;924
212077;984000010112077;2;28/07/2026 22.46;1354;102101;918
212077;984000010112077;2;29/07/2026 06.52;1768;104538;1197
212077;984000010112077;2;29/07/2026 20.07;1287;104465;842
212077;984000010112077;2;30/07/2026 08.30;1925;104385;1239
212077;984000010112077;2;30/07/2026 14.41;900;106340;589
212077;984000010112077;2;31/07/2026 00.59;1490;105608;904
212077;984000010112077;2;31/07/2026 11.54;1519;109059;890
212077;984000010112077;2;01/08/2026 01.13;1770;104947;1204
212077;984000010112077;2;01/08/2026 10.37;1625;106782;1151
212077;984000010112077;2;01/08/2026 22.05;985;106987;452
212077;984000010112077;2;02/08/2026 03.23;720;105797;465
212077;984000010112077;2;02/08/2026 06.25;607;107253;396
212077;984000010112077;2;02/08/2026 11.58;209;107485;123
212077;984000010112077;2;02/08/2026 15.13;1595;107079;1254
212077;984000010112077;2;03/08/2026 00.12;768;108490;548
212077;984000010112077;2;03/08/2026 08.55;1406;107939;872
212077;984000010112077;2;03/08/2026 17.29;607;108510;419
212077;984000010112077;2;04/08/2026 01.00;709;108652;450
212077;984000010112077;2;04/08/2026 02.01;1090;108923;763
212077;984000010112077;2;04/08/2026 16.10;1789;108667;1248
212077;984000010112077;2;05/08/2026 01.06;722;110180;445
212077;984000010112077;2;05/08/2026 10.14;767;108356;286
212077;984000010112077;2;05/08/2026 14.05;2260;109953;1576
212077;984000010112077;2;06/08/2026 00.51;580;111873;334
212077;984000010112077;2;06/08/2026 10.11;1696;111232;1037
212077;984000010112077;2;06/08/2026 19.58;1709;111707;1123
212077;984000010112077;2;07/08/2026 03.46;888;112309;514
212077;984000010112077;2;07/08/2026 05.35;291;114676;174
212077;984000010112077;2;07/08/2026 11.22;1492;112174;1244
212077;984000010112077;2;08/08/2026 00.56;837;112875;378
212077;984000010112077;2;08/08/2026 08.00;1086;112132;729
212081;984000010112081;2;25/07/2026 11.39;88;105506;5
212081;984000010112081;2;25/07/2026 12.11;26;;1
212081;984000010112081;2;25/07/2026 18.09;1572;103907;1243
212081;984000010112081;2;26/07/2026 00.37;1017;105520;793
212081;984000010112081;2;26/07/2026 11.33;1313;105772;1093
212081;984000010112081;2;26/07/2026 19.40;976;105813;785
212081;984000010112081;2;27/07/2026 06.23;766;105712;533
212081;984000010112081;2;27/07/2026 12.49;1686;106139;1417
212081;984000010112081;2;28/07/2026 05.31;1553;107233;1250
212081;984000010112081;2;28/07/2026 20.33;2075;107816;1706
212081;984000010112081;2;29/07/2026 06.24;1050;109595;877
212081;984000010112081;2;29/07/2026 14.41;1027;109542;772
212081;984000010112081;2;29/07/2026 21.25;587;108343;458
212081;984000010112081;2;30/07/2026 00.33;745;111159;538
212081;984000010112081;2;30/07/2026 13.23;1140;109332;807
212081;984000010112081;2;30/07/2026 18.37;1113;111058;983
212081;984000010112081;2;31/07/2026 09.06;1189;109505;875
212081;984000010112081;2;31/07/2026 22.28;1895;108721;1729
212081;984000010112081;2;01/08/2026 07.46;1044;110941;855
212081;984000010112081;2;01/08/2026 23.45;1460;110908;886
212081;984000010112081;2;02/08/2026 12.04;1825;111028;1565
212081;984000010112081;2;02/08/2026 19.53;591;111216;502
212081;984000010112081;2;03/08/2026 10.19;1945;110403;1663
212081;984000010112081;2;04/08/2026 01.29;1234;112317;904
212081;984000010112081;2;04/08/2026 06.10;1174;113744;982
212081;984000010112081;2;04/08/2026 08.16;489;113939;363
212081;984000010112081;2;04/08/2026 17.16;993;113691;785
212081;984000010112081;2;05/08/2026 05.03;1900;114059;1652
212081;984000010112081;2;05/08/2026 19.01;1548;114273;1313
212081;984000010112081;2;06/08/2026 11.17;1623;114431;1307
212081;984000010112081;2;06/08/2026 22.09;610;114336;416
212081;984000010112081;2;07/08/2026 05.44;1800;114718;1602
212081;984000010112081;2;07/08/2026 18.48;478;116730;427
212081;984000010112081;2;08/08/2026 02.59;600;114969;483
212081;984000010112081;2;08/08/2026 11.39;1079;114387;835
212097;984000010112097;2;25/07/2026 16.32;1254;102822;1000
212097;984000010112097;2;26/07/2026 04.42;1523;103668;1207
212097;984000010112097;2;26/07/2026 13.50;386;103829;316
212097;984000010112097;2;26/07/2026 19.24;500;103268;319
212097;984000010112097;2;27/07/2026 01.20;1517;104240;1185
212097;984000010112097;2;27/07/2026 13.33;1251;105297;895
212097;984000010112097;2;27/07/2026 22.26;544;105908;487
212097;984000010112097;2;28/07/2026 04.36;790;103533;653
212097;984000010112097;2;28/07/2026 14.24;947;105954;817
212097;984000010112097;2;28/07/2026 21.27;1096;109760;897
212097;984000010112097;2;29/07/2026 09.44;1300;107089;1250
212097;984000010112097;2;29/07/2026 20.41;212;108694;87
212097;984000010112097;2;29/07/2026 22.42;973;106222;811
212097;984000010112097;2;30/07/2026 08.10;33;;2
212097;984000010112097;2;30/07/2026 12.14;1167;107105;962
212097;984000010112097;2;30/07/2026 17.23;453;107874;388
212097;984000010112097;2;31/07/2026 02.00;589;107993;469
212097;984000010112097;2;31/07/2026 11.07;1409;107190;1277
212097;984000010112097;2;31/07/2026 21.47;1527;108834;1161
212097;984000010112097;2;01/08/2026 07.10;143;108936;72
212097;984000010112097;2;01/08/2026 12.22;1045;108611;859
212097;984000010112097;2;02/08/2026 04.56;1577;108305;1284
212097;984000010112097;2;02/08/2026 15.54;1517;109584;1283
212097;984000010112097;2;03/08/2026 02.57;470;108960;307
212097;984000010112097;2;03/08/2026 08.48;66;108401;21
212097;984000010112097;2;03/08/2026 11.56;1152;109115;989
212097;984000010112097;2;03/08/2026 22.10;139;111556;35
212097;984000010112097;2;03/08/2026 22.56;1115;108212;848
212097;984000010112097;2;04/08/2026 07.29;1406;110754;1018
212097;984000010112097;2;04/08/2026 14.03;532;111238;416
212097;984000010112097;2;05/08/2026 01.50;640;110269;439
212097;984000010112097;2;05/08/2026 09.45;396;110206;354
212097;984000010112097;2;05/08/2026 17.39;1553;110789;1292
212097;984000010112097;2;06/08/2026 02.04;385;111397;336
212097;984000010112097;2;06/08/2026 07.10;698;110878;571
212097;984000010112097;2;06/08/2026 16.18;1273;111751;873
212097;984000010112097;2;07/08/2026 06.30;1443;112523;1331
212097;984000010112097;2;07/08/2026 15.02;272;113270;197
212097;984000010112097;2;07/08/2026 20.16;688;115113;489
212097;984000010112097;2;08/08/2026 05.32;1404;112537;1217
213461;984000010113461;2;25/07/2026 22.49;1384;92801;914
213461;984000010113461;2;25/07/2026 23.27;545;92597;360
213461;984000010113461;2;26/07/2026 01.45;301;95808;208
213461;984000010113461;2;26/07/2026 09.44;697;95806;444
213461;984000010113461;2;26/07/2026 10.05;483;94500;339
213461;984000010113461;2;26/07/2026 10.21;349;94767;242
213461;984000010113461;2;26/07/2026 20.07;619;96146;396
213461;984000010113461;2;26/07/2026 20.27;517;96249;331
213461;984000010113461;2;26/07/2026 20.42;292;95327;196
213461;984000010113461;2;27/07/2026 06.42;693;96522;426
213461;984000010113461;2;27/07/2026 07.28;669;95438;405
213461;984000010113461;2;27/07/2026 11.52;591;96236;416
213461;984000010113461;2;27/07/2026 19.11;1219;94189;925
213461;984000010113461;2;27/07/2026 19.44;388;95099;276
213461;984000010113461;2;28/07/2026 03.53;535;96010;365
213461;984000010113461;2;28/07/2026 04.10;385;96764;273
213461;984000010113461;2;28/07/2026 08.57;576;94963;400
213461;984000010113461;2;28/07/2026 15.25;817;95663;646
213461;984000010113461;2;28/07/2026 15.48;412;95854;286
213461;984000010113461;2;28/07/2026 18.43;331;95862;212
213461;984000010113461;2;28/07/2026 18.56;338;96536;246
213461;984000010113461;2;29/07/2026 01.16;285;96935;216
213461;984000010113461;2;29/07/2026 01.59;226;96737;126
213461;984000010113461;2;29/07/2026 08.43;713;97211;470
213461;984000010113461;2;29/07/2026 17.26;605;98402;424
213461;984000010113461;2;29/07/2026 17.45;386;97355;294
213461;984000010113461;2;29/07/2026 17.59;364;96533;244
213461;984000010113461;2;29/07/2026 20.52;138;97606;104
213461;984000010113461;2;30/07/2026 00.19;493;97774;369
213461;984000010113461;2;30/07/2026 06.31;1061;96872;728
213461;984000010113461;2;30/07/2026 08.01;57;;26
213461;984000010113461;2;30/07/2026 09.48;382;97462;282
213461;984000010113461;2;30/07/2026 15.45;561;97699;377
213461;984000010113461;2;30/07/2026 17.38;374;100457;268
213461;984000010113461;2;30/07/2026 21.48;36;;18
213461;984000010113461;2;30/07/2026 22.51;618;99052;436
213461;984000010113461;2;31/07/2026 05.27;501;97777;342
213461;984000010113461;2;31/07/2026 07.33;151;95897;80
213461;984000010113461;2;31/07/2026 12.34;581;96918;416
213461;984000010113461;2;31/07/2026 12.52;490;97578;360
213461;984000010113461;2;31/07/2026 13.08;397;97185;266
213461;984000010113461;2;31/07/2026 20.05;278;96872;176
213461;984000010113461;2;31/07/2026 20.15;444;96612;337
213461;984000010113461;2;01/08/2026 03.28;1088;97409;887
213461;984000010113461;2;01/08/2026 14.59;504;99263;338
213461;984000010113461;2;01/08/2026 15.16;425;98484;320
213461;984000010113461;2;01/08/2026 19.51;506;99623;338
213461;984000010113461;2;01/08/2026 20.06;396;99804;290
213461;984000010113461;2;02/08/2026 05.37;1160;98273;866
213461;984000010113461;2;02/08/2026 06.11;438;98529;340
213461;984000010113461;2;02/08/2026 06.45;322;97632;222
213461;984000010113461;2;02/08/2026 10.23;466;101867;364
213461;984000010113461;2;02/08/2026 20.09;838;99995;484
213461;984000010113461;2;03/08/2026 02.11;592;100700;445
213461;984000010113461;2;03/08/2026 02.30;448;100082;301
213461;984000010113461;2;03/08/2026 02.43;330;100804;239
213461;984000010113461;2;03/08/2026 08.09;374;100308;278
213461;984000010113461;2;03/08/2026 14.35;605;98633;399
213461;984000010113461;2;03/08/2026 14.53;416;99213;312
213461;984000010113461;2;03/08/2026 20.34;286;100068;120
213461;984000010113461;2;03/08/2026 20.45;530;101131;361
213461;984000010113461;2;03/08/2026 23.25;594;100515;424
213461;984000010113461;2;04/08/2026 12.42;644;100950;463
213461;984000010113461;2;04/08/2026 13.02;440;100870;335
213461;984000010113461;2;04/08/2026 22.13;492;101540;300
213461;984000010113461;2;04/08/2026 22.30;437;101783;293
213461;984000010113461;2;05/08/2026 07.54;559;100801;425
213461;984000010113461;2;05/08/2026 08.10;589;100372;417
213461;984000010113461;2;05/08/2026 08.29;432;102019;304
213461;984000010113461;2;05/08/2026 09.24;141;102993;67
213461;984000010113461;2;05/08/2026 10.54;164;102935;115
213461;984000010113461;2;05/08/2026 21.51;432;102159;164
213461;984000010113461;2;05/08/2026 22.04;535;102542;380
213461;984000010113461;2;06/08/2026 07.42;568;102547;366
213461;984000010113461;2;06/08/2026 07.58;432;102459;329
213461;984000010113461;2;06/08/2026 08.14;454;102969;342
213461;984000010113461;2;06/08/2026 13.24;434;101804;336
213461;984000010113461;2;06/08/2026 16.53;409;102592;328
213461;984000010113461;2;06/08/2026 17.07;414;102243;330
213461;984000010113461;2;07/08/2026 00.48;1288;103966;822
213461;984000010113461;2;07/08/2026 01.24;446;104173;315
213461;984000010113461;2;07/08/2026 15.11;590;103032;472
213461;984000010113461;2;07/08/2026 21.49;892;104413;465
213461;984000010113461;2;07/08/2026 22.37;510;103392;393
213461;984000010113461;2;07/08/2026 22.52;375;104683;310
213461;984000010113461;2;07/08/2026 23.06;296;104456;213
213461;984000010113461;2;08/08/2026 09.29;659;104738;466
213461;984000010113461;2;08/08/2026 09.49;488;105456;376
213487;984000010113487;2;25/07/2026 17.04;1061;104873;865
213487;984000010113487;2;26/07/2026 01.52;1236;104861;920
213487;984000010113487;2;26/07/2026 13.18;1035;105978;831
213487;984000010113487;2;26/07/2026 14.57;466;106834;386
213487;984000010113487;2;27/07/2026 03.19;1465;106367;1208
213487;984000010113487;2;27/07/2026 14.51;1437;105957;1303
213487;984000010113487;2;27/07/2026 23.21;393;107418;343
213487;984000010113487;2;28/07/2026 02.44;815;106552;705
213487;984000010113487;2;28/07/2026 17.39;1417;106392;1285
213487;984000010113487;2;29/07/2026 03.29;1323;107296;1162
213487;984000010113487;2;29/07/2026 12.46;835;109895;778
213487;984000010113487;2;29/07/2026 23.08;1023;108413;813
213487;984000010113487;2;30/07/2026 10.21;1635;108612;972
213487;984000010113487;2;30/07/2026 18.15;885;111618;762
213487;984000010113487;2;31/07/2026 10.04;1401;108555;1183
213487;984000010113487;2;01/08/2026 02.45;1651;108391;1557
213487;984000010113487;2;01/08/2026 05.25;107;109742;54
213487;984000010113487;2;01/08/2026 11.44;927;112766;840
213487;984000010113487;2;01/08/2026 22.39;594;111375;385
213487;984000010113487;2;02/08/2026 00.23;672;111294;425
213487;984000010113487;2;02/08/2026 08.16;1460;112519;1165
213487;984000010113487;2;02/08/2026 17.15;927;112283;809
213487;984000010113487;2;02/08/2026 22.28;915;113671;825
213487;984000010113487;2;03/08/2026 07.32;467;112283;397
213487;984000010113487;2;03/08/2026 19.15;1404;111317;1233
213487;984000010113487;2;04/08/2026 02.30;1154;113349;850
213487;984000010113487;2;04/08/2026 13.14;1359;114199;1052
213487;984000010113487;2;04/08/2026 21.43;52;;23
213487;984000010113487;2;04/08/2026 21.55;101;111402;46
213487;984000010113487;2;05/08/2026 03.08;730;112386;581
213487;984000010113487;2;05/08/2026 11.55;807;111966;283
213487;984000010113487;2;05/08/2026 13.37;1056;111666;814
213487;984000010113487;2;05/08/2026 20.27;59;;20
213487;984000010113487;2;06/08/2026 12.39;1596;112445;1254
213487;984000010113487;2;07/08/2026 01.37;1745;113099;1312
213487;984000010113487;2;07/08/2026 13.27;1514;115333;1491
213487;984000010113487;2;08/08/2026 02.24;426;114771;348
213487;984000010113487;2;08/08/2026 10.57;1474;114194;928
213489;984000010113489;2;25/07/2026 14.56;876;101324;663
213489;984000010113489;2;25/07/2026 19.38;635;100993;375
213489;984000010113489;2;25/07/2026 22.34;553;101474;357
213489;984000010113489;2;26/07/2026 02.50;944;101960;683
213489;984000010113489;2;26/07/2026 07.10;781;102353;531
213489;984000010113489;2;26/07/2026 11.14;720;103294;466
213489;984000010113489;2;26/07/2026 22.49;1175;101634;811
213489;984000010113489;2;27/07/2026 09.55;1762;101326;1192
213489;984000010113489;2;27/07/2026 17.02;1633;103029;1206
213489;984000010113489;2;28/07/2026 02.17;404;104061;240
213489;984000010113489;2;28/07/2026 04.57;918;103115;684
213489;984000010113489;2;28/07/2026 14.50;1387;102493;1023
213489;984000010113489;2;28/07/2026 18.36;225;101782;137
213489;984000010113489;2;28/07/2026 21.56;1155;102954;813
213489;984000010113489;2;29/07/2026 08.04;1583;105455;1219
213489;984000010113489;2;29/07/2026 18.53;1024;105084;663
213489;984000010113489;2;30/07/2026 02.57;1117;105194;772
213489;984000010113489;2;30/07/2026 11.04;1886;105430;1208
213489;984000010113489;2;30/07/2026 22.13;1417;106412;1136
213489;984000010113489;2;31/07/2026 03.14;430;107906;286
213489;984000010113489;2;31/07/2026 15.18;1558;109147;882
213489;984000010113489;2;31/07/2026 21.03;768;105300;491
213489;984000010113489;2;31/07/2026 21.24;521;106559;355
213489;984000010113489;2;01/08/2026 00.01;477;107145;88
213489;984000010113489;2;01/08/2026 00.17;312;109217;206
213489;984000010113489;2;01/08/2026 06.28;1616;106865;1167
213489;984000010113489;2;01/08/2026 17.24;442;106270;150
213489;984000010113489;2;01/08/2026 19.34;523;106215;326
213489;984000010113489;2;02/08/2026 02.49;1148;104237;666
213489;984000010113489;2;02/08/2026 09.51;1261;105218;1011
213489;984000010113489;2;02/08/2026 17.38;1631;107272;1272
213489;984000010113489;2;03/08/2026 04.55;1158;107997;861
213489;984000010113489;2;03/08/2026 19.53;1620;106515;1156
213489;984000010113489;2;04/08/2026 04.26;1211;110069;947
213489;984000010113489;2;04/08/2026 10.17;940;109822;691
213489;984000010113489;2;04/08/2026 16.57;573;109522;415
213489;984000010113489;2;04/08/2026 19.21;601;109794;419
213489;984000010113489;2;05/08/2026 06.40;1137;109520;759
213489;984000010113489;2;05/08/2026 16.51;1785;110257;1309
213489;984000010113489;2;06/08/2026 03.02;1315;111413;1040
213489;984000010113489;2;06/08/2026 06.01;521;111604;307
213489;984000010113489;2;06/08/2026 18.26;1808;110795;1248
213489;984000010113489;2;07/08/2026 04.49;1717;111846;1183
213489;984000010113489;2;07/08/2026 12.36;665;112626;510
213489;984000010113489;2;07/08/2026 17.34;587;112990;395
213489;984000010113489;2;08/08/2026 03.15;1342;113427;870
213497;984000010113497;2;25/07/2026 13.28;717;94510;410
