animal_number;responder;location;visit_time;duration;weight;feed_intake
212057;984000010112057;2;04/05/2026 18.57;484;98728;342
212057;984000010112057;2;05/05/2026 03.33;637;99416;498
212057;984000010112057;2;05/05/2026 13.52;1245;97908;897
212057;984000010112057;2;05/05/2026 23.47;1730;100758;982
212057;984000010112057;2;06/05/2026 14.13;829;100503;586
212057;984000010112057;2;07/05/2026 01.37;1164;100036;880
212057;984000010112057;2;07/05/2026 12.45;1318;101017;874
212057;984000010112057;2;07/05/2026 21.50;843;103297;523
212057;984000010112057;2;08/05/2026 14.01;741;100102;132
212057;984000010112057;2;09/05/2026 00.26;1858;99906;1041
212057;984000010112057;2;09/05/2026 09.45;1163;101288;874
212057;984000010112057;2;09/05/2026 20.43;916;101528;277
212057;984000010112057;2;10/05/2026 00.59;1238;101701;847
212057;984000010112057;2;10/05/2026 09.19;1201;102956;827
212057;984000010112057;2;10/05/2026 22.12;632;103539;443
212057;984000010112057;2;11/05/2026 07.47;748;103187;466
212057;984000010112057;2;11/05/2026 11.09;553;103178;327
212057;984000010112057;2;11/05/2026 15.07;587;102049;363
212057;984000010112057;2;11/05/2026 21.58;518;103108;223
212057;984000010112057;2;11/05/2026 23.40;760;104941;475
212057;984000010112057;2;12/05/2026 03.55;1072;106738;666
212057;984000010112057;2;12/05/2026 15.52;696;105064;477
212057;984000010112057;2;12/05/2026 23.56;765;104191;506
212057;984000010112057;2;13/05/2026 07.17;1371;104712;877
212057;984000010112057;2;14/05/2026 02.15;1844;104771;1286
212057;984000010112057;2;14/05/2026 17.48;1481;104200;970
212057;984000010112057;2;15/05/2026 02.23;1317;106289;844
212057;984000010112057;2;15/05/2026 07.16;618;109784;446
212057;984000010112057;2;15/05/2026 22.12;805;105355;440
212057;984000010112057;2;16/05/2026 02.03;544;106744;382
212057;984000010112057;2;16/05/2026 07.16;862;106958;597
212077;984000010112077;2;02/05/2026 18.49;1910;101068;1218
212077;984000010112077;2;03/05/2026 07.30;1685;99963;1116
212077;984000010112077;2;03/05/2026 18.45;1514;100511;1014
212077;984000010112077;2;04/05/2026 03.58;1577;101698;880
212077;984000010112077;2;04/05/2026 10.39;1353;102745;834
212077;984000010112077;2;04/05/2026 19.55;1223;102992;835
212077;984000010112077;2;05/05/2026 09.55;1495;101959;966
212077;984000010112077;2;05/05/2026 22.46;1354;101799;901
212077;984000010112077;2;06/05/2026 06.52;1768;104940;1244
212077;984000010112077;2;06/05/2026 20.07;1287;104711;824
212077;984000010112077;2;07/05/2026 08.30;1925;104549;1237
212077;984000010112077;2;07/05/2026 14.41;900;106114;564
212077;984000010112077;2;08/05/2026 00.59;1490;105044;951
212077;984000010112077;2;08/05/2026 11.54;1519;108982;920
212077;984000010112077;2;09/05/2026 01.13;1770;104406;1207
212077;984000010112077;2;09/05/2026 10.37;1625;106930;1156
212077;984000010112077;2;09/05/2026 22.05;985;106686;464
212077;984000010112077;2;10/05/2026 03.23;720;106525;484
212077;984000010112077;2;10/05/2026 06.25;607;107498;412
212077;984000010112077;2;10/05/2026 11.58;209;106665;123
212077;984000010112077;2;10/05/2026 15.13;1595;107399;1229
212077;984000010112077;2;11/05/2026 00.12;768;108736;519
212077;984000010112077;2;11/05/2026 08.55;1406;107280;914
212077;984000010112077;2;11/05/2026 17.29;607;108405;409
212077;984000010112077;2;12/05/2026 01.00;709;107998;474
212077;984000010112077;2;12/05/2026 02.01;1090;109067;783
212077;984000010112077;2;12/05/2026 16.10;1789;109138;1235
212077;984000010112077;2;13/05/2026 01.06;722;110107;437
212077;984000010112077;2;13/05/2026 10.14;767;108414;279
212077;984000010112077;2;13/05/2026 14.05;2260;109175;1506
212077;984000010112077;2;14/05/2026 00.51;580;111304;337
212077;984000010112077;2;14/05/2026 10.11;1696;110559;1015
212077;984000010112077;2;14/05/2026 19.58;1709;111291;1132
212077;984000010112077;2;15/05/2026 03.46;888;112402;514
212077;984000010112077;2;15/05/2026 05.35;291;114516;174
212077;984000010112077;2;15/05/2026 11.22;1492;111752;1167
212077;984000010112077;2;16/05/2026 00.56;837;112104;372
212077;984000010112077;2;16/05/2026 08.00;1086;111433;737
212081;984000010112081;2;02/05/2026 11.39;88;105682;5
212081;984000010112081;2;02/05/2026 12.11;26;;1
212081;984000010112081;2;02/05/2026 18.09;1572;103998;1270
212081;984000010112081;2;03/05/2026 00.37;1017;105169;802
212081;984000010112081;2;03/05/2026 11.33;1313;105627;1040
212081;984000010112081;2;03/05/2026 19.40;976;105326;815
212081;984000010112081;2;04/05/2026 06.23;766;105907;553
212081;984000010112081;2;04/05/2026 12.49;1686;106062;1408
212081;984000010112081;2;05/05/2026 05.31;1553;106695;1240
212081;984000010112081;2;05/05/2026 20.33;2075;107052;1764
212081;984000010112081;2;06/05/2026 06.24;1050;108855;894
212081;984000010112081;2;06/05/2026 14.41;1027;109623;811
212081;984000010112081;2;06/05/2026 21.25;587;107742;445
212081;984000010112081;2;07/05/2026 00.33;745;110329;565
212081;984000010112081;2;07/05/2026 13.23;1140;108574;838
212081;984000010112081;2;07/05/2026 18.37;1113;110431;996
212081;984000010112081;2;08/05/2026 09.06;1189;108208;902
212081;984000010112081;2;08/05/2026 22.28;1895;108061;1709
212081;984000010112081;2;09/05/2026 07.46;1044;110549;894
212081;984000010112081;2;09/05/2026 23.45;1460;110871;902
212081;984000010112081;2;10/05/2026 12.04;1825;111165;1634
212081;984000010112081;2;10/05/2026 19.53;591;110833;478
212081;984000010112081;2;11/05/2026 10.19;1945;110645;1724
212081;984000010112081;2;12/05/2026 01.29;1234;111396;910
212081;984000010112081;2;12/05/2026 06.10;1174;113322;1019
212081;984000010112081;2;12/05/2026 08.16;489;113621;365
212081;984000010112081;2;12/05/2026 17.16;993;113749;818
212081;984000010112081;2;13/05/2026 05.03;1900;112478;1683
212081;984000010112081;2;13/05/2026 19.01;1548;114136;1335
212081;984000010112081;2;14/05/2026 11.17;1623;113953;1271
212081;984000010112081;2;14/05/2026 22.09;610;113709;420
212081;984000010112081;2;15/05/2026 05.44;1800;114037;1583
212081;984000010112081;2;15/05/2026 18.48;478;115691;414
212081;984000010112081;2;16/05/2026 02.59;600;114499;498
212081;984000010112081;2;16/05/2026 11.39;1079;114010;818
212097;984000010112097;2;02/05/2026 16.32;1254;102632;1037
212097;984000010112097;2;03/05/2026 04.42;1523;103749;1206
212097;984000010112097;2;03/05/2026 13.50;386;103751;330
212097;984000010112097;2;03/05/2026 19.24;500;103577;303
212097;984000010112097;2;04/05/2026 01.20;1517;104298;1230
212097;984000010112097;2;04/05/2026 13.33;1251;105925;882
212097;984000010112097;2;04/05/2026 22.26;544;105391;482
212097;984000010112097;2;05/05/2026 04.36;790;103356;681
212097;984000010112097;2;05/05/2026 14.24;947;105081;860
212097;984000010112097;2;05/05/2026 21.27;1096;110116;934
212097;984000010112097;2;06/05/2026 09.44;1300;107002;1233
212097;984000010112097;2;06/05/2026 20.41;212;108039;92
212097;984000010112097;2;06/05/2026 22.42;973;105870;782
212097;984000010112097;2;07/05/2026 08.10;33;;2
212097;984000010112097;2;07/05/2026 12.14;1167;107439;976
212097;984000010112097;2;07/05/2026 17.23;453;108205;379
212097;984000010112097;2;08/05/2026 02.00;589;107966;476
212097;984000010112097;2;08/05/2026 11.07;1409;107023;1264
212097;984000010112097;2;08/05/2026 21.47;1527;108995;1212
212097;984000010112097;2;09/05/2026 07.10;143;108916;77
212097;984000010112097;2;09/05/2026 12.22;1045;108836;866
212097;984000010112097;2;10/05/2026 04.56;1577;107631;1290
212097;984000010112097;2;10/05/2026 15.54;1517;109162;1305
212097;984000010112097;2;11/05/2026 02.57;470;109379;305
212097;984000010112097;2;11/05/2026 08.48;66;108489;21
212097;984000010112097;2;11/05/2026 11.56;1152;108051;946
212097;984000010112097;2;11/05/2026 22.10;139;110917;37
212097;984000010112097;2;11/05/2026 22.56;1115;107419;839
212097;984000010112097;2;12/05/2026 07.29;1406;110351;1034
212097;984000010112097;2;12/05/2026 14.03;532;110900;431
212097;984000010112097;2;13/05/2026 01.50;640;110169;450
212097;984000010112097;2;13/05/2026 09.45;396;110366;363
212097;984000010112097;2;13/05/2026 17.39;1553;110928;1302
212097;984000010112097;2;14/05/2026 02.04;385;111585;342
212097;984000010112097;2;14/05/2026 07.10;698;110506;555
212097;984000010112097;2;14/05/2026 16.18;1273;111382;916
212097;984000010112097;2;15/05/2026 06.30;1443;112010;1312
212097;984000010112097;2;15/05/2026 15.02;272;112996;203
212097;984000010112097;2;15/05/2026 20.16;688;114220;504
212097;984000010112097;2;16/05/2026 05.32;1404;112833;1176
213461;984000010113461;2;02/05/2026 22.49;1384;92432;858
213461;984000010113461;2;02/05/2026 23.27;545;92852;373
213461;984000010113461;2;03/05/2026 01.45;301;95043;210
213461;984000010113461;2;03/05/2026 09.44;697;95245;457
213461;984000010113461;2;03/05/2026 10.05;483;94587;328
213461;984000010113461;2;03/05/2026 10.21;349;94359;233
213461;984000010113461;2;03/05/2026 20.07;619;96160;387
213461;984000010113461;2;03/05/2026 20.27;517;96244;344
213461;984000010113461;2;03/05/2026 20.42;292;95391;191
213461;984000010113461;2;04/05/2026 06.42;693;96287;416
213461;984000010113461;2;04/05/2026 07.28;669;95133;415
213461;984000010113461;2;04/05/2026 11.52;591;95867;382
213461;984000010113461;2;04/05/2026 19.11;1219;93387;867
213461;984000010113461;2;04/05/2026 19.44;388;94915;279
213461;984000010113461;2;05/05/2026 03.53;535;95803;368
213461;984000010113461;2;05/05/2026 04.10;385;96147;276
213461;984000010113461;2;05/05/2026 08.57;576;94489;415
213461;984000010113461;2;05/05/2026 15.25;817;95912;637
213461;984000010113461;2;05/05/2026 15.48;412;95672;288
213461;984000010113461;2;05/05/2026 18.43;331;95578;215
213461;984000010113461;2;05/05/2026 18.56;338;95967;246
213461;984000010113461;2;06/05/2026 01.16;285;97233;219
213461;984000010113461;2;06/05/2026 01.59;226;96712;123
213461;984000010113461;2;06/05/2026 08.43;713;97198;492
213461;984000010113461;2;06/05/2026 17.26;605;98385;422
213461;984000010113461;2;06/05/2026 17.45;386;97079;286
213461;984000010113461;2;06/05/2026 17.59;364;96693;242
213461;984000010113461;2;06/05/2026 20.52;138;96717;104
213461;984000010113461;2;07/05/2026 00.19;493;97474;374
213461;984000010113461;2;07/05/2026 06.31;1061;96891;750
213461;984000010113461;2;07/05/2026 08.01;57;;26
213461;984000010113461;2;07/05/2026 09.48;382;97001;277
213461;984000010113461;2;07/05/2026 15.45;561;97463;399
213461;984000010113461;2;07/05/2026 17.38;374;100085;273
213461;984000010113461;2;07/05/2026 21.48;36;;18
213461;984000010113461;2;07/05/2026 22.51;618;99100;459
213461;984000010113461;2;08/05/2026 05.27;501;98282;356
213461;984000010113461;2;08/05/2026 07.33;151;96117;81
213461;984000010113461;2;08/05/2026 12.34;581;96475;406
213461;984000010113461;2;08/05/2026 12.52;490;97878;349
213461;984000010113461;2;08/05/2026 13.08;397;96946;281
213461;984000010113461;2;08/05/2026 20.05;278;96307;170
213461;984000010113461;2;08/05/2026 20.15;444;95881;350
213461;984000010113461;2;09/05/2026 03.28;1088;97322;862
213461;984000010113461;2;09/05/2026 14.59;504;98704;335
213461;984000010113461;2;09/05/2026 15.16;425;97906;296
213461;984000010113461;2;09/05/2026 19.51;506;99401;340
213461;984000010113461;2;09/05/2026 20.06;396;99202;280
213461;984000010113461;2;10/05/2026 05.37;1160;98194;847
213461;984000010113461;2;10/05/2026 06.11;438;98840;353
213461;984000010113461;2;10/05/2026 06.45;322;97488;225
213461;984000010113461;2;10/05/2026 10.23;466;100487;375
213461;984000010113461;2;10/05/2026 20.09;838;99602;490
213461;984000010113461;2;11/05/2026 02.11;592;100103;449
213461;984000010113461;2;11/05/2026 02.30;448;100346;300
213461;984000010113461;2;11/05/2026 02.43;330;100553;245
213461;984000010113461;2;11/05/2026 08.09;374;99372;289
213461;984000010113461;2;11/05/2026 14.35;605;99117;381
213461;984000010113461;2;11/05/2026 14.53;416;98306;324
213461;984000010113461;2;11/05/2026 20.34;286;99706;118
213461;984000010113461;2;11/05/2026 20.45;530;100804;348
213461;984000010113461;2;11/05/2026 23.25;594;100849;421
213461;984000010113461;2;12/05/2026 12.42;644;101417;457
213461;984000010113461;2;12/05/2026 13.02;440;101497;314
213461;984000010113461;2;12/05/2026 22.13;492;101163;305
213461;984000010113461;2;12/05/2026 22.30;437;101760;299
213461;984000010113461;2;13/05/2026 07.54;559;100260;418
213461;984000010113461;2;13/05/2026 08.10;589;100740;409
213461;984000010113461;2;13/05/2026 08.29;432;102015;305
213461;984000010113461;2;13/05/2026 09.24;141;102951;69
213461;984000010113461;2;13/05/2026 10.54;164;102308;120
213461;984000010113461;2;13/05/2026 21.51;432;102167;170
213461;984000010113461;2;13/05/2026 22.04;535;101876;384
213461;984000010113461;2;14/05/2026 07.42;568;101852;373
213461;984000010113461;2;14/05/2026 07.58;432;102165;327
213461;984000010113461;2;14/05/2026 08.14;454;102424;334
213461;984000010113461;2;14/05/2026 13.24;434;102319;331
213461;984000010113461;2;14/05/2026 16.53;409;102577;335
213461;984000010113461;2;14/05/2026 17.07;414;102153;354
213461;984000010113461;2;15/05/2026 00.48;1288;103655;837
213461;984000010113461;2;15/05/2026 01.24;446;104466;307
213461;984000010113461;2;15/05/2026 15.11;590;102482;476
213461;984000010113461;2;15/05/2026 21.49;892;103897;488
213461;984000010113461;2;15/05/2026 22.37;510;102784;368
213461;984000010113461;2;15/05/2026 22.52;375;104871;303
213461;984000010113461;2;15/05/2026 23.06;296;103857;219
213461;984000010113461;2;16/05/2026 09.29;659;104779;475
213461;984000010113461;2;16/05/2026 09.49;488;104969;362
213487;984000010113487;2;02/05/2026 17.04;1061;104410;842
213487;984000010113487;2;03/05/2026 01.52;1236;105536;932
213487;984000010113487;2;03/05/2026 13.18;1035;105827;846
213487;984000010113487;2;03/05/2026 14.57;466;106305;367
213487;984000010113487;2;04/05/2026 03.19;1465;106013;1268
213487;984000010113487;2;04/05/2026 14.51;1437;105170;1319
213487;984000010113487;2;04/05/2026 23.21;393;107130;335
213487;984000010113487;2;05/05/2026 02.44;815;106234;713
213487;984000010113487;2;05/05/2026 17.39;1417;105465;1319
213487;984000010113487;2;06/05/2026 03.29;1323;106934;1188
213487;984000010113487;2;06/05/2026 12.46;835;110160;784
213487;984000010113487;2;06/05/2026 23.08;1023;108816;838
213487;984000010113487;2;07/05/2026 10.21;1635;108530;992
213487;984000010113487;2;07/05/2026 18.15;885;111629;784
213487;984000010113487;2;08/05/2026 10.04;1401;108372;1223
213487;984000010113487;2;09/05/2026 02.45;1651;109004;1563
213487;984000010113487;2;09/05/2026 05.25;107;109055;56
213487;984000010113487;2;09/05/2026 11.44;927;111919;886
213487;984000010113487;2;09/05/2026 22.39;594;111319;396
213487;984000010113487;2;10/05/2026 00.23;672;110859;419
213487;984000010113487;2;10/05/2026 08.16;1460;111490;1180
213487;984000010113487;2;10/05/2026 17.15;927;111751;817
213487;984000010113487;2;10/05/2026 22.28;915;114004;837
213487;984000010113487;2;11/05/2026 07.32;467;111904;399
213487;984000010113487;2;11/05/2026 19.15;1404;112223;1264
213487;984000010113487;2;12/05/2026 02.30;1154;112792;887
213487;984000010113487;2;12/05/2026 13.14;1359;114004;1017
213487;984000010113487;2;12/05/2026 21.43;52;;22
213487;984000010113487;2;12/05/2026 21.55;101;110819;47
213487;984000010113487;2;13/05/2026 03.08;730;112852;576
213487;984000010113487;2;13/05/2026 11.55;807;111107;290
213487;984000010113487;2;13/05/2026 13.37;1056;111615;839
213487;984000010113487;2;13/05/2026 20.27;59;;20
213487;984000010113487;2;14/05/2026 12.39;1596;112974;1284
213487;984000010113487;2;15/05/2026 01.37;1745;113100;1319
213487;984000010113487;2;15/05/2026 13.27;1514;115451;1503
213487;984000010113487;2;16/05/2026 02.24;426;114374;344
213487;984000010113487;2;16/05/2026 10.57;1474;113656;964
213489;984000010113489;2;02/05/2026 14.56;876;101792;640
213489;984000010113489;2;02/05/2026 19.38;635;100924;400
213489;984000010113489;2;02/05/2026 22.34;553;101877;342
213489;984000010113489;2;03/05/2026 02.50;944;102005;675
213489;984000010113489;2;03/05/2026 07.10;781;102383;526
213489;984000010113489;2;03/05/2026 11.14;720;103313;482
213489;984000010113489;2;03/05/2026 22.49;1175;101768;812
213489;984000010113489;2;04/05/2026 09.55;1762;100993;1178
213489;984000010113489;2;04/05/2026 17.02;1633;102778;1189
213489;984000010113489;2;05/05/2026 02.17;404;103799;249
213489;984000010113489;2;05/05/2026 04.57;918;102431;666
213489;984000010113489;2;05/05/2026 14.50;1387;102831;1041
213489;984000010113489;2;05/05/2026 18.36;225;101110;136
213489;984000010113489;2;05/05/2026 21.56;1155;103380;782
213489;984000010113489;2;06/05/2026 08.04;1583;105095;1145
213489;984000010113489;2;06/05/2026 18.53;1024;105269;676
213489;984000010113489;2;07/05/2026 02.57;1117;105149;800
213489;984000010113489;2;07/05/2026 11.04;1886;105771;1232
213489;984000010113489;2;07/05/2026 22.13;1417;106757;1111
213489;984000010113489;2;08/05/2026 03.14;430;106668;282
213489;984000010113489;2;08/05/2026 15.18;1558;109245;858
213489;984000010113489;2;08/05/2026 21.03;768;104901;494
213489;984000010113489;2;08/05/2026 21.24;521;106181;356
213489;984000010113489;2;09/05/2026 00.01;477;106641;89
213489;984000010113489;2;09/05/2026 00.17;312;108995;217
213489;984000010113489;2;09/05/2026 06.28;1616;106959;1200
213489;984000010113489;2;09/05/2026 17.24;442;105983;146
213489;984000010113489;2;09/05/2026 19.34;523;105431;340
213489;984000010113489;2;10/05/2026 02.49;1148;104108;710
213489;984000010113489;2;10/05/2026 09.51;1261;104386;1030
213489;984000010113489;2;10/05/2026 17.38;1631;107565;1255
213489;984000010113489;2;11/05/2026 04.55;1158;107532;825
213489;984000010113489;2;11/05/2026 19.53;1620;106111;1154
213489;984000010113489;2;12/05/2026 04.26;1211;110218;957
213489;984000010113489;2;12/05/2026 10.17;940;109320;683
213489;984000010113489;2;12/05/2026 16.57;573;109128;419
213489;984000010113489;2;12/05/2026 19.21;601;108993;436
213489;984000010113489;2;13/05/2026 06.40;1137;109142;774
213489;984000010113489;2;13/05/2026 16.51;1785;110252;1315
213489;984000010113489;2;14/05/2026 03.02;1315;111237;1045
213489;984000010113489;2;14/05/2026 06.01;521;111482;315
213489;984000010113489;2;14/05/2026 18.26;1808;109886;1250
213489;984000010113489;2;15/05/2026 04.49;1717;111617;1182
213489;984000010113489;2;15/05/2026 12.36;665;112793;520
213489;984000010113489;2;15/05/2026 17.34;587;113116;396
213489;984000010113489;2;16/05/2026 03.15;1342;113494;870
