animal_number;responder;location;visit_time;duration;weight;feed_intake
212081;984000010112081;2;09/04/2026 04.36;976;105500;811
212081;984000010112081;2;09/04/2026 11.37;766;105500;549
212081;984000010112081;2;09/04/2026 15.50;1686;106000;1423
212081;984000010112081;2;10/04/2026 02.46;1553;107000;1272
212081;984000010112081;2;10/04/2026 12.37;2075;107500;1733
212081;984000010112081;2;10/04/2026 19.04;1050;108500;871
212081;984000010112081;2;11/04/2026 00.29;1027;109500;786
212081;984000010112081;2;11/04/2026 04.54;587;108000;445
212081;984000010112081;2;11/04/2026 06.57;745;110500;560
212081;984000010112081;2;11/04/2026 15.21;1140;109000;836
212081;984000010112081;2;11/04/2026 18.47;1113;110500;956
212081;984000010112081;2;12/04/2026 04.16;1189;108500;887
212081;984000010112081;2;12/04/2026 13.01;1895;108000;1745
212081;984000010112081;2;12/04/2026 19.06;1044;110500;879
212081;984000010112081;2;13/04/2026 05.34;1460;110500;912
212081;984000010112081;2;13/04/2026 13.38;1825;110500;1648
212081;984000010112081;2;13/04/2026 18.45;591;110500;499
212081;984000010112081;2;14/04/2026 04.12;1945;110500;1653
212081;984000010112081;2;14/04/2026 14.08;1234;111500;900
212081;984000010112081;2;14/04/2026 17.12;1174;113000;998
212081;984000010112081;2;14/04/2026 18.35;489;113500;363
212081;984000010112081;2;15/04/2026 00.28;993;113500;811
212081;984000010112081;2;15/04/2026 08.11;1900;113000;1640
212081;984000010112081;2;15/04/2026 17.20;1548;114000;1332
212081;984000010112081;2;16/04/2026 03.59;1623;114000;1297
212081;984000010112081;2;16/04/2026 11.06;610;114000;425
212081;984000010112081;2;16/04/2026 16.04;1800;114000;1607
212081;984000010112081;2;17/04/2026 00.37;478;116000;417
212081;984000010112081;2;17/04/2026 05.59;600;114500;482
212081;984000010112081;2;17/04/2026 11.39;1079;114000;853
213461;984000010113461;2;08/04/2026 14.57;1384;92500;897
213461;984000010113461;2;08/04/2026 15.22;545;93000;366
213461;984000010113461;2;08/04/2026 16.52;301;95500;208
213461;984000010113461;2;08/04/2026 22.06;697;95000;450
213461;984000010113461;2;08/04/2026 22.20;483;94500;333
213461;984000010113461;2;08/04/2026 22.30;349;94500;233
213461;984000010113461;2;09/04/2026 04.54;619;96000;404
213461;984000010113461;2;09/04/2026 05.07;517;96000;340
213461;984000010113461;2;09/04/2026 05.17;292;95000;197
213461;984000010113461;2;09/04/2026 11.50;693;96000;420
213461;984000010113461;2;09/04/2026 12.20;669;95000;406
213461;984000010113461;2;09/04/2026 15.13;591;96000;402
213461;984000010113461;2;09/04/2026 20.00;1219;93500;893
213461;984000010113461;2;09/04/2026 20.22;388;95000;278
213461;984000010113461;2;10/04/2026 01.42;535;95500;380
213461;984000010113461;2;10/04/2026 01.53;385;96500;276
213461;984000010113461;2;10/04/2026 05.01;576;94500;409
213461;984000010113461;2;10/04/2026 09.15;817;95500;640
213461;984000010113461;2;10/04/2026 09.30;412;95500;294
213461;984000010113461;2;10/04/2026 11.25;331;95500;213
213461;984000010113461;2;10/04/2026 11.33;338;96000;248
213461;984000010113461;2;10/04/2026 15.42;285;97500;218
213461;984000010113461;2;10/04/2026 16.10;226;97000;124
213461;984000010113461;2;10/04/2026 20.35;713;97000;481
213461;984000010113461;2;11/04/2026 02.17;605;98000;433
213461;984000010113461;2;11/04/2026 02.30;386;97000;293
213461;984000010113461;2;11/04/2026 02.39;364;96500;244
213461;984000010113461;2;11/04/2026 04.32;138;97000;103
213461;984000010113461;2;11/04/2026 06.48;493;97500;370
213461;984000010113461;2;11/04/2026 10.51;1061;97000;761
213461;984000010113461;2;11/04/2026 11.50;57;;26
213461;984000010113461;2;11/04/2026 13.00;382;97500;281
213461;984000010113461;2;11/04/2026 16.54;561;97500;395
213461;984000010113461;2;11/04/2026 18.08;374;100500;274
213461;984000010113461;2;11/04/2026 20.52;36;;18
213461;984000010113461;2;11/04/2026 21.33;618;98500;448
213461;984000010113461;2;12/04/2026 01.52;501;97500;356
213461;984000010113461;2;12/04/2026 03.15;151;96000;80
213461;984000010113461;2;12/04/2026 06.32;581;96500;407
213461;984000010113461;2;12/04/2026 06.44;490;97000;359
213461;984000010113461;2;12/04/2026 06.54;397;97000;277
213461;984000010113461;2;12/04/2026 11.27;278;96500;173
213461;984000010113461;2;12/04/2026 11.34;444;96000;348
213461;984000010113461;2;12/04/2026 16.17;1088;97500;885
213461;984000010113461;2;12/04/2026 23.50;504;98500;337
213461;984000010113461;2;13/04/2026 00.01;425;98000;314
213461;984000010113461;2;13/04/2026 03.01;506;99000;340
213461;984000010113461;2;13/04/2026 03.11;396;99000;285
213461;984000010113461;2;13/04/2026 09.25;1160;98000;862
213461;984000010113461;2;13/04/2026 09.47;438;98500;344
213461;984000010113461;2;13/04/2026 10.09;322;97500;223
213461;984000010113461;2;13/04/2026 12.32;466;101000;370
213461;984000010113461;2;13/04/2026 18.56;838;99500;484
213461;984000010113461;2;13/04/2026 22.53;592;100000;460
213461;984000010113461;2;13/04/2026 23.05;448;100000;306
213461;984000010113461;2;13/04/2026 23.14;330;100500;245
213461;984000010113461;2;14/04/2026 02.47;374;99500;282
213461;984000010113461;2;14/04/2026 07.00;605;99000;393
213461;984000010113461;2;14/04/2026 07.12;416;98500;322
213461;984000010113461;2;14/04/2026 10.55;286;99500;116
213461;984000010113461;2;14/04/2026 11.02;530;100500;355
213461;984000010113461;2;14/04/2026 12.47;594;100500;426
213461;984000010113461;2;14/04/2026 21.29;644;101000;461
213461;984000010113461;2;14/04/2026 21.42;440;101000;323
213461;984000010113461;2;15/04/2026 03.43;492;101000;298
213461;984000010113461;2;15/04/2026 03.54;437;101500;295
213461;984000010113461;2;15/04/2026 10.03;559;100500;413
213461;984000010113461;2;15/04/2026 10.14;589;100500;407
213461;984000010113461;2;15/04/2026 10.26;432;101500;298
213461;984000010113461;2;15/04/2026 11.02;141;102500;69
213461;984000010113461;2;15/04/2026 12.01;164;102500;121
213461;984000010113461;2;15/04/2026 19.11;432;101500;171
213461;984000010113461;2;15/04/2026 19.20;535;102000;388
213461;984000010113461;2;16/04/2026 01.38;568;102000;373
213461;984000010113461;2;16/04/2026 01.49;432;102000;337
213461;984000010113461;2;16/04/2026 01.59;454;102500;339
213461;984000010113461;2;16/04/2026 05.22;434;102000;340
213461;984000010113461;2;16/04/2026 07.39;409;102500;319
213461;984000010113461;2;16/04/2026 07.48;414;102000;344
213461;984000010113461;2;16/04/2026 12.50;1288;103500;836
213461;984000010113461;2;16/04/2026 13.14;446;104000;313
213461;984000010113461;2;16/04/2026 22.15;590;102500;459
213461;984000010113461;2;17/04/2026 02.36;892;104000;484
213461;984000010113461;2;17/04/2026 03.07;510;103000;385
213461;984000010113461;2;17/04/2026 03.17;375;104500;306
213461;984000010113461;2;17/04/2026 03.26;296;104000;213
213461;984000010113461;2;17/04/2026 10.14;659;104500;467
213461;984000010113461;2;17/04/2026 10.27;488;105000;370
212077;984000010112077;2;08/04/2026 12.20;1910;100500;1204
212077;984000010112077;2;08/04/2026 20.38;1685;100000;1124
212077;984000010112077;2;09/04/2026 04.00;1514;100500;979
212077;984000010112077;2;09/04/2026 10.02;1577;101500;898
212077;984000010112077;2;09/04/2026 14.25;1353;103000;862
212077;984000010112077;2;09/04/2026 20.29;1223;103000;828
212077;984000010112077;2;10/04/2026 05.39;1495;102000;943
212077;984000010112077;2;10/04/2026 14.04;1354;102000;903
212077;984000010112077;2;10/04/2026 19.22;1768;104000;1222
212077;984000010112077;2;11/04/2026 04.03;1287;104500;849
212077;984000010112077;2;11/04/2026 12.09;1925;104500;1217
212077;984000010112077;2;11/04/2026 16.12;900;106000;572
212077;984000010112077;2;11/04/2026 22.57;1490;105500;935
212077;984000010112077;2;12/04/2026 06.06;1519;108500;899
212077;984000010112077;2;12/04/2026 14.49;1770;104500;1223
212077;984000010112077;2;12/04/2026 20.58;1625;106500;1175
212077;984000010112077;2;13/04/2026 04.29;985;106500;451
212077;984000010112077;2;13/04/2026 07.57;720;106000;460
212077;984000010112077;2;13/04/2026 09.56;607;107000;411
212077;984000010112077;2;13/04/2026 13.34;209;107000;120
212077;984000010112077;2;13/04/2026 15.42;1595;107000;1246
212077;984000010112077;2;13/04/2026 21.35;768;108500;529
212077;984000010112077;2;14/04/2026 03.17;1406;107500;891
212077;984000010112077;2;14/04/2026 08.54;607;108000;423
212077;984000010112077;2;14/04/2026 13.49;709;108000;467
212077;984000010112077;2;14/04/2026 14.29;1090;108500;750
212077;984000010112077;2;14/04/2026 23.45;1789;108500;1227
212077;984000010112077;2;15/04/2026 05.36;722;109500;443
212077;984000010112077;2;15/04/2026 11.35;767;108000;292
212077;984000010112077;2;15/04/2026 14.06;2260;109500;1569
212077;984000010112077;2;15/04/2026 21.09;580;111000;340
212077;984000010112077;2;16/04/2026 03.16;1696;110500;1037
212077;984000010112077;2;16/04/2026 09.40;1709;111500;1157
212077;984000010112077;2;16/04/2026 14.47;888;112000;516
212077;984000010112077;2;16/04/2026 15.58;291;114000;177
212077;984000010112077;2;16/04/2026 19.45;1492;112000;1196
212077;984000010112077;2;17/04/2026 04.38;837;112000;366
212077;984000010112077;2;17/04/2026 09.16;1086;111500;749
213497;984000010113497;2;08/04/2026 08.50;717;94500;417
213497;984000010113497;2;08/04/2026 13.54;1074;95000;610
213497;984000010113497;2;08/04/2026 17.19;867;96000;536
213497;984000010113497;2;09/04/2026 00.07;836;96000;492
213497;984000010113497;2;09/04/2026 05.31;1414;95500;710
213497;984000010113497;2;09/04/2026 09.16;591;95500;348
213497;984000010113497;2;09/04/2026 10.43;482;96500;270
213497;984000010113497;2;09/04/2026 11.28;497;96500;315
213497;984000010113497;2;09/04/2026 19.03;834;94000;565
213497;984000010113497;2;09/04/2026 21.53;663;98500;505
213497;984000010113497;2;10/04/2026 06.05;75;95250;23
213497;984000010113497;2;10/04/2026 06.09;590;95500;387
213497;984000010113497;2;10/04/2026 09.44;796;97500;538
213497;984000010113497;2;10/04/2026 10.15;648;96500;383
213497;984000010113497;2;10/04/2026 13.52;675;97500;422
213497;984000010113497;2;10/04/2026 18.32;673;97500;444
213497;984000010113497;2;10/04/2026 22.22;711;98000;508
213497;984000010113497;2;11/04/2026 06.19;800;97000;460
213497;984000010113497;2;11/04/2026 06.36;563;96500;353
213497;984000010113497;2;11/04/2026 11.53;141;97000;35
213497;984000010113497;2;11/04/2026 11.59;583;98000;358
213497;984000010113497;2;11/04/2026 17.05;828;98000;537
213497;984000010113497;2;11/04/2026 21.59;644;98000;459
213497;984000010113497;2;11/04/2026 23.26;528;99500;356
213497;984000010113497;2;12/04/2026 03.20;570;98000;358
213497;984000010113497;2;12/04/2026 07.24;263;97500;111
213497;984000010113497;2;12/04/2026 08.46;286;98000;84
213497;984000010113497;2;12/04/2026 08.52;538;99000;337
213497;984000010113497;2;12/04/2026 11.49;747;98500;481
213497;984000010113497;2;12/04/2026 17.55;1182;99500;865
213497;984000010113497;2;12/04/2026 20.53;220;100000;130
213497;984000010113497;2;13/04/2026 02.01;575;100000;349
213497;984000010113497;2;13/04/2026 07.27;371;96500;82
213497;984000010113497;2;13/04/2026 10.41;625;98000;290
213497;984000010113497;2;13/04/2026 10.58;639;98000;406
213497;984000010113497;2;13/04/2026 12.42;149;99000;75
213497;984000010113497;2;13/04/2026 12.46;471;99500;394
213497;984000010113497;2;13/04/2026 16.51;643;101000;470
213497;984000010113497;2;13/04/2026 17.57;546;100500;381
213497;984000010113497;2;13/04/2026 19.53;498;101000;350
213497;984000010113497;2;13/04/2026 23.34;473;101000;339
213497;984000010113497;2;14/04/2026 06.40;204;97750;71
213497;984000010113497;2;14/04/2026 06.45;561;99000;375
213497;984000010113497;2;14/04/2026 07.59;210;97500;84
213497;984000010113497;2;14/04/2026 08.36;160;98750;14
213497;984000010113497;2;14/04/2026 08.41;563;100000;362
213497;984000010113497;2;14/04/2026 11.28;547;103000;366
213497;984000010113497;2;14/04/2026 11.39;449;102000;314
213497;984000010113497;2;14/04/2026 18.43;458;100000;101
213497;984000010113497;2;14/04/2026 20.29;859;101500;545
213497;984000010113497;2;14/04/2026 21.18;515;102500;324
213497;984000010113497;2;15/04/2026 07.21;730;101500;436
213497;984000010113497;2;15/04/2026 09.04;666;100000;468
213497;984000010113497;2;15/04/2026 10.49;660;101500;416
213497;984000010113497;2;15/04/2026 11.27;397;101500;273
213497;984000010113497;2;15/04/2026 18.10;316;104500;109
213497;984000010113497;2;15/04/2026 18.18;602;101000;375
213497;984000010113497;2;15/04/2026 18.30;473;102000;309
213497;984000010113497;2;15/04/2026 19.06;179;99500;90
213497;984000010113497;2;16/04/2026 00.21;625;103500;466
213497;984000010113497;2;16/04/2026 05.47;642;104000;425
213497;984000010113497;2;16/04/2026 10.12;712;102500;480
213497;984000010113497;2;16/04/2026 10.42;561;102000;369
213497;984000010113497;2;16/04/2026 15.16;621;104500;410
213497;984000010113497;2;16/04/2026 18.01;679;104500;499
213497;984000010113497;2;16/04/2026 18.42;176;102500;119
213497;984000010113497;2;16/04/2026 22.35;475;105000;356
213497;984000010113497;2;16/04/2026 22.52;473;105000;352
213497;984000010113497;2;17/04/2026 06.59;143;102000;52
213497;984000010113497;2;17/04/2026 11.00;722;103500;439
212053;984000010112053;2;08/04/2026 09.03;77;97000;4
212053;984000010112053;2;08/04/2026 10.02;1244;98500;874
212053;984000010112053;2;08/04/2026 17.51;1547;98500;1015
212053;984000010112053;2;08/04/2026 18.19;499;98500;299
212053;984000010112053;2;08/04/2026 18.30;217;100000;97
212053;984000010112053;2;09/04/2026 07.41;2212;98000;1276
212053;984000010112053;2;09/04/2026 12.31;31;;9
212053;984000010112053;2;09/04/2026 17.34;2096;99000;1277
212053;984000010112053;2;09/04/2026 22.20;400;99500;274
212053;984000010112053;2;10/04/2026 06.28;1472;99500;862
212053;984000010112053;2;10/04/2026 06.55;519;99500;328
212053;984000010112053;2;10/04/2026 11.42;551;101000;288
212053;984000010112053;2;10/04/2026 17.45;1947;101000;1306
212053;984000010112053;2;11/04/2026 00.52;1277;103000;884
212053;984000010112053;2;11/04/2026 11.10;1513;102000;898
212053;984000010112053;2;11/04/2026 13.13;271;103500;74
212053;984000010112053;2;11/04/2026 19.43;1921;104500;1317
212053;984000010112053;2;11/04/2026 20.40;559;104500;358
212053;984000010112053;2;12/04/2026 09.03;1949;103500;899
212053;984000010112053;2;12/04/2026 12.29;315;104500;110
212053;984000010112053;2;12/04/2026 19.28;1891;104000;1264
212053;984000010112053;2;12/04/2026 20.44;448;105500;291
212053;984000010112053;2;13/04/2026 06.46;1662;104500;883
212053;984000010112053;2;13/04/2026 12.54;2398;104750;1610
212053;984000010112053;2;13/04/2026 22.25;1662;106500;1180
212053;984000010112053;2;14/04/2026 06.55;247;105000;67
212053;984000010112053;2;14/04/2026 09.05;1927;105000;1283
212053;984000010112053;2;14/04/2026 18.52;2218;107000;1255
212053;984000010112053;2;15/04/2026 07.35;2184;107000;1338
212053;984000010112053;2;15/04/2026 13.05;881;107000;381
212053;984000010112053;2;15/04/2026 14.57;1681;107500;1070
212053;984000010112053;2;16/04/2026 05.59;1784;107000;970
212053;984000010112053;2;16/04/2026 12.20;1798;107000;950
212053;984000010112053;2;16/04/2026 15.02;820;111000;456
212053;984000010112053;2;16/04/2026 19.18;1539;109500;1010
212053;984000010112053;2;17/04/2026 09.35;2225;108500;1342
212057;984000010112057;2;08/04/2026 13.04;1897;96500;1195
212057;984000010112057;2;08/04/2026 20.02;1290;98500;820
212057;984000010112057;2;09/04/2026 01.55;415;97500;308
212057;984000010112057;2;09/04/2026 03.52;460;97000;257
212057;984000010112057;2;09/04/2026 06.26;727;97500;404
212057;984000010112057;2;09/04/2026 11.09;407;97500;185
212057;984000010112057;2;09/04/2026 14.49;1445;100000;890
212057;984000010112057;2;09/04/2026 19.51;484;98500;339
212057;984000010112057;2;10/04/2026 01.29;637;99500;493
212057;984000010112057;2;10/04/2026 08.14;1245;98000;885
212057;984000010112057;2;10/04/2026 14.44;1730;100500;962
212057;984000010112057;2;11/04/2026 00.11;829;100500;580
212057;984000010112057;2;11/04/2026 07.39;1164;99500;871
212057;984000010112057;2;11/04/2026 14.56;1318;101000;864
212057;984000010112057;2;11/04/2026 20.53;843;103500;530
212057;984000010112057;2;12/04/2026 07.29;741;100000;132
212057;984000010112057;2;12/04/2026 14.18;1858;99500;1056
212057;984000010112057;2;12/04/2026 20.24;1163;101500;874
212057;984000010112057;2;13/04/2026 03.35;916;101500;271
212057;984000010112057;2;13/04/2026 06.23;1238;102000;809
212057;984000010112057;2;13/04/2026 11.50;1201;102500;805
212057;984000010112057;2;13/04/2026 20.16;632;103500;435
212057;984000010112057;2;14/04/2026 02.33;748;103500;457
212057;984000010112057;2;14/04/2026 04.45;553;103000;318
212057;984000010112057;2;14/04/2026 07.21;587;102000;365
212057;984000010112057;2;14/04/2026 11.50;518;103500;220
212057;984000010112057;2;14/04/2026 12.57;760;104500;474
212057;984000010112057;2;14/04/2026 15.44;1072;106500;663
212057;984000010112057;2;14/04/2026 23.33;696;105000;473
212057;984000010112057;2;15/04/2026 04.50;765;104000;507
212057;984000010112057;2;15/04/2026 09.39;1371;104500;888
212057;984000010112057;2;15/04/2026 22.04;1844;104500;1237
212057;984000010112057;2;16/04/2026 08.15;1481;104000;981
212057;984000010112057;2;16/04/2026 13.52;1317;106500;855
212057;984000010112057;2;16/04/2026 17.04;618;110000;456
212057;984000010112057;2;17/04/2026 02.51;805;105500;439
212057;984000010112057;2;17/04/2026 05.22;544;107000;388
212057;984000010112057;2;17/04/2026 08.47;862;106500;594
213489;984000010113489;2;08/04/2026 09.47;876;101500;632
213489;984000010113489;2;08/04/2026 12.52;635;100500;393
213489;984000010113489;2;08/04/2026 14.47;553;101500;355
213489;984000010113489;2;08/04/2026 17.35;944;101500;683
213489;984000010113489;2;08/04/2026 20.25;781;102000;525
213489;984000010113489;2;08/04/2026 23.05;720;103000;469
213489;984000010113489;2;09/04/2026 06.40;1175;101500;788
213489;984000010113489;2;09/04/2026 13.56;1762;101000;1196
213489;984000010113489;2;09/04/2026 18.36;1633;102500;1227
213489;984000010113489;2;10/04/2026 00.39;404;103500;242
213489;984000010113489;2;10/04/2026 02.24;918;102500;686
213489;984000010113489;2;10/04/2026 08.52;1387;102500;1021
213489;984000010113489;2;10/04/2026 11.20;225;101500;139
213489;984000010113489;2;10/04/2026 13.31;1155;103000;806
213489;984000010113489;2;10/04/2026 20.09;1583;105000;1203
213489;984000010113489;2;11/04/2026 03.14;1024;105000;677
213489;984000010113489;2;11/04/2026 08.31;1117;105000;790
213489;984000010113489;2;11/04/2026 13.50;1886;105500;1251
213489;984000010113489;2;11/04/2026 21.08;1417;106500;1126
213489;984000010113489;2;12/04/2026 00.25;430;107000;282
213489;984000010113489;2;12/04/2026 08.19;1558;109000;868
213489;984000010113489;2;12/04/2026 12.05;768;105000;489
213489;984000010113489;2;12/04/2026 12.19;521;106000;356
213489;984000010113489;2;12/04/2026 14.02;477;106500;90
213489;984000010113489;2;12/04/2026 14.12;312;109000;209
213489;984000010113489;2;12/04/2026 18.15;1616;107000;1189
213489;984000010113489;2;13/04/2026 01.25;442;105500;152
213489;984000010113489;2;13/04/2026 02.50;523;106000;340
213489;984000010113489;2;13/04/2026 07.35;1148;104000;701
213489;984000010113489;2;13/04/2026 12.11;1261;105000;1006
213489;984000010113489;2;13/04/2026 17.17;1631;107000;1247
213489;984000010113489;2;14/04/2026 00.40;1158;107500;858
213489;984000010113489;2;14/04/2026 10.28;1620;106000;1158
213489;984000010113489;2;14/04/2026 16.04;1211;110000;975
213489;984000010113489;2;14/04/2026 19.54;940;109500;702
213489;984000010113489;2;15/04/2026 00.16;573;109500;417
213489;984000010113489;2;15/04/2026 01.50;601;109500;422
213489;984000010113489;2;15/04/2026 09.15;1137;109000;790
213489;984000010113489;2;15/04/2026 15.55;1785;110000;1319
213489;984000010113489;2;15/04/2026 22.35;1315;111000;1057
213489;984000010113489;2;16/04/2026 00.32;521;111000;312
213489;984000010113489;2;16/04/2026 08.40;1808;110000;1265
213489;984000010113489;2;16/04/2026 15.28;1717;111500;1164
213489;984000010113489;2;16/04/2026 20.34;665;112500;511
213489;984000010113489;2;16/04/2026 23.49;587;112500;403
213489;984000010113489;2;17/04/2026 06.09;1342;113500;871
212097;984000010112097;2;08/04/2026 10.50;1254;102500;1057
212097;984000010112097;2;08/04/2026 18.48;1523;103500;1201
212097;984000010112097;2;09/04/2026 00.47;386;103500;326
212097;984000010112097;2;09/04/2026 04.26;500;103000;312
212097;984000010112097;2;09/04/2026 08.19;1517;104000;1191
212097;984000010112097;2;09/04/2026 16.19;1251;105500;915
212097;984000010112097;2;09/04/2026 22.08;544;105500;480
212097;984000010112097;2;10/04/2026 02.10;790;103500;669
212097;984000010112097;2;10/04/2026 08.35;947;105500;842
212097;984000010112097;2;10/04/2026 13.12;1096;110000;911
212097;984000010112097;2;10/04/2026 21.15;1300;106500;1225
212097;984000010112097;2;11/04/2026 04.25;212;108000;89
212097;984000010112097;2;11/04/2026 05.44;973;106000;815
212097;984000010112097;2;11/04/2026 11.56;33;;2
212097;984000010112097;2;11/04/2026 14.36;1167;107000;941
212097;984000010112097;2;11/04/2026 17.58;453;107500;394
212097;984000010112097;2;11/04/2026 23.37;589;108000;466
212097;984000010112097;2;12/04/2026 05.35;1409;107000;1276
212097;984000010112097;2;12/04/2026 12.34;1527;108500;1200
212097;984000010112097;2;12/04/2026 18.43;143;108500;75
212097;984000010112097;2;12/04/2026 22.07;1045;108500;870
212097;984000010112097;2;13/04/2026 08.58;1577;108000;1278
212097;984000010112097;2;13/04/2026 16.09;1517;109000;1310
212097;984000010112097;2;13/04/2026 23.23;470;109000;314
212097;984000010112097;2;14/04/2026 03.13;66;108000;21
212097;984000010112097;2;14/04/2026 05.16;1152;108500;955
212097;984000010112097;2;14/04/2026 11.58;139;111000;37
212097;984000010112097;2;14/04/2026 12.28;1115;107500;828
212097;984000010112097;2;14/04/2026 18.04;1406;110500;1041
212097;984000010112097;2;14/04/2026 22.22;532;111000;424
212097;984000010112097;2;15/04/2026 06.05;640;110000;450
212097;984000010112097;2;15/04/2026 11.16;396;110000;359
212097;984000010112097;2;15/04/2026 16.26;1553;110500;1317
212097;984000010112097;2;15/04/2026 21.57;385;111000;344
212097;984000010112097;2;16/04/2026 01.17;698;110500;571
212097;984000010112097;2;16/04/2026 07.16;1273;111500;905
212097;984000010112097;2;16/04/2026 16.34;1443;112000;1348
212097;984000010112097;2;16/04/2026 22.09;272;113250;204
212097;984000010112097;2;17/04/2026 01.35;688;114500;491
212097;984000010112097;2;17/04/2026 07.39;1404;112500;1230
213487;984000010113487;2;08/04/2026 11.11;1061;104500;860
213487;984000010113487;2;08/04/2026 16.57;1236;105000;967
213487;984000010113487;2;09/04/2026 00.26;1035;106000;848
213487;984000010113487;2;09/04/2026 01.31;466;106500;385
213487;984000010113487;2;09/04/2026 09.37;1465;106000;1246
213487;984000010113487;2;09/04/2026 17.10;1437;105500;1317
213487;984000010113487;2;09/04/2026 22.44;393;107000;351
213487;984000010113487;2;10/04/2026 00.57;815;106500;690
213487;984000010113487;2;10/04/2026 10.43;1417;105500;1287
213487;984000010113487;2;10/04/2026 17.09;1323;107000;1201
213487;984000010113487;2;10/04/2026 23.14;835;110000;771
213487;984000010113487;2;11/04/2026 06.01;1023;108500;822
213487;984000010113487;2;11/04/2026 13.22;1635;108500;1014
213487;984000010113487;2;11/04/2026 18.32;885;111500;789
213487;984000010113487;2;12/04/2026 04.54;1401;108000;1203
213487;984000010113487;2;12/04/2026 15.49;1651;108000;1596
213487;984000010113487;2;12/04/2026 17.34;107;109000;57
213487;984000010113487;2;12/04/2026 21.42;927;112000;876
213487;984000010113487;2;13/04/2026 04.51;594;111000;391
213487;984000010113487;2;13/04/2026 05.59;672;111000;426
213487;984000010113487;2;13/04/2026 11.09;1460;111500;1208
213487;984000010113487;2;13/04/2026 17.02;927;112000;820
213487;984000010113487;2;13/04/2026 20.27;915;113500;810
213487;984000010113487;2;14/04/2026 02.23;467;112000;411
213487;984000010113487;2;14/04/2026 10.03;1404;112000;1281
213487;984000010113487;2;14/04/2026 14.48;1154;112500;862
213487;984000010113487;2;14/04/2026 21.50;1359;114000;1007
213487;984000010113487;2;15/04/2026 03.23;52;;23
