animal_number;responder;location;visit_time;duration;weight (g);feed_intake;Unnamed: 7;Unnamed: 8;Unnamed: 9
110813;984000010110813;1;28/12/2026 23.15;123;38645;23;;;
110813;984000010110813;1;28/12/2026 23.54;253;38508;59;;;
110813;984000010110813;1;29/12/2026 01.37;308;39170;80;;;
110813;984000010110813;1;29/12/2026 01.43;190;39560;44;;;
110813;984000010110813;1;29/12/2026 06.04;697;39019;203;;;
110813;984000010110813;1;29/12/2026 08.29;831;39199;245;;;
110813;984000010110813;1;29/12/2026 11.17;704;44380;153;;;
110813;984000010110813;1;29/12/2026 21.46;1915;38586;429;;;
110813;984000010110813;1;29/12/2026 23.57;270;39684;57;;;
110813;984000010110813;1;30/12/2026 00.05;111;39680;28;;;
110813;984000010110813;1;30/12/2026 05.13;1167;39587;348;;;
110813;984000010110813;1;30/12/2026 06.01;875;39998;177;;;
110813;984000010110813;1;30/12/2026 06.45;47;;5;;;
110813;984000010110813;1;30/12/2026 10.34;1094;40540;327;;;
110813;984000010110813;1;30/12/2026 13.30;762;41517;243;;;
110813;984000010110813;1;30/12/2026 18.57;649;41729;204;;;
110813;984000010110813;1;30/12/2026 21.38;539;41650;144;;;
110813;984000010110813;1;30/12/2026 21.57;454;41535;158;;;
110813;984000010110813;1;30/12/2026 23.19;610;41707;168;;;
110813;984000010110813;1;30/12/2026 23.31;95;42800;29;;;
110813;984000010110813;1;31/12/2026 03.03;179;42649;55;;;
110813;984000010110813;1;31/12/2026 05.08;583;42617;202;;;
110813;984000010110813;1;31/12/2026 05.53;1159;42532;304;;;
110813;984000010110813;1;31/12/2026 11.38;475;43633;157;;;
110813;984000010110813;1;31/12/2026 12.15;1201;43666;314;;;
110813;984000010110813;1;31/12/2026 19.51;853;43521;256;;;
110813;984000010110813;1;31/12/2026 20.59;188;43619;55;;;
110813;984000010110813;1;31/12/2026 21.13;218;44122;59;;;
110813;984000010110813;1;01/01/2027 02.47;531;43127;168;;;
110813;984000010110813;1;01/01/2027 03.28;1372;43139;492;;;
110813;984000010110813;1;01/01/2027 06.59;981;43583;266;;;
110813;984000010110813;1;01/01/2027 14.48;1207;42913;415;;;
110813;984000010110813;1;01/01/2027 18.18;187;43754;83;;;
110813;984000010110813;1;01/01/2027 20.17;530;43837;190;;;
110813;984000010110813;1;01/01/2027 20.52;318;43654;87;;;
110813;984000010110813;1;01/01/2027 20.58;349;44263;70;;;
110813;984000010110813;1;01/01/2027 21.06;49;;11;;;
110813;984000010110813;1;01/01/2027 23.33;729;44101;280;;;
110813;984000010110813;1;02/01/2027 03.26;1024;45792;325;;;
110813;984000010110813;1;02/01/2027 04.46;740;46221;280;;;
110813;984000010110813;1;02/01/2027 08.40;942;45364;327;;;
110813;984000010110813;1;02/01/2027 16.05;421;45648;135;;;
110813;984000010110813;1;02/01/2027 16.13;264;45855;106;;;
110813;984000010110813;1;02/01/2027 18.01;284;46110;95;;;
110813;984000010110813;1;02/01/2027 18.08;64;45669;17;;;
110813;984000010110813;1;02/01/2027 18.57;292;45171;74;;;
110813;984000010110813;1;02/01/2027 19.43;419;45840;82;;;
110813;984000010110813;1;02/01/2027 20.39;151;45815;20;;;
110813;984000010110813;1;02/01/2027 20.55;44;;12;;;
110813;984000010110813;1;02/01/2027 21.06;386;45701;92;;;
110813;984000010110813;1;02/01/2027 21.42;922;46049;296;;;
110813;984000010110813;1;03/01/2027 02.14;315;46048;85;;;
110813;984000010110813;1;03/01/2027 02.45;124;46228;30;;;
110813;984000010110813;1;03/01/2027 02.59;250;46175;60;;;
110813;984000010110813;1;03/01/2027 03.24;478;45786;133;;;
110813;984000010110813;1;03/01/2027 05.20;1073;46099;418;;;
110813;984000010110813;1;03/01/2027 07.36;649;46582;148;;;
110813;984000010110813;1;03/01/2027 11.23;560;47051;187;;;
110813;984000010110813;1;03/01/2027 12.35;86;48201;24;;;
110813;984000010110813;1;03/01/2027 12.38;215;47275;81;;;
110813;984000010110813;1;03/01/2027 19.27;461;47439;168;;;
110813;984000010110813;1;03/01/2027 19.51;517;46835;174;;;
110813;984000010110813;1;03/01/2027 21.23;88;47751;24;;;
110813;984000010110813;1;03/01/2027 22.59;434;47731;101;;;
110813;984000010110813;1;04/01/2027 02.45;1306;47737;457;;;
110813;984000010110813;1;04/01/2027 05.56;834;47695;380;;;
110813;984000010110813;1;04/01/2027 15.37;722;48005;243;;;
110813;984000010110813;1;04/01/2027 17.17;423;48295;167;;;
110813;984000010110813;1;04/01/2027 17.33;211;48845;64;;;
110813;984000010110813;1;04/01/2027 17.39;136;48129;43;;;
110813;984000010110813;1;04/01/2027 17.51;47;;14;;;
110813;984000010110813;1;04/01/2027 17.53;34;;10;;;
110813;984000010110813;1;04/01/2027 22.16;419;48230;199;;;
110813;984000010110813;1;04/01/2027 22.24;360;48943;138;;;
110813;984000010110813;1;04/01/2027 22.40;242;48454;98;;;
110813;984000010110813;1;05/01/2027 00.20;252;49180;84;;;
110813;984000010110813;1;05/01/2027 01.55;1356;49212;421;;;
110813;984000010110813;1;05/01/2027 03.21;262;49889;103;;;
110813;984000010110813;1;05/01/2027 07.16;1093;48644;441;;;
110813;984000010110813;1;05/01/2027 09.44;42;;15;;;
110813;984000010110813;1;05/01/2027 16.28;784;48616;205;;;
110813;984000010110813;1;05/01/2027 17.19;500;48637;154;;;
110813;984000010110813;1;05/01/2027 17.28;334;49116;125;;;
110813;984000010110813;1;05/01/2027 23.06;924;49223;273;;;
110813;984000010110813;1;05/01/2027 23.27;53;;18;;;
110813;984000010110813;1;05/01/2027 23.50;85;49616;24;;;
110813;984000010110813;1;06/01/2027 01.56;588;49680;243;;;
110813;984000010110813;1;06/01/2027 02.37;321;50254;131;;;
110813;984000010110813;1;06/01/2027 04.26;888;50094;420;;;
110813;984000010110813;1;06/01/2027 07.31;421;49460;174;;;
110813;984000010110813;1;06/01/2027 08.20;192;50876;85;;;
110813;984000010110813;1;06/01/2027 15.22;669;50312;228;;;
110813;984000010110813;1;06/01/2027 17.18;240;50436;112;;;
110813;984000010110813;1;06/01/2027 18.05;373;50748;141;;;
110813;984000010110813;1;06/01/2027 18.41;510;50768;209;;;
110813;984000010110813;1;06/01/2027 19.50;107;52152;45;;;
110813;984000010110813;1;06/01/2027 22.49;1341;51857;468;;;
110813;984000010110813;1;07/01/2027 01.46;25;;5;;;
110813;984000010110813;1;07/01/2027 03.02;578;52581;203;;;
110813;984000010110813;1;07/01/2027 07.22;1540;51189;680;;;
110813;984000010110813;1;07/01/2027 15.01;239;52042;110;;;
110813;984000010110813;1;07/01/2027 17.50;1114;51861;464;;;
110813;984000010110813;1;07/01/2027 22.20;557;52708;214;;;
110813;984000010110813;1;08/01/2027 00.46;962;52727;363;;;
110813;984000010110813;1;08/01/2027 01.06;213;52891;70;;;
110813;984000010110813;1;08/01/2027 02.45;343;53066;128;;;
110813;984000010110813;1;08/01/2027 02.51;65;53685;22;;;
110813;984000010110813;1;08/01/2027 05.12;875;53871;362;;;
110813;984000010110813;1;08/01/2027 07.24;140;53239;40;;;
110813;984000010110813;1;08/01/2027 11.11;164;52181;68;;;
110813;984000010110813;1;08/01/2027 13.53;386;51745;140;;;
110813;984000010110813;1;08/01/2027 15.51;368;51467;112;;;
110813;984000010110813;1;08/01/2027 18.22;118;52049;41;;;
110813;984000010110813;1;08/01/2027 18.30;367;52676;153;;;
110813;984000010110813;1;08/01/2027 18.42;324;52679;150;;;
110813;984000010110813;1;08/01/2027 18.50;37;;14;;;
110813;984000010110813;1;08/01/2027 18.51;243;53011;59;;;
110813;984000010110813;1;08/01/2027 20.10;41;;10;;;
110813;984000010110813;1;08/01/2027 22.00;391;53569;159;;;
110813;984000010110813;1;08/01/2027 22.37;991;54624;301;;;
110813;984000010110813;1;08/01/2027 22.56;152;55232;70;;;
110813;984000010110813;1;09/01/2027 02.55;491;55178;180;;;
110813;984000010110813;1;09/01/2027 05.10;892;54620;353;;;
110813;984000010110813;1;09/01/2027 10.22;1125;55249;400;;;
110813;984000010110813;1;09/01/2027 16.03;586;54052;189;;;
110813;984000010110813;1;09/01/2027 16.15;133;54108;55;;;
110813;984000010110813;1;09/01/2027 17.53;264;54722;73;;;
110813;984000010110813;1;09/01/2027 18.00;88;55180;25;;;
110813;984000010110813;1;09/01/2027 18.07;41;;11;;;
110813;984000010110813;1;09/01/2027 20.16;1189;55222;518;;;
110813;984000010110813;1;10/01/2027 00.32;783;56105;379;;;
110813;984000010110813;1;10/01/2027 02.14;628;56869;311;;;
110813;984000010110813;1;10/01/2027 08.22;426;57286;182;;;
110813;984000010110813;1;10/01/2027 13.33;477;57138;200;;;
110813;984000010110813;1;10/01/2027 13.46;416;57840;182;;;
110813;984000010110813;1;10/01/2027 16.56;223;57325;85;;;
110813;984000010110813;1;10/01/2027 18.30;226;57387;100;;;
110813;984000010110813;1;10/01/2027 18.53;851;57301;385;;;
110813;984000010110813;1;10/01/2027 23.11;475;58212;195;;;
110813;984000010110813;1;10/01/2027 23.45;1089;58813;542;;;
110813;984000010110813;1;11/01/2027 02.52;471;58010;227;;;
110813;984000010110813;1;11/01/2027 05.58;268;57567;132;;;
110813;984000010110813;1;11/01/2027 10.14;918;57711;437;;;
110813;984000010110813;1;11/01/2027 12.52;73;57398;37;;;
110813;984000010110813;1;11/01/2027 15.36;604;56744;290;;;
110813;984000010110813;1;11/01/2027 18.03;497;57003;196;;;
110813;984000010110813;1;11/01/2027 18.36;535;57512;260;;;
110813;984000010110813;1;12/01/2027 00.00;1622;58740;768;;;
110813;984000010110813;1;12/01/2027 09.28;1118;59540;472;;;
110813;984000010110813;1;12/01/2027 12.31;390;59390;174;;;
110813;984000010110813;1;12/01/2027 12.38;15;;3;;;
110813;984000010110813;1;12/01/2027 12.38;9;;11;;;
110813;984000010110813;1;12/01/2027 12.42;9;;4;;;
110813;984000010110813;1;12/01/2027 12.42;11;;4;;;
110813;984000010110813;1;12/01/2027 12.42;19;;8;;;
110813;984000010110813;1;12/01/2027 12.43;10;;2;;;
110813;984000010110813;1;12/01/2027 12.43;11;;9;;;
110813;984000010110813;1;12/01/2027 12.43;19;;1;;;
110813;984000010110813;1;12/01/2027 12.44;23;;2;;;
110813;984000010110813;1;12/01/2027 12.45;4;;7;;;
110813;984000010110813;1;12/01/2027 12.45;6;;1;;;
110813;984000010110813;1;12/01/2027 12.45;11;;4;;;
110813;984000010110813;1;12/01/2027 12.46;17;;2;;;
110813;984000010110813;1;12/01/2027 12.46;14;;3;;;
110813;984000010110813;1;12/01/2027 12.46;6;;7;;;
110813;984000010110813;1;12/01/2027 12.47;11;;2;;;
110813;984000010110813;1;12/01/2027 12.48;14;;2;;;
110813;984000010110813;1;12/01/2027 12.48;14;;3;;;
110813;984000010110813;1;12/01/2027 14.44;120;59891;66;;;
110813;984000010110813;1;12/01/2027 14.59;509;59629;185;;;
110813;984000010110813;1;12/01/2027 15.42;158;60394;60;;;
110813;984000010110813;1;12/01/2027 16.33;530;59793;247;;;
110813;984000010110813;1;12/01/2027 17.29;119;60245;60;;;
110813;984000010110813;1;12/01/2027 21.45;1388;61785;517;;;
110813;984000010110813;1;12/01/2027 22.51;60;;4;;;
110813;984000010110813;1;13/01/2027 05.25;1387;60003;726;;;
110813;984000010110813;1;13/01/2027 07.39;91;61383;49;;;
110813;984000010110813;1;13/01/2027 12.57;101;60257;60;;;
110813;984000010110813;1;13/01/2027 12.58;407;60485;188;;;
110813;984000010110813;1;13/01/2027 13.07;293;60621;120;;;
110813;984000010110813;1;13/01/2027 16.11;645;60859;289;;;
110813;984000010110813;1;13/01/2027 16.30;394;61756;153;;;
110813;984000010110813;1;13/01/2027 17.57;399;61981;221;;;
110813;984000010110813;1;13/01/2027 20.18;865;62599;435;;;
110813;984000010110813;1;14/01/2027 03.04;1196;62668;604;;;
110813;984000010110813;1;14/01/2027 07.06;395;62337;195;;;
110813;984000010110813;1;14/01/2027 12.38;1210;62375;564;;;
110813;984000010110813;1;14/01/2027 16.51;288;62669;173;;;
110813;984000010110813;1;14/01/2027 17.01;423;62655;201;;;
110813;984000010110813;1;14/01/2027 17.32;305;63270;126;;;
110813;984000010110813;1;14/01/2027 18.43;387;63108;200;;;
110813;984000010110813;1;14/01/2027 18.53;140;63734;60;;;
110813;984000010110813;1;14/01/2027 22.26;780;63734;429;;;
110813;984000010110813;1;15/01/2027 08.27;1395;62757;673;;;
110813;984000010110813;1;15/01/2027 12.12;439;63939;154;;;
110813;984000010110813;1;15/01/2027 13.39;197;63851;108;;;
110813;984000010110813;1;15/01/2027 15.20;652;64197;271;;;
110813;984000010110813;1;15/01/2027 16.04;401;64651;185;;;
110813;984000010110813;1;15/01/2027 18.12;564;65320;294;;;
110813;984000010110813;1;15/01/2027 19.23;160;65459;66;;;
110813;984000010110813;1;15/01/2027 19.57;343;65252;139;;;
110813;984000010110813;1;15/01/2027 22.28;805;65371;366;;;
110813;984000010110813;1;16/01/2027 01.03;302;65646;107;;;
110813;984000010110813;1;16/01/2027 07.08;270;64584;136;;;
110813;984000010110813;1;16/01/2027 07.37;301;64394;170;;;
110813;984000010110813;1;16/01/2027 09.17;647;64092;257;;;
110813;984000010110813;1;16/01/2027 13.21;550;64118;238;;;
110813;984000010110813;1;16/01/2027 15.08;998;65050;487;;;
110813;984000010110813;1;16/01/2027 15.33;62;65945;15;;;
110813;984000010110813;1;16/01/2027 15.43;25;;12;;;
110813;984000010110813;1;16/01/2027 18.59;977;66213;588;;;
110813;984000010110813;1;16/01/2027 23.07;715;67287;427;;;
110813;984000010110813;1;17/01/2027 06.17;670;66242;306;;;
110813;984000010110813;1;17/01/2027 07.20;62;66398;12;;;
110813;984000010110813;1;17/01/2027 11.32;906;64983;379;;;
110813;984000010110813;1;17/01/2027 13.40;546;67507;233;;;
110813;984000010110813;1;17/01/2027 13.50;92;67228;36;;;
110813;984000010110813;1;17/01/2027 14.08;50;;20;;;
110813;984000010110813;1;17/01/2027 17.30;1007;67124;560;;;
110813;984000010110813;1;18/01/2027 00.30;1334;67331;819;;;
110813;984000010110813;1;18/01/2027 07.29;210;67593;115;;;
110813;984000010110813;1;18/01/2027 07.41;249;68364;127;;;
110813;984000010110813;1;18/01/2027 09.50;519;67785;214;;;
110813;984000010110813;1;18/01/2027 13.23;481;67048;234;;;
110813;984000010110813;1;18/01/2027 16.01;713;67744;375;;;
110813;984000010110813;1;18/01/2027 17.57;539;68684;213;;;
110813;984000010110813;1;18/01/2027 18.11;121;68016;59;;;
110813;984000010110813;1;18/01/2027 20.41;532;69434;343;;;
110813;984000010110813;1;19/01/2027 06.15;1052;68808;574;;;
110813;984000010110813;1;19/01/2027 12.00;851;68844;504;;;
110813;984000010110813;1;19/01/2027 13.52;803;70490;310;;;
110813;984000010110813;1;19/01/2027 15.39;456;70084;271;;;
110813;984000010110813;1;19/01/2027 16.34;542;70656;316;;;
110813;984000010110813;1;19/01/2027 21.48;1019;70944;566;;;
110813;984000010110813;1;20/01/2027 00.24;502;72559;292;;;
110813;984000010110813;1;20/01/2027 06.31;326;71784;188;;;
110813;984000010110813;1;20/01/2027 09.10;540;70405;290;;;
110813;984000010110813;1;20/01/2027 10.31;284;71742;154;;;
110813;984000010110813;1;20/01/2027 12.23;645;72008;348;;;
110813;984000010110813;1;20/01/2027 14.41;759;72773;418;;;
110813;984000010110813;1;20/01/2027 15.46;237;73881;144;;;
110813;984000010110813;1;20/01/2027 17.06;560;73093;377;;;
110813;984000010110813;1;20/01/2027 23.12;1043;74231;752;;;
110813;984000010110813;1;21/01/2027 02.10;346;74293;161;;;
110813;984000010110813;1;21/01/2027 08.37;492;73052;222;;;
110813;984000010110813;1;21/01/2027 10.03;186;74008;98;;;
110813;984000010110813;1;21/01/2027 10.11;122;74858;52;;;
110813;984000010110813;1;21/01/2027 10.31;36;;7;;;
110813;984000010110813;1;21/01/2027 10.46;54;;12;;;
110813;984000010110813;1;21/01/2027 14.49;910;72649;448;;;
110813;984000010110813;1;21/01/2027 15.47;586;74033;289;;;
110813;984000010110813;1;21/01/2027 18.46;913;74222;618;;;
110813;984000010110813;1;22/01/2027 00.11;425;75452;269;;;
110813;984000010110813;1;22/01/2027 07.29;322;75901;182;;;
110813;984000010110813;1;22/01/2027 07.38;177;74350;83;;;
110813;984000010110813;1;22/01/2027 08.08;245;74065;93;;;
110813;984000010110813;1;22/01/2027 08.33;29;;15;;;
110813;984000010110813;1;22/01/2027 10.27;568;74110;277;;;
110821;984000010110821;1;22/12/2026 17.54;1470;36303;320;;;
110821;984000010110821;1;23/12/2026 01.55;708;35227;224;;;
110821;984000010110821;1;23/12/2026 04.42;633;36063;157;;;
110821;984000010110821;1;23/12/2026 07.57;821;36060;188;;;
110821;984000010110821;1;23/12/2026 08.53;257;36461;81;;;
110821;984000010110821;1;23/12/2026 09.44;346;36750;71;;;
110821;984000010110821;1;23/12/2026 09.53;118;37264;37;;;
110821;984000010110821;1;23/12/2026 10.01;246;37078;69;;;
110821;984000010110821;1;23/12/2026 15.16;881;37648;281;;;
110821;984000010110821;1;24/12/2026 03.42;1210;36519;345;;;
110821;984000010110821;1;24/12/2026 04.22;320;62368;64;;;
110821;984000010110821;1;24/12/2026 07.19;369;37448;122;;;
110821;984000010110821;1;24/12/2026 07.28;426;37812;126;;;
110821;984000010110821;1;24/12/2026 09.01;406;38705;82;;;
110821;984000010110821;1;24/12/2026 09.14;298;38090;79;;;
110821;984000010110821;1;24/12/2026 10.41;695;50833;165;;;
110821;984000010110821;1;24/12/2026 14.58;775;39202;213;;;
110821;984000010110821;1;24/12/2026 19.32;659;38533;160;;;
110821;984000010110821;1;25/12/2026 01.26;170;38745;19;;;
110821;984000010110821;1;25/12/2026 02.16;65;38662;13;;;
110821;984000010110821;1;25/12/2026 02.19;467;38501;116;;;
110821;984000010110821;1;25/12/2026 07.51;965;39019;205;;;
110821;984000010110821;1;25/12/2026 11.38;251;60971;162;;;
110821;984000010110821;1;25/12/2026 11.42;1129;50206;365;;;
110821;984000010110821;1;25/12/2026 12.05;12;;144;;;
110821;984000010110821;1;25/12/2026 12.05;20;;4;;;
110821;984000010110821;1;26/12/2026 02.58;1579;38724;416;;;
110821;984000010110821;1;26/12/2026 07.06;1126;39743;370;;;
110821;984000010110821;1;26/12/2026 09.36;987;40106;316;;;
110821;984000010110821;1;26/12/2026 12.58;652;40577;207;;;
110821;984000010110821;1;26/12/2026 23.53;1221;38977;277;;;
110821;984000010110821;1;27/12/2026 03.05;301;40764;78;;;
110821;984000010110821;1;27/12/2026 03.12;190;40023;30;;;
110821;984000010110821;1;27/12/2026 09.20;1486;39452;578;;;
110821;984000010110821;1;27/12/2026 23.26;1386;40123;395;;;
110821;984000010110821;1;28/12/2026 00.21;253;40555;52;;;
110821;984000010110821;1;28/12/2026 00.28;103;41542;19;;;
110821;984000010110821;1;28/12/2026 01.34;38;;1;;;
110821;984000010110821;1;28/12/2026 02.00;360;41024;53;;;
110821;984000010110821;1;28/12/2026 02.34;152;40905;2;;;
110821;984000010110821;1;28/12/2026 09.08;1918;42618;728;;;
110821;984000010110821;1;29/12/2026 01.07;1686;41226;585;;;
110821;984000010110821;1;29/12/2026 02.11;520;42400;144;;;
110821;984000010110821;1;29/12/2026 02.24;47;;1;;;
110821;984000010110821;1;29/12/2026 04.29;906;43275;271;;;
110821;984000010110821;1;29/12/2026 11.28;1385;43503;438;;;
110821;984000010110821;1;29/12/2026 15.07;939;42205;263;;;
110821;984000010110821;1;30/12/2026 00.59;1136;42915;350;;;
110821;984000010110821;1;30/12/2026 01.21;98;43088;19;;;
110821;984000010110821;1;30/12/2026 03.42;965;43711;264;;;
110821;984000010110821;1;30/12/2026 04.54;734;43532;231;;;
110821;984000010110821;1;30/12/2026 10.53;904;44318;281;;;
110821;984000010110821;1;30/12/2026 14.35;871;44042;267;;;
110821;984000010110821;1;30/12/2026 22.31;297;44144;90;;;
110821;984000010110821;1;30/12/2026 22.39;512;44212;177;;;
110821;984000010110821;1;31/12/2026 03.26;1474;43881;392;;;
110821;984000010110821;1;31/12/2026 11.45;1683;44172;413;;;
110821;984000010110821;1;31/12/2026 14.13;731;45372;236;;;
110821;984000010110821;1;31/12/2026 22.41;1165;44615;323;;;
110821;984000010110821;1;01/01/2027 01.13;1056;46057;379;;;
110821;984000010110821;1;01/01/2027 10.00;1795;46517;687;;;
110821;984000010110821;1;01/01/2027 16.05;1251;46636;342;;;
110821;984000010110821;1;01/01/2027 23.44;1572;46727;457;;;
110821;984000010110821;1;02/01/2027 00.42;321;47374;42;;;
110821;984000010110821;1;02/01/2027 03.43;1055;47401;283;;;
110821;984000010110821;1;02/01/2027 04.26;48;;2;;;
110821;984000010110821;1;02/01/2027 09.39;1165;47987;329;;;
110821;984000010110821;1;02/01/2027 12.03;206;47552;44;;;
110821;984000010110821;1;02/01/2027 15.12;625;47623;177;;;
110821;984000010110821;1;02/01/2027 20.56;633;46313;128;;;
110821;984000010110821;1;02/01/2027 21.13;14;;1;;;
110821;984000010110821;1;03/01/2027 00.36;1165;46412;362;;;
110821;984000010110821;1;03/01/2027 01.58;815;46843;210;;;
110821;984000010110821;1;03/01/2027 03.32;523;47740;165;;;
110821;984000010110821;1;03/01/2027 10.30;913;47860;247;;;
110821;984000010110821;1;03/01/2027 19.35;976;46553;261;;;
110821;984000010110821;1;03/01/2027 19.59;459;47081;144;;;
110821;984000010110821;1;03/01/2027 23.34;87;47181;20;;;
110821;984000010110821;1;03/01/2027 23.40;699;47676;169;;;
110821;984000010110821;1;04/01/2027 04.05;1555;48192;565;;;
110821;984000010110821;1;04/01/2027 15.49;1869;47263;618;;;
110821;984000010110821;1;04/01/2027 22.44;203;48124;31;;;
110821;984000010110821;1;04/01/2027 23.54;918;48802;310;;;
110821;984000010110821;1;05/01/2027 01.40;363;48386;60;;;
110821;984000010110821;1;05/01/2027 02.33;1234;48566;382;;;
110821;984000010110821;1;05/01/2027 04.03;734;50008;205;;;
110821;984000010110821;1;05/01/2027 10.14;1519;49175;459;;;
110821;984000010110821;1;05/01/2027 16.04;92;49653;18;;;
110821;984000010110821;1;05/01/2027 20.27;1176;48667;289;;;
110821;984000010110821;1;05/01/2027 23.36;835;49407;218;;;
110821;984000010110821;1;06/01/2027 02.10;1618;50139;531;;;
110821;984000010110821;1;06/01/2027 04.19;510;51983;163;;;
110821;984000010110821;1;06/01/2027 08.51;1640;50646;484;;;
110821;984000010110821;1;06/01/2027 17.01;1064;51332;331;;;
110821;984000010110821;1;06/01/2027 17.54;94;51189;2;;;
110821;984000010110821;1;06/01/2027 19.36;687;51669;229;;;
110821;984000010110821;1;07/01/2027 00.56;1200;52319;357;;;
110821;984000010110821;1;07/01/2027 05.26;1629;52657;718;;;
110821;984000010110821;1;07/01/2027 11.08;286;53305;72;;;
110821;984000010110821;1;07/01/2027 11.38;914;54055;337;;;
110821;984000010110821;1;07/01/2027 21.29;626;53745;212;;;
110821;984000010110821;1;08/01/2027 00.18;1696;54355;529;;;
110821;984000010110821;1;08/01/2027 01.14;629;54837;137;;;
110821;984000010110821;1;08/01/2027 03.37;843;55206;240;;;
110821;984000010110821;1;08/01/2027 05.27;521;55881;161;;;
110821;984000010110821;1;08/01/2027 15.10;1878;54353;685;;;
110821;984000010110821;1;08/01/2027 18.48;132;54917;7;;;
110821;984000010110821;1;08/01/2027 23.10;1256;55099;428;;;
110821;984000010110821;1;09/01/2027 03.39;1953;55780;774;;;
110821;984000010110821;1;09/01/2027 07.06;721;57180;261;;;
110821;984000010110821;1;09/01/2027 07.41;340;57690;120;;;
110821;984000010110821;1;09/01/2027 17.11;969;56818;257;;;
110821;984000010110821;1;09/01/2027 19.57;1201;56612;380;;;
110821;984000010110821;1;10/01/2027 01.24;1347;56844;468;;;
110821;984000010110821;1;10/01/2027 04.52;1668;56665;678;;;
110821;984000010110821;1;10/01/2027 09.22;635;58091;192;;;
110821;984000010110821;1;10/01/2027 17.53;1442;56877;471;;;
110821;984000010110821;1;10/01/2027 23.19;1625;57884;545;;;
110821;984000010110821;1;11/01/2027 02.27;1296;57922;500;;;
110821;984000010110821;1;11/01/2027 06.41;825;57846;213;;;
110821;984000010110821;1;11/01/2027 12.12;1361;56749;465;;;
110821;984000010110821;1;11/01/2027 18.44;239;56471;43;;;
110821;984000010110821;1;11/01/2027 18.50;677;56729;208;;;
110821;984000010110821;1;11/01/2027 19.10;747;57119;204;;;
110821;984000010110821;1;11/01/2027 19.57;139;56682;4;;;
110821;984000010110821;1;12/01/2027 02.16;1915;56469;744;;;
110821;984000010110821;1;12/01/2027 06.19;107;58370;11;;;
110821;984000010110821;1;12/01/2027 08.35;1359;58139;466;;;
110821;984000010110821;1;12/01/2027 17.03;1467;57302;502;;;
110821;984000010110821;1;12/01/2027 23.01;1507;58725;422;;;
110821;984000010110821;1;13/01/2027 00.54;1348;59147;404;;;
110821;984000010110821;1;13/01/2027 01.55;734;60245;241;;;
110821;984000010110821;1;13/01/2027 07.03;100;59573;10;;;
110821;984000010110821;1;13/01/2027 07.20;944;59606;239;;;
110821;984000010110821;1;13/01/2027 14.42;1473;59570;473;;;
110821;984000010110821;1;13/01/2027 16.09;46;;5;;;
110821;984000010110821;1;13/01/2027 16.21;581;60564;128;;;
110821;984000010110821;1;13/01/2027 22.43;1514;61241;489;;;
110821;984000010110821;1;14/01/2027 03.24;2120;61409;796;;;
