animal_number;responder;location;visit_time;duration;weight (g);feed_intake;Unnamed: 7;Unnamed: 8;Unnamed: 9
110813;984000010110813;1;31/07/2026 03.26;1024;45764;328;;;
110813;984000010110813;1;31/07/2026 04.46;740;45767;280;;;
110813;984000010110813;1;31/07/2026 08.40;942;45173;314;;;
110813;984000010110813;1;31/07/2026 16.05;421;45603;131;;;
110813;984000010110813;1;31/07/2026 16.13;264;45568;103;;;
110813;984000010110813;1;31/07/2026 18.01;284;46368;95;;;
110813;984000010110813;1;31/07/2026 18.08;64;45353;18;;;
110813;984000010110813;1;31/07/2026 18.57;292;45105;70;;;
110813;984000010110813;1;31/07/2026 19.43;419;45822;83;;;
110813;984000010110813;1;31/07/2026 20.39;151;45404;21;;;
110813;984000010110813;1;31/07/2026 20.55;44;;12;;;
110813;984000010110813;1;31/07/2026 21.06;386;45507;94;;;
110813;984000010110813;1;31/07/2026 21.42;922;46009;290;;;
110813;984000010110813;1;01/08/2026 02.14;315;45957;86;;;
110813;984000010110813;1;01/08/2026 02.45;124;46201;31;;;
110813;984000010110813;1;01/08/2026 02.59;250;45885;61;;;
110813;984000010110813;1;01/08/2026 03.24;478;45837;131;;;
110813;984000010110813;1;01/08/2026 05.20;1073;46248;401;;;
110813;984000010110813;1;01/08/2026 07.36;649;46563;145;;;
110813;984000010110813;1;01/08/2026 11.23;560;46920;194;;;
110813;984000010110813;1;01/08/2026 12.35;86;48133;25;;;
110813;984000010110813;1;01/08/2026 12.38;215;47224;81;;;
110813;984000010110813;1;01/08/2026 19.27;461;47072;172;;;
110813;984000010110813;1;01/08/2026 19.51;517;46546;170;;;
110813;984000010110813;1;01/08/2026 21.23;88;47658;23;;;
110813;984000010110813;1;01/08/2026 22.59;434;47684;108;;;
110813;984000010110813;1;02/08/2026 02.45;1306;47637;458;;;
110813;984000010110813;1;02/08/2026 05.56;834;47651;362;;;
110813;984000010110813;1;02/08/2026 15.37;722;48079;249;;;
110813;984000010110813;1;02/08/2026 17.17;423;48174;171;;;
110813;984000010110813;1;02/08/2026 17.33;211;48488;65;;;
110813;984000010110813;1;02/08/2026 17.39;136;48004;45;;;
110813;984000010110813;1;02/08/2026 17.51;47;;14;;;
110813;984000010110813;1;02/08/2026 17.53;34;;10;;;
110813;984000010110813;1;02/08/2026 22.16;419;47954;194;;;
110813;984000010110813;1;02/08/2026 22.24;360;48496;141;;;
110813;984000010110813;1;02/08/2026 22.40;242;48570;101;;;
110813;984000010110813;1;03/08/2026 00.20;252;48793;84;;;
110813;984000010110813;1;03/08/2026 01.55;1356;48997;420;;;
110813;984000010110813;1;03/08/2026 03.21;262;49469;107;;;
110813;984000010110813;1;03/08/2026 07.16;1093;48669;429;;;
110813;984000010110813;1;03/08/2026 09.44;42;;14;;;
110813;984000010110813;1;03/08/2026 16.28;784;48539;209;;;
110813;984000010110813;1;03/08/2026 17.19;500;48546;150;;;
110813;984000010110813;1;03/08/2026 17.28;334;49274;125;;;
110813;984000010110813;1;03/08/2026 23.06;924;49028;271;;;
110813;984000010110813;1;03/08/2026 23.27;53;;19;;;
110813;984000010110813;1;03/08/2026 23.50;85;49737;23;;;
110813;984000010110813;1;04/08/2026 01.56;588;49502;231;;;
110813;984000010110813;1;04/08/2026 02.37;321;50177;130;;;
110813;984000010110813;1;04/08/2026 04.26;888;50004;421;;;
110813;984000010110813;1;04/08/2026 07.31;421;49636;183;;;
110813;984000010110813;1;04/08/2026 08.20;192;50444;84;;;
110813;984000010110813;1;04/08/2026 15.22;669;50037;228;;;
110813;984000010110813;1;04/08/2026 17.18;240;50211;109;;;
110813;984000010110813;1;04/08/2026 18.05;373;50617;138;;;
110813;984000010110813;1;04/08/2026 18.41;510;50625;212;;;
110813;984000010110813;1;04/08/2026 19.50;107;51688;43;;;
110813;984000010110813;1;04/08/2026 22.49;1341;51608;481;;;
110813;984000010110813;1;05/08/2026 01.46;25;;5;;;
110813;984000010110813;1;05/08/2026 03.02;578;52474;213;;;
110813;984000010110813;1;05/08/2026 07.22;1540;50971;680;;;
110813;984000010110813;1;05/08/2026 15.01;239;51889;109;;;
110813;984000010110813;1;05/08/2026 17.50;1114;51588;462;;;
110813;984000010110813;1;05/08/2026 22.20;557;52612;230;;;
110813;984000010110813;1;06/08/2026 00.46;962;52715;361;;;
110813;984000010110813;1;06/08/2026 01.06;213;53306;71;;;
110813;984000010110813;1;06/08/2026 02.45;343;52976;120;;;
110813;984000010110813;1;06/08/2026 02.51;65;53684;22;;;
110813;984000010110813;1;06/08/2026 05.12;875;53509;381;;;
110813;984000010110813;1;06/08/2026 07.24;140;53264;42;;;
110813;984000010110813;1;06/08/2026 11.11;164;52057;69;;;
110813;984000010110813;1;06/08/2026 13.53;386;51713;149;;;
110813;984000010110813;1;06/08/2026 15.51;368;51598;110;;;
110813;984000010110813;1;06/08/2026 18.22;118;51861;40;;;
110813;984000010110813;1;06/08/2026 18.30;367;52720;163;;;
110813;984000010110813;1;06/08/2026 18.42;324;52604;153;;;
110813;984000010110813;1;06/08/2026 18.50;37;;14;;;
110813;984000010110813;1;06/08/2026 18.51;243;53270;60;;;
110813;984000010110813;1;06/08/2026 20.10;41;;10;;;
110813;984000010110813;1;06/08/2026 22.00;391;53740;158;;;
110813;984000010110813;1;06/08/2026 22.37;991;54502;311;;;
110813;984000010110813;1;06/08/2026 22.56;152;54919;72;;;
110813;984000010110813;1;07/08/2026 02.55;491;55154;185;;;
110813;984000010110813;1;07/08/2026 05.10;892;54617;359;;;
110813;984000010110813;1;07/08/2026 10.22;1125;55307;406;;;
110813;984000010110813;1;07/08/2026 16.03;586;54213;186;;;
110813;984000010110813;1;07/08/2026 16.15;133;54161;55;;;
110813;984000010110813;1;07/08/2026 17.53;264;54803;73;;;
110813;984000010110813;1;07/08/2026 18.00;88;54870;26;;;
110813;984000010110813;1;07/08/2026 18.07;41;;11;;;
110813;984000010110813;1;07/08/2026 20.16;1189;54975;526;;;
110813;984000010110813;1;08/08/2026 00.32;783;55904;362;;;
110813;984000010110813;1;08/08/2026 02.14;628;57380;320;;;
110813;984000010110813;1;08/08/2026 08.22;426;57004;188;;;
110813;984000010110813;1;08/08/2026 13.33;477;57021;215;;;
110813;984000010110813;1;08/08/2026 13.46;416;57665;179;;;
110813;984000010110813;1;08/08/2026 16.56;223;57254;86;;;
110813;984000010110813;1;08/08/2026 18.30;226;56675;106;;;
110813;984000010110813;1;08/08/2026 18.53;851;57150;370;;;
110813;984000010110813;1;08/08/2026 23.11;475;57950;201;;;
110813;984000010110813;1;08/08/2026 23.45;1089;58356;539;;;
110813;984000010110813;1;09/08/2026 02.52;471;57937;223;;;
110813;984000010110813;1;09/08/2026 05.58;268;57754;130;;;
110813;984000010110813;1;09/08/2026 10.14;918;57668;440;;;
110813;984000010110813;1;09/08/2026 12.52;73;57202;37;;;
110813;984000010110813;1;09/08/2026 15.36;604;56810;294;;;
110813;984000010110813;1;09/08/2026 18.03;497;56581;196;;;
110813;984000010110813;1;09/08/2026 18.36;535;57784;272;;;
110813;984000010110813;1;10/08/2026 00.00;1622;58677;780;;;
110813;984000010110813;1;10/08/2026 09.28;1118;58907;495;;;
110813;984000010110813;1;10/08/2026 12.31;390;59165;179;;;
110813;984000010110813;1;10/08/2026 12.38;15;;3;;;
110813;984000010110813;1;10/08/2026 12.38;9;;11;;;
110813;984000010110813;1;10/08/2026 12.42;9;;4;;;
110813;984000010110813;1;10/08/2026 12.42;11;;4;;;
110813;984000010110813;1;10/08/2026 12.42;19;;8;;;
110813;984000010110813;1;10/08/2026 12.43;10;;2;;;
110813;984000010110813;1;10/08/2026 12.43;11;;9;;;
110813;984000010110813;1;10/08/2026 12.43;19;;1;;;
110813;984000010110813;1;10/08/2026 12.44;23;;2;;;
110813;984000010110813;1;10/08/2026 12.45;4;;7;;;
110813;984000010110813;1;10/08/2026 12.45;6;;1;;;
110813;984000010110813;1;10/08/2026 12.45;11;;4;;;
110813;984000010110813;1;10/08/2026 12.46;17;;2;;;
110813;984000010110813;1;10/08/2026 12.46;14;;3;;;
110813;984000010110813;1;10/08/2026 12.46;6;;7;;;
110813;984000010110813;1;10/08/2026 12.47;11;;2;;;
110813;984000010110813;1;10/08/2026 12.48;14;;2;;;
110813;984000010110813;1;10/08/2026 12.48;14;;3;;;
110813;984000010110813;1;10/08/2026 14.44;120;59655;67;;;
110813;984000010110813;1;10/08/2026 14.59;509;59427;189;;;
110813;984000010110813;1;10/08/2026 15.42;158;60027;59;;;
110813;984000010110813;1;10/08/2026 16.33;530;59486;251;;;
110813;984000010110813;1;10/08/2026 17.29;119;60209;64;;;
110813;984000010110813;1;10/08/2026 21.45;1388;61704;524;;;
110813;984000010110813;1;10/08/2026 22.51;60;;4;;;
110813;984000010110813;1;11/08/2026 05.25;1387;60005;753;;;
110813;984000010110813;1;11/08/2026 07.39;91;61562;49;;;
110813;984000010110813;1;11/08/2026 12.57;101;59856;61;;;
110813;984000010110813;1;11/08/2026 12.58;407;60638;195;;;
110813;984000010110813;1;11/08/2026 13.07;293;60432;119;;;
110813;984000010110813;1;11/08/2026 16.11;645;61004;288;;;
110813;984000010110813;1;11/08/2026 16.30;394;61363;153;;;
110813;984000010110813;1;11/08/2026 17.57;399;61603;212;;;
110813;984000010110813;1;11/08/2026 20.18;865;62673;437;;;
110813;984000010110813;1;12/08/2026 03.04;1196;62400;594;;;
110813;984000010110813;1;12/08/2026 07.06;395;62509;197;;;
110813;984000010110813;1;12/08/2026 12.38;1210;62520;565;;;
110813;984000010110813;1;12/08/2026 16.51;288;62369;170;;;
110813;984000010110813;1;12/08/2026 17.01;423;62753;211;;;
110813;984000010110813;1;12/08/2026 17.32;305;63281;127;;;
110813;984000010110813;1;12/08/2026 18.43;387;62931;196;;;
110813;984000010110813;1;12/08/2026 18.53;140;63358;62;;;
110813;984000010110813;1;12/08/2026 22.26;780;63489;433;;;
110813;984000010110813;1;13/08/2026 08.27;1395;62505;659;;;
110813;984000010110813;1;13/08/2026 12.12;439;63910;146;;;
110813;984000010110813;1;13/08/2026 13.39;197;63445;108;;;
110813;984000010110813;1;13/08/2026 15.20;652;64080;285;;;
110813;984000010110813;1;13/08/2026 16.04;401;64721;181;;;
110813;984000010110813;1;13/08/2026 18.12;564;65069;294;;;
110813;984000010110813;1;13/08/2026 19.23;160;65454;66;;;
110813;984000010110813;1;13/08/2026 19.57;343;65255;146;;;
110813;984000010110813;1;13/08/2026 22.28;805;65433;360;;;
110813;984000010110813;1;14/08/2026 01.03;302;65454;112;;;
110813;984000010110813;1;14/08/2026 07.08;270;64514;142;;;
110813;984000010110813;1;14/08/2026 07.37;301;64269;168;;;
110813;984000010110813;1;14/08/2026 09.17;647;64290;257;;;
110813;984000010110813;1;14/08/2026 13.21;550;64449;240;;;
110813;984000010110813;1;14/08/2026 15.08;998;65366;500;;;
110813;984000010110813;1;14/08/2026 15.33;62;65492;15;;;
110813;984000010110813;1;14/08/2026 15.43;25;;12;;;
110813;984000010110813;1;14/08/2026 18.59;977;66003;581;;;
110813;984000010110813;1;14/08/2026 23.07;715;67060;429;;;
110813;984000010110813;1;15/08/2026 06.17;670;66397;304;;;
110813;984000010110813;1;15/08/2026 07.20;62;66208;13;;;
110813;984000010110813;1;15/08/2026 11.32;906;65049;381;;;
110813;984000010110813;1;15/08/2026 13.40;546;67245;237;;;
110813;984000010110813;1;15/08/2026 13.50;92;67273;34;;;
110813;984000010110813;1;15/08/2026 14.08;50;;20;;;
110813;984000010110813;1;15/08/2026 17.30;1007;67131;555;;;
110813;984000010110813;1;16/08/2026 00.30;1334;67158;882;;;
110813;984000010110813;1;16/08/2026 07.29;210;67630;109;;;
110813;984000010110813;1;16/08/2026 07.41;249;68441;128;;;
110813;984000010110813;1;16/08/2026 09.50;519;67714;214;;;
110813;984000010110813;1;16/08/2026 13.23;481;67160;236;;;
110813;984000010110813;1;16/08/2026 16.01;713;67816;381;;;
110813;984000010110813;1;16/08/2026 17.57;539;68476;215;;;
110813;984000010110813;1;16/08/2026 18.11;121;68033;58;;;
110813;984000010110813;1;16/08/2026 20.41;532;68521;341;;;
110813;984000010110813;1;17/08/2026 06.15;1052;68332;588;;;
110813;984000010110813;1;17/08/2026 12.00;851;68743;509;;;
110813;984000010110813;1;17/08/2026 13.52;803;70002;315;;;
110813;984000010110813;1;17/08/2026 15.39;456;70267;261;;;
110813;984000010110813;1;17/08/2026 16.34;542;70854;316;;;
110813;984000010110813;1;17/08/2026 21.48;1019;70803;610;;;
110813;984000010110813;1;18/08/2026 00.24;502;72232;290;;;
110813;984000010110813;1;18/08/2026 06.31;326;71741;183;;;
110813;984000010110813;1;18/08/2026 09.10;540;70589;304;;;
110813;984000010110813;1;18/08/2026 10.31;284;71697;154;;;
110813;984000010110813;1;18/08/2026 12.23;645;72035;343;;;
110813;984000010110813;1;18/08/2026 14.41;759;72718;411;;;
110813;984000010110813;1;18/08/2026 15.46;237;73466;145;;;
110813;984000010110813;1;18/08/2026 17.06;560;73218;370;;;
110813;984000010110813;1;18/08/2026 23.12;1043;73918;718;;;
110813;984000010110813;1;19/08/2026 02.10;346;74459;159;;;
110813;984000010110813;1;19/08/2026 08.37;492;72979;217;;;
110813;984000010110813;1;19/08/2026 10.03;186;73528;100;;;
110813;984000010110813;1;19/08/2026 10.11;122;74372;53;;;
110813;984000010110813;1;19/08/2026 10.31;36;;7;;;
110813;984000010110813;1;19/08/2026 10.46;54;;13;;;
110813;984000010110813;1;19/08/2026 14.49;910;72339;455;;;
110813;984000010110813;1;19/08/2026 15.47;586;73594;299;;;
110813;984000010110813;1;19/08/2026 18.46;913;74132;627;;;
110813;984000010110813;1;20/08/2026 00.11;425;74806;273;;;
110813;984000010110813;1;20/08/2026 07.29;322;75316;181;;;
110813;984000010110813;1;20/08/2026 07.38;177;74390;83;;;
110813;984000010110813;1;20/08/2026 08.08;245;74455;95;;;
110813;984000010110813;1;20/08/2026 08.33;29;;15;;;
110813;984000010110813;1;20/08/2026 10.27;568;74217;286;;;
110821;984000010110821;1;20/07/2026 17.54;1470;36110;325;;;
110821;984000010110821;1;21/07/2026 01.55;708;35105;221;;;
110821;984000010110821;1;21/07/2026 04.42;633;35914;155;;;
110821;984000010110821;1;21/07/2026 07.57;821;36035;186;;;
110821;984000010110821;1;21/07/2026 08.53;257;36536;81;;;
110821;984000010110821;1;21/07/2026 09.44;346;36588;69;;;
110821;984000010110821;1;21/07/2026 09.53;118;37064;37;;;
110821;984000010110821;1;21/07/2026 10.01;246;37101;69;;;
110821;984000010110821;1;21/07/2026 15.16;881;37542;296;;;
110821;984000010110821;1;22/07/2026 03.42;1210;36597;347;;;
110821;984000010110821;1;22/07/2026 04.22;320;62151;66;;;
110821;984000010110821;1;22/07/2026 07.19;369;37479;124;;;
110821;984000010110821;1;22/07/2026 07.28;426;37614;125;;;
110821;984000010110821;1;22/07/2026 09.01;406;38508;82;;;
110821;984000010110821;1;22/07/2026 09.14;298;37983;78;;;
110821;984000010110821;1;22/07/2026 10.41;695;50601;174;;;
110821;984000010110821;1;22/07/2026 14.58;775;39099;213;;;
110821;984000010110821;1;22/07/2026 19.32;659;38553;166;;;
110821;984000010110821;1;23/07/2026 01.26;170;38741;20;;;
110821;984000010110821;1;23/07/2026 02.16;65;38367;13;;;
110821;984000010110821;1;23/07/2026 02.19;467;38530;117;;;
110821;984000010110821;1;23/07/2026 07.51;965;39204;215;;;
110821;984000010110821;1;23/07/2026 11.38;251;61006;162;;;
110821;984000010110821;1;23/07/2026 11.42;1129;49953;374;;;
110821;984000010110821;1;23/07/2026 12.05;12;;150;;;
110821;984000010110821;1;23/07/2026 12.05;20;;4;;;
110821;984000010110821;1;24/07/2026 02.58;1579;38704;412;;;
110821;984000010110821;1;24/07/2026 07.06;1126;39584;374;;;
110821;984000010110821;1;24/07/2026 09.36;987;39907;319;;;
110821;984000010110821;1;24/07/2026 12.58;652;40766;216;;;
110821;984000010110821;1;24/07/2026 23.53;1221;39079;272;;;
110821;984000010110821;1;25/07/2026 03.05;301;40489;78;;;
110821;984000010110821;1;25/07/2026 03.12;190;40254;29;;;
110821;984000010110821;1;25/07/2026 09.20;1486;39430;578;;;
110821;984000010110821;1;25/07/2026 23.26;1386;39877;397;;;
110821;984000010110821;1;26/07/2026 00.21;253;40602;52;;;
110821;984000010110821;1;26/07/2026 00.28;103;41669;19;;;
110821;984000010110821;1;26/07/2026 01.34;38;;1;;;
110821;984000010110821;1;26/07/2026 02.00;360;41184;52;;;
110821;984000010110821;1;26/07/2026 02.34;152;41204;2;;;
110821;984000010110821;1;26/07/2026 09.08;1918;42545;762;;;
110821;984000010110821;1;27/07/2026 01.07;1686;40914;572;;;
110821;984000010110821;1;27/07/2026 02.11;520;42561;149;;;
110821;984000010110821;1;27/07/2026 02.24;47;;1;;;
110821;984000010110821;1;27/07/2026 04.29;906;42765;279;;;
110821;984000010110821;1;27/07/2026 11.28;1385;43541;448;;;
110821;984000010110821;1;27/07/2026 15.07;939;42177;269;;;
110821;984000010110821;1;28/07/2026 00.59;1136;42591;340;;;
110821;984000010110821;1;28/07/2026 01.21;98;43099;19;;;
110821;984000010110821;1;28/07/2026 03.42;965;43945;257;;;
110821;984000010110821;1;28/07/2026 04.54;734;43441;242;;;
110821;984000010110821;1;28/07/2026 10.53;904;44113;278;;;
110821;984000010110821;1;28/07/2026 14.35;871;44109;263;;;
110821;984000010110821;1;28/07/2026 22.31;297;44070;91;;;
110821;984000010110821;1;28/07/2026 22.39;512;43805;179;;;
110821;984000010110821;1;29/07/2026 03.26;1474;43967;375;;;
110821;984000010110821;1;29/07/2026 11.45;1683;44099;412;;;
110821;984000010110821;1;29/07/2026 14.13;731;45171;246;;;
110821;984000010110821;1;29/07/2026 22.41;1165;44630;313;;;
110821;984000010110821;1;30/07/2026 01.13;1056;46019;395;;;
110821;984000010110821;1;30/07/2026 10.00;1795;46021;659;;;
110821;984000010110821;1;30/07/2026 16.05;1251;46532;354;;;
110821;984000010110821;1;30/07/2026 23.44;1572;46573;465;;;
110821;984000010110821;1;31/07/2026 00.42;321;46875;41;;;
110821;984000010110821;1;31/07/2026 03.43;1055;47590;286;;;
110821;984000010110821;1;31/07/2026 04.26;48;;2;;;
110821;984000010110821;1;31/07/2026 09.39;1165;47433;331;;;
110821;984000010110821;1;31/07/2026 12.03;206;47731;44;;;
110821;984000010110821;1;31/07/2026 15.12;625;47711;184;;;
110821;984000010110821;1;31/07/2026 20.56;633;46154;130;;;
110821;984000010110821;1;31/07/2026 21.13;14;;1;;;
110821;984000010110821;1;01/08/2026 00.36;1165;46725;364;;;
110821;984000010110821;1;01/08/2026 01.58;815;47390;211;;;
110821;984000010110821;1;01/08/2026 03.32;523;47730;176;;;
110821;984000010110821;1;01/08/2026 10.30;913;47782;249;;;
110821;984000010110821;1;01/08/2026 19.35;976;46683;259;;;
110821;984000010110821;1;01/08/2026 19.59;459;46970;143;;;
110821;984000010110821;1;01/08/2026 23.34;87;47240;20;;;
110821;984000010110821;1;01/08/2026 23.40;699;47331;172;;;
110821;984000010110821;1;02/08/2026 04.05;1555;48142;561;;;
110821;984000010110821;1;02/08/2026 15.49;1869;47142;627;;;
110821;984000010110821;1;02/08/2026 22.44;203;48062;30;;;
110821;984000010110821;1;02/08/2026 23.54;918;48727;308;;;
110821;984000010110821;1;03/08/2026 01.40;363;48153;60;;;
110821;984000010110821;1;03/08/2026 02.33;1234;48436;385;;;
110821;984000010110821;1;03/08/2026 04.03;734;49629;219;;;
110821;984000010110821;1;03/08/2026 10.14;1519;49177;469;;;
110821;984000010110821;1;03/08/2026 16.04;92;49649;17;;;
110821;984000010110821;1;03/08/2026 20.27;1176;48406;288;;;
110821;984000010110821;1;03/08/2026 23.36;835;49361;210;;;
110821;984000010110821;1;04/08/2026 02.10;1618;50416;532;;;
110821;984000010110821;1;04/08/2026 04.19;510;51281;165;;;
110821;984000010110821;1;04/08/2026 08.51;1640;50717;506;;;
110821;984000010110821;1;04/08/2026 17.01;1064;50968;324;;;
110821;984000010110821;1;04/08/2026 17.54;94;51058;2;;;
110821;984000010110821;1;04/08/2026 19.36;687;51704;226;;;
110821;984000010110821;1;05/08/2026 00.56;1200;52153;342;;;
110821;984000010110821;1;05/08/2026 05.26;1629;52437;720;;;
110821;984000010110821;1;05/08/2026 11.08;286;53422;72;;;
110821;984000010110821;1;05/08/2026 11.38;914;54040;322;;;
110821;984000010110821;1;05/08/2026 21.29;626;53377;216;;;
110821;984000010110821;1;06/08/2026 00.18;1696;54495;529;;;
110821;984000010110821;1;06/08/2026 01.14;629;54192;142;;;
110821;984000010110821;1;06/08/2026 03.37;843;54950;243;;;
110821;984000010110821;1;06/08/2026 05.27;521;55340;167;;;
110821;984000010110821;1;06/08/2026 15.10;1878;54257;687;;;
110821;984000010110821;1;06/08/2026 18.48;132;54505;7;;;
110821;984000010110821;1;06/08/2026 23.10;1256;55430;439;;;
110821;984000010110821;1;07/08/2026 03.39;1953;55629;764;;;
110821;984000010110821;1;07/08/2026 07.06;721;56893;263;;;
110821;984000010110821;1;07/08/2026 07.41;340;57731;120;;;
110821;984000010110821;1;07/08/2026 17.11;969;56776;245;;;
110821;984000010110821;1;07/08/2026 19.57;1201;56366;395;;;
110821;984000010110821;1;08/08/2026 01.24;1347;57061;468;;;
110821;984000010110821;1;08/08/2026 04.52;1668;56872;684;;;
110821;984000010110821;1;08/08/2026 09.22;635;57944;197;;;
110821;984000010110821;1;08/08/2026 17.53;1442;56672;489;;;
110821;984000010110821;1;08/08/2026 23.19;1625;57602;535;;;
110821;984000010110821;1;09/08/2026 02.27;1296;57722;533;;;
110821;984000010110821;1;09/08/2026 06.41;825;57346;216;;;
110821;984000010110821;1;09/08/2026 12.12;1361;56492;474;;;
110821;984000010110821;1;09/08/2026 18.44;239;56168;42;;;
110821;984000010110821;1;09/08/2026 18.50;677;56372;206;;;
110821;984000010110821;1;09/08/2026 19.10;747;57192;204;;;
110821;984000010110821;1;09/08/2026 19.57;139;56622;4;;;
110821;984000010110821;1;10/08/2026 02.16;1915;56668;754;;;
110821;984000010110821;1;10/08/2026 06.19;107;58243;12;;;
110821;984000010110821;1;10/08/2026 08.35;1359;57879;463;;;
110821;984000010110821;1;10/08/2026 17.03;1467;57020;490;;;
110821;984000010110821;1;10/08/2026 23.01;1507;58528;455;;;
110821;984000010110821;1;11/08/2026 00.54;1348;59071;414;;;
110821;984000010110821;1;11/08/2026 01.55;734;60137;241;;;
110821;984000010110821;1;11/08/2026 07.03;100;59637;10;;;
110821;984000010110821;1;11/08/2026 07.20;944;59729;250;;;
110821;984000010110821;1;11/08/2026 14.42;1473;59511;475;;;
110821;984000010110821;1;11/08/2026 16.09;46;;5;;;
110821;984000010110821;1;11/08/2026 16.21;581;60877;133;;;
110821;984000010110821;1;11/08/2026 22.43;1514;61101;495;;;
110821;984000010110821;1;12/08/2026 03.24;2120;61167;791;;;
