animal_number;responder;location;visit_time;duration;weight (g);feed_intake;Unnamed: 7;Unnamed: 8;Unnamed: 9
110813;984000010110813;1;30/05/2026 16.05;421;45799;133;;;
110813;984000010110813;1;30/05/2026 16.13;264;45414;103;;;
110813;984000010110813;1;30/05/2026 18.01;284;45827;92;;;
110813;984000010110813;1;30/05/2026 18.08;64;45612;19;;;
110813;984000010110813;1;30/05/2026 18.57;292;45217;72;;;
110813;984000010110813;1;30/05/2026 19.43;419;45541;83;;;
110813;984000010110813;1;30/05/2026 20.39;151;45675;20;;;
110813;984000010110813;1;30/05/2026 20.55;44;;12;;;
110813;984000010110813;1;30/05/2026 21.06;386;45352;96;;;
110813;984000010110813;1;30/05/2026 21.42;922;46168;287;;;
110813;984000010110813;1;31/05/2026 02.14;315;45955;90;;;
110813;984000010110813;1;31/05/2026 02.45;124;46171;31;;;
110813;984000010110813;1;31/05/2026 02.59;250;46216;59;;;
110813;984000010110813;1;31/05/2026 03.24;478;45965;131;;;
110813;984000010110813;1;31/05/2026 05.20;1073;45939;403;;;
110813;984000010110813;1;31/05/2026 07.36;649;46753;151;;;
110813;984000010110813;1;31/05/2026 11.23;560;47416;198;;;
110813;984000010110813;1;31/05/2026 12.35;86;48070;26;;;
110813;984000010110813;1;31/05/2026 12.38;215;47223;80;;;
110813;984000010110813;1;31/05/2026 19.27;461;46959;172;;;
110813;984000010110813;1;31/05/2026 19.51;517;46420;172;;;
110813;984000010110813;1;31/05/2026 21.23;88;47740;24;;;
110813;984000010110813;1;31/05/2026 22.59;434;47319;108;;;
110813;984000010110813;1;01/06/2026 02.45;1306;47658;453;;;
110813;984000010110813;1;01/06/2026 05.56;834;47872;375;;;
110813;984000010110813;1;01/06/2026 15.37;722;48101;239;;;
110813;984000010110813;1;01/06/2026 17.17;423;47964;177;;;
110813;984000010110813;1;01/06/2026 17.33;211;48224;64;;;
110813;984000010110813;1;01/06/2026 17.39;136;47768;44;;;
110813;984000010110813;1;01/06/2026 17.51;47;;14;;;
110813;984000010110813;1;01/06/2026 17.53;34;;10;;;
110813;984000010110813;1;01/06/2026 22.16;419;47993;197;;;
110813;984000010110813;1;01/06/2026 22.24;360;48402;136;;;
110813;984000010110813;1;01/06/2026 22.40;242;48400;102;;;
110813;984000010110813;1;02/06/2026 00.20;252;49026;87;;;
110813;984000010110813;1;02/06/2026 01.55;1356;48946;433;;;
110813;984000010110813;1;02/06/2026 03.21;262;49379;106;;;
110813;984000010110813;1;02/06/2026 07.16;1093;48667;454;;;
110813;984000010110813;1;02/06/2026 09.44;42;;14;;;
110813;984000010110813;1;02/06/2026 16.28;784;48435;210;;;
110813;984000010110813;1;02/06/2026 17.19;500;48774;149;;;
110813;984000010110813;1;02/06/2026 17.28;334;48982;125;;;
110813;984000010110813;1;02/06/2026 23.06;924;49005;261;;;
110813;984000010110813;1;02/06/2026 23.27;53;;19;;;
110813;984000010110813;1;02/06/2026 23.50;85;49596;24;;;
110813;984000010110813;1;03/06/2026 01.56;588;49378;240;;;
110813;984000010110813;1;03/06/2026 02.37;321;49996;125;;;
110813;984000010110813;1;03/06/2026 04.26;888;49980;421;;;
110813;984000010110813;1;03/06/2026 07.31;421;49402;177;;;
110813;984000010110813;1;03/06/2026 08.20;192;50956;82;;;
110813;984000010110813;1;03/06/2026 15.22;669;50101;229;;;
110813;984000010110813;1;03/06/2026 17.18;240;50024;107;;;
110813;984000010110813;1;03/06/2026 18.05;373;50554;141;;;
110813;984000010110813;1;03/06/2026 18.41;510;50282;216;;;
110813;984000010110813;1;03/06/2026 19.50;107;51729;43;;;
110813;984000010110813;1;03/06/2026 22.49;1341;51453;487;;;
110813;984000010110813;1;04/06/2026 01.46;25;;5;;;
110813;984000010110813;1;04/06/2026 03.02;578;52712;212;;;
110813;984000010110813;1;04/06/2026 07.22;1540;51089;705;;;
110813;984000010110813;1;04/06/2026 15.01;239;52257;106;;;
110813;984000010110813;1;04/06/2026 17.50;1114;51740;483;;;
110813;984000010110813;1;04/06/2026 22.20;557;52336;226;;;
110813;984000010110813;1;05/06/2026 00.46;962;52696;359;;;
110813;984000010110813;1;05/06/2026 01.06;213;53115;68;;;
110813;984000010110813;1;05/06/2026 02.45;343;52892;125;;;
110813;984000010110813;1;05/06/2026 02.51;65;53701;22;;;
110813;984000010110813;1;05/06/2026 05.12;875;53499;368;;;
110813;984000010110813;1;05/06/2026 07.24;140;53277;42;;;
110813;984000010110813;1;05/06/2026 11.11;164;52306;69;;;
110813;984000010110813;1;05/06/2026 13.53;386;51786;141;;;
110813;984000010110813;1;05/06/2026 15.51;368;51697;114;;;
110813;984000010110813;1;05/06/2026 18.22;118;51845;40;;;
110813;984000010110813;1;05/06/2026 18.30;367;52644;154;;;
110813;984000010110813;1;05/06/2026 18.42;324;52528;153;;;
110813;984000010110813;1;05/06/2026 18.50;37;;14;;;
110813;984000010110813;1;05/06/2026 18.51;243;52901;60;;;
110813;984000010110813;1;05/06/2026 20.10;41;;10;;;
110813;984000010110813;1;05/06/2026 22.00;391;53692;160;;;
110813;984000010110813;1;05/06/2026 22.37;991;54747;312;;;
110813;984000010110813;1;05/06/2026 22.56;152;54878;72;;;
110813;984000010110813;1;06/06/2026 02.55;491;55051;183;;;
110813;984000010110813;1;06/06/2026 05.10;892;54467;362;;;
110813;984000010110813;1;06/06/2026 10.22;1125;55057;404;;;
110813;984000010110813;1;06/06/2026 16.03;586;53933;190;;;
110813;984000010110813;1;06/06/2026 16.15;133;54072;57;;;
110813;984000010110813;1;06/06/2026 17.53;264;54574;76;;;
110813;984000010110813;1;06/06/2026 18.00;88;54929;26;;;
110813;984000010110813;1;06/06/2026 18.07;41;;11;;;
110813;984000010110813;1;06/06/2026 20.16;1189;55107;531;;;
110813;984000010110813;1;07/06/2026 00.32;783;56132;375;;;
110813;984000010110813;1;07/06/2026 02.14;628;56973;311;;;
110813;984000010110813;1;07/06/2026 08.22;426;56851;179;;;
110813;984000010110813;1;07/06/2026 13.33;477;57222;208;;;
110813;984000010110813;1;07/06/2026 13.46;416;57790;193;;;
110813;984000010110813;1;07/06/2026 16.56;223;57343;86;;;
110813;984000010110813;1;07/06/2026 18.30;226;57058;105;;;
110813;984000010110813;1;07/06/2026 18.53;851;57140;377;;;
110813;984000010110813;1;07/06/2026 23.11;475;58086;203;;;
110813;984000010110813;1;07/06/2026 23.45;1089;58937;516;;;
110813;984000010110813;1;08/06/2026 02.52;471;58210;225;;;
110813;984000010110813;1;08/06/2026 05.58;268;57387;134;;;
110813;984000010110813;1;08/06/2026 10.14;918;57719;455;;;
110813;984000010110813;1;08/06/2026 12.52;73;56971;38;;;
110813;984000010110813;1;08/06/2026 15.36;604;56493;288;;;
110813;984000010110813;1;08/06/2026 18.03;497;56201;200;;;
110813;984000010110813;1;08/06/2026 18.36;535;57940;271;;;
110813;984000010110813;1;09/06/2026 00.00;1622;58668;775;;;
110813;984000010110813;1;09/06/2026 09.28;1118;59255;500;;;
110813;984000010110813;1;09/06/2026 12.31;390;59113;182;;;
110813;984000010110813;1;09/06/2026 12.38;15;;3;;;
110813;984000010110813;1;09/06/2026 12.38;9;;11;;;
110813;984000010110813;1;09/06/2026 12.42;9;;4;;;
110813;984000010110813;1;09/06/2026 12.42;11;;4;;;
110813;984000010110813;1;09/06/2026 12.42;19;;8;;;
110813;984000010110813;1;09/06/2026 12.43;10;;2;;;
110813;984000010110813;1;09/06/2026 12.43;11;;9;;;
110813;984000010110813;1;09/06/2026 12.43;19;;1;;;
110813;984000010110813;1;09/06/2026 12.44;23;;2;;;
110813;984000010110813;1;09/06/2026 12.45;4;;7;;;
110813;984000010110813;1;09/06/2026 12.45;6;;1;;;
110813;984000010110813;1;09/06/2026 12.45;11;;4;;;
110813;984000010110813;1;09/06/2026 12.46;17;;2;;;
110813;984000010110813;1;09/06/2026 12.46;14;;3;;;
110813;984000010110813;1;09/06/2026 12.46;6;;7;;;
110813;984000010110813;1;09/06/2026 12.47;11;;2;;;
110813;984000010110813;1;09/06/2026 12.48;14;;2;;;
110813;984000010110813;1;09/06/2026 12.48;14;;3;;;
110813;984000010110813;1;09/06/2026 14.44;120;59646;66;;;
110813;984000010110813;1;09/06/2026 14.59;509;59804;192;;;
110813;984000010110813;1;09/06/2026 15.42;158;60088;61;;;
110813;984000010110813;1;09/06/2026 16.33;530;59390;261;;;
110813;984000010110813;1;09/06/2026 17.29;119;59963;63;;;
110813;984000010110813;1;09/06/2026 21.45;1388;61435;523;;;
110813;984000010110813;1;09/06/2026 22.51;60;;4;;;
110813;984000010110813;1;10/06/2026 05.25;1387;59996;771;;;
110813;984000010110813;1;10/06/2026 07.39;91;61374;49;;;
110813;984000010110813;1;10/06/2026 12.57;101;59701;59;;;
110813;984000010110813;1;10/06/2026 12.58;407;60893;189;;;
110813;984000010110813;1;10/06/2026 13.07;293;60791;122;;;
110813;984000010110813;1;10/06/2026 16.11;645;60597;294;;;
110813;984000010110813;1;10/06/2026 16.30;394;61574;153;;;
110813;984000010110813;1;10/06/2026 17.57;399;61398;222;;;
110813;984000010110813;1;10/06/2026 20.18;865;62741;432;;;
110813;984000010110813;1;11/06/2026 03.04;1196;62537;601;;;
110813;984000010110813;1;11/06/2026 07.06;395;62322;197;;;
110813;984000010110813;1;11/06/2026 12.38;1210;61741;592;;;
110813;984000010110813;1;11/06/2026 16.51;288;62705;173;;;
110813;984000010110813;1;11/06/2026 17.01;423;62570;212;;;
110813;984000010110813;1;11/06/2026 17.32;305;62850;125;;;
110813;984000010110813;1;11/06/2026 18.43;387;62902;200;;;
110813;984000010110813;1;11/06/2026 18.53;140;63252;61;;;
110813;984000010110813;1;11/06/2026 22.26;780;63460;437;;;
110813;984000010110813;1;12/06/2026 08.27;1395;62332;673;;;
110813;984000010110813;1;12/06/2026 12.12;439;63536;152;;;
110813;984000010110813;1;12/06/2026 13.39;197;63528;104;;;
110813;984000010110813;1;12/06/2026 15.20;652;64215;286;;;
110813;984000010110813;1;12/06/2026 16.04;401;64888;183;;;
110813;984000010110813;1;12/06/2026 18.12;564;65196;301;;;
110813;984000010110813;1;12/06/2026 19.23;160;65085;64;;;
110813;984000010110813;1;12/06/2026 19.57;343;64939;141;;;
110813;984000010110813;1;12/06/2026 22.28;805;65185;371;;;
110813;984000010110813;1;13/06/2026 01.03;302;65570;108;;;
110813;984000010110813;1;13/06/2026 07.08;270;64641;144;;;
110813;984000010110813;1;13/06/2026 07.37;301;64202;172;;;
110813;984000010110813;1;13/06/2026 09.17;647;64076;268;;;
110813;984000010110813;1;13/06/2026 13.21;550;63973;242;;;
110813;984000010110813;1;13/06/2026 15.08;998;64834;497;;;
110813;984000010110813;1;13/06/2026 15.33;62;65521;15;;;
110813;984000010110813;1;13/06/2026 15.43;25;;12;;;
110813;984000010110813;1;13/06/2026 18.59;977;65824;583;;;
110813;984000010110813;1;13/06/2026 23.07;715;66999;429;;;
110813;984000010110813;1;14/06/2026 06.17;670;66006;319;;;
110813;984000010110813;1;14/06/2026 07.20;62;65892;13;;;
110813;984000010110813;1;14/06/2026 11.32;906;65118;374;;;
110813;984000010110813;1;14/06/2026 13.40;546;67189;231;;;
110813;984000010110813;1;14/06/2026 13.50;92;66802;37;;;
110813;984000010110813;1;14/06/2026 14.08;50;;20;;;
110813;984000010110813;1;14/06/2026 17.30;1007;67408;560;;;
110813;984000010110813;1;15/06/2026 00.30;1334;66711;874;;;
110813;984000010110813;1;15/06/2026 07.29;210;67624;115;;;
110813;984000010110813;1;15/06/2026 07.41;249;68264;126;;;
110813;984000010110813;1;15/06/2026 09.50;519;68292;219;;;
110813;984000010110813;1;15/06/2026 13.23;481;67336;244;;;
110813;984000010110813;1;15/06/2026 16.01;713;67646;370;;;
110813;984000010110813;1;15/06/2026 17.57;539;68916;219;;;
110813;984000010110813;1;15/06/2026 18.11;121;67667;59;;;
110813;984000010110813;1;15/06/2026 20.41;532;69038;343;;;
110813;984000010110813;1;16/06/2026 06.15;1052;68959;590;;;
110813;984000010110813;1;16/06/2026 12.00;851;68681;495;;;
110813;984000010110813;1;16/06/2026 13.52;803;70315;323;;;
110813;984000010110813;1;16/06/2026 15.39;456;69985;261;;;
110813;984000010110813;1;16/06/2026 16.34;542;70685;318;;;
110813;984000010110813;1;16/06/2026 21.48;1019;70796;611;;;
110813;984000010110813;1;17/06/2026 00.24;502;72028;291;;;
110813;984000010110813;1;17/06/2026 06.31;326;71688;184;;;
110813;984000010110813;1;17/06/2026 09.10;540;70542;307;;;
110813;984000010110813;1;17/06/2026 10.31;284;71274;152;;;
110813;984000010110813;1;17/06/2026 12.23;645;72209;364;;;
110813;984000010110813;1;17/06/2026 14.41;759;72478;402;;;
110813;984000010110813;1;17/06/2026 15.46;237;73611;145;;;
110813;984000010110813;1;17/06/2026 17.06;560;73225;367;;;
110813;984000010110813;1;17/06/2026 23.12;1043;74016;717;;;
110813;984000010110813;1;18/06/2026 02.10;346;74770;161;;;
110813;984000010110813;1;18/06/2026 08.37;492;73090;223;;;
110813;984000010110813;1;18/06/2026 10.03;186;73704;100;;;
110813;984000010110813;1;18/06/2026 10.11;122;74457;53;;;
110813;984000010110813;1;18/06/2026 10.31;36;;7;;;
110813;984000010110813;1;18/06/2026 10.46;54;;13;;;
110813;984000010110813;1;18/06/2026 14.49;910;72535;446;;;
110813;984000010110813;1;18/06/2026 15.47;586;73282;297;;;
110813;984000010110813;1;18/06/2026 18.46;913;74217;623;;;
110813;984000010110813;1;19/06/2026 00.11;425;74785;272;;;
110813;984000010110813;1;19/06/2026 07.29;322;75554;182;;;
110813;984000010110813;1;19/06/2026 07.38;177;74889;83;;;
110813;984000010110813;1;19/06/2026 08.08;245;73601;95;;;
110813;984000010110813;1;19/06/2026 08.33;29;;15;;;
110813;984000010110813;1;19/06/2026 10.27;568;74096;286;;;
110821;984000010110821;1;19/05/2026 17.54;1470;36125;341;;;
110821;984000010110821;1;20/05/2026 01.55;708;35019;226;;;
110821;984000010110821;1;20/05/2026 04.42;633;35954;159;;;
110821;984000010110821;1;20/05/2026 07.57;821;36042;191;;;
110821;984000010110821;1;20/05/2026 08.53;257;36428;83;;;
110821;984000010110821;1;20/05/2026 09.44;346;36576;71;;;
110821;984000010110821;1;20/05/2026 09.53;118;37112;36;;;
110821;984000010110821;1;20/05/2026 10.01;246;37128;68;;;
110821;984000010110821;1;20/05/2026 15.16;881;37655;294;;;
110821;984000010110821;1;21/05/2026 03.42;1210;36680;353;;;
110821;984000010110821;1;21/05/2026 04.22;320;62100;66;;;
110821;984000010110821;1;21/05/2026 07.19;369;37596;125;;;
110821;984000010110821;1;21/05/2026 07.28;426;37410;131;;;
110821;984000010110821;1;21/05/2026 09.01;406;38592;83;;;
110821;984000010110821;1;21/05/2026 09.14;298;38193;77;;;
110821;984000010110821;1;21/05/2026 10.41;695;50722;173;;;
110821;984000010110821;1;21/05/2026 14.58;775;38927;218;;;
110821;984000010110821;1;21/05/2026 19.32;659;38753;167;;;
110821;984000010110821;1;22/05/2026 01.26;170;38453;20;;;
110821;984000010110821;1;22/05/2026 02.16;65;38444;13;;;
110821;984000010110821;1;22/05/2026 02.19;467;38562;118;;;
110821;984000010110821;1;22/05/2026 07.51;965;38971;215;;;
110821;984000010110821;1;22/05/2026 11.38;251;61191;170;;;
110821;984000010110821;1;22/05/2026 11.42;1129;50037;362;;;
110821;984000010110821;1;22/05/2026 12.05;12;;146;;;
110821;984000010110821;1;22/05/2026 12.05;20;;4;;;
110821;984000010110821;1;23/05/2026 02.58;1579;38558;414;;;
110821;984000010110821;1;23/05/2026 07.06;1126;39559;373;;;
110821;984000010110821;1;23/05/2026 09.36;987;40179;327;;;
110821;984000010110821;1;23/05/2026 12.58;652;40493;216;;;
110821;984000010110821;1;23/05/2026 23.53;1221;38961;282;;;
110821;984000010110821;1;24/05/2026 03.05;301;40415;80;;;
110821;984000010110821;1;24/05/2026 03.12;190;40142;30;;;
110821;984000010110821;1;24/05/2026 09.20;1486;39446;561;;;
110821;984000010110821;1;24/05/2026 23.26;1386;40107;406;;;
110821;984000010110821;1;25/05/2026 00.21;253;40488;50;;;
110821;984000010110821;1;25/05/2026 00.28;103;41417;19;;;
110821;984000010110821;1;25/05/2026 01.34;38;;1;;;
110821;984000010110821;1;25/05/2026 02.00;360;40826;50;;;
110821;984000010110821;1;25/05/2026 02.34;152;41029;2;;;
110821;984000010110821;1;25/05/2026 09.08;1918;42258;745;;;
110821;984000010110821;1;26/05/2026 01.07;1686;41156;591;;;
110821;984000010110821;1;26/05/2026 02.11;520;42558;145;;;
110821;984000010110821;1;26/05/2026 02.24;47;;1;;;
110821;984000010110821;1;26/05/2026 04.29;906;42761;274;;;
110821;984000010110821;1;26/05/2026 11.28;1385;43772;449;;;
110821;984000010110821;1;26/05/2026 15.07;939;42204;261;;;
110821;984000010110821;1;27/05/2026 00.59;1136;42480;346;;;
110821;984000010110821;1;27/05/2026 01.21;98;43163;19;;;
110821;984000010110821;1;27/05/2026 03.42;965;43680;248;;;
110821;984000010110821;1;27/05/2026 04.54;734;43407;232;;;
110821;984000010110821;1;27/05/2026 10.53;904;44010;276;;;
110821;984000010110821;1;27/05/2026 14.35;871;44159;261;;;
110821;984000010110821;1;27/05/2026 22.31;297;43915;90;;;
110821;984000010110821;1;27/05/2026 22.39;512;43916;179;;;
110821;984000010110821;1;28/05/2026 03.26;1474;44129;389;;;
110821;984000010110821;1;28/05/2026 11.45;1683;44140;406;;;
110821;984000010110821;1;28/05/2026 14.13;731;44937;245;;;
110821;984000010110821;1;28/05/2026 22.41;1165;44397;324;;;
110821;984000010110821;1;29/05/2026 01.13;1056;46027;396;;;
110821;984000010110821;1;29/05/2026 10.00;1795;46285;679;;;
110821;984000010110821;1;29/05/2026 16.05;1251;46348;355;;;
110821;984000010110821;1;29/05/2026 23.44;1572;46462;441;;;
110821;984000010110821;1;30/05/2026 00.42;321;47260;41;;;
110821;984000010110821;1;30/05/2026 03.43;1055;47627;284;;;
110821;984000010110821;1;30/05/2026 04.26;48;;2;;;
110821;984000010110821;1;30/05/2026 09.39;1165;47327;341;;;
110821;984000010110821;1;30/05/2026 12.03;206;47491;43;;;
110821;984000010110821;1;30/05/2026 15.12;625;47584;178;;;
110821;984000010110821;1;30/05/2026 20.56;633;46055;127;;;
110821;984000010110821;1;30/05/2026 21.13;14;;1;;;
110821;984000010110821;1;31/05/2026 00.36;1165;46607;372;;;
110821;984000010110821;1;31/05/2026 01.58;815;47185;215;;;
110821;984000010110821;1;31/05/2026 03.32;523;47788;175;;;
110821;984000010110821;1;31/05/2026 10.30;913;47424;248;;;
110821;984000010110821;1;31/05/2026 19.35;976;46522;270;;;
110821;984000010110821;1;31/05/2026 19.59;459;47199;141;;;
110821;984000010110821;1;31/05/2026 23.34;87;47138;19;;;
110821;984000010110821;1;31/05/2026 23.40;699;47459;171;;;
110821;984000010110821;1;01/06/2026 04.05;1555;48245;557;;;
110821;984000010110821;1;01/06/2026 15.49;1869;46923;629;;;
110821;984000010110821;1;01/06/2026 22.44;203;47912;30;;;
110821;984000010110821;1;01/06/2026 23.54;918;48506;315;;;
110821;984000010110821;1;02/06/2026 01.40;363;47850;57;;;
110821;984000010110821;1;02/06/2026 02.33;1234;48559;382;;;
110821;984000010110821;1;02/06/2026 04.03;734;49376;206;;;
110821;984000010110821;1;02/06/2026 10.14;1519;48984;448;;;
110821;984000010110821;1;02/06/2026 16.04;92;49469;18;;;
110821;984000010110821;1;02/06/2026 20.27;1176;48571;298;;;
110821;984000010110821;1;02/06/2026 23.36;835;49644;220;;;
110821;984000010110821;1;03/06/2026 02.10;1618;50014;541;;;
110821;984000010110821;1;03/06/2026 04.19;510;51560;164;;;
110821;984000010110821;1;03/06/2026 08.51;1640;50674;502;;;
110821;984000010110821;1;03/06/2026 17.01;1064;51474;334;;;
110821;984000010110821;1;03/06/2026 17.54;94;51026;2;;;
110821;984000010110821;1;03/06/2026 19.36;687;51463;219;;;
110821;984000010110821;1;04/06/2026 00.56;1200;52150;356;;;
110821;984000010110821;1;04/06/2026 05.26;1629;52433;715;;;
110821;984000010110821;1;04/06/2026 11.08;286;53495;71;;;
110821;984000010110821;1;04/06/2026 11.38;914;53880;324;;;
110821;984000010110821;1;04/06/2026 21.29;626;53738;216;;;
110821;984000010110821;1;05/06/2026 00.18;1696;53954;517;;;
110821;984000010110821;1;05/06/2026 01.14;629;54609;141;;;
110821;984000010110821;1;05/06/2026 03.37;843;55143;245;;;
110821;984000010110821;1;05/06/2026 05.27;521;55502;167;;;
110821;984000010110821;1;05/06/2026 15.10;1878;53912;699;;;
110821;984000010110821;1;05/06/2026 18.48;132;54670;7;;;
110821;984000010110821;1;05/06/2026 23.10;1256;54806;436;;;
110821;984000010110821;1;06/06/2026 03.39;1953;55557;761;;;
110821;984000010110821;1;06/06/2026 07.06;721;57240;263;;;
110821;984000010110821;1;06/06/2026 07.41;340;57551;120;;;
110821;984000010110821;1;06/06/2026 17.11;969;56722;251;;;
110821;984000010110821;1;06/06/2026 19.57;1201;56438;378;;;
110821;984000010110821;1;07/06/2026 01.24;1347;56578;455;;;
110821;984000010110821;1;07/06/2026 04.52;1668;56674;663;;;
110821;984000010110821;1;07/06/2026 09.22;635;58233;203;;;
110821;984000010110821;1;07/06/2026 17.53;1442;56259;501;;;
110821;984000010110821;1;07/06/2026 23.19;1625;57471;547;;;
110821;984000010110821;1;08/06/2026 02.27;1296;57580;503;;;
110821;984000010110821;1;08/06/2026 06.41;825;57800;226;;;
110821;984000010110821;1;08/06/2026 12.12;1361;56828;476;;;
110821;984000010110821;1;08/06/2026 18.44;239;55939;40;;;
110821;984000010110821;1;08/06/2026 18.50;677;56303;208;;;
110821;984000010110821;1;08/06/2026 19.10;747;57328;208;;;
110821;984000010110821;1;08/06/2026 19.57;139;56321;4;;;
110821;984000010110821;1;09/06/2026 02.16;1915;56730;741;;;
110821;984000010110821;1;09/06/2026 06.19;107;57855;12;;;
110821;984000010110821;1;09/06/2026 08.35;1359;57811;455;;;
110821;984000010110821;1;09/06/2026 17.03;1467;56655;479;;;
110821;984000010110821;1;09/06/2026 23.01;1507;58551;446;;;
110821;984000010110821;1;10/06/2026 00.54;1348;59185;407;;;
110821;984000010110821;1;10/06/2026 01.55;734;59929;242;;;
110821;984000010110821;1;10/06/2026 07.03;100;59447;10;;;
110821;984000010110821;1;10/06/2026 07.20;944;59566;248;;;
110821;984000010110821;1;10/06/2026 14.42;1473;59469;487;;;
110821;984000010110821;1;10/06/2026 16.09;46;;5;;;
110821;984000010110821;1;10/06/2026 16.21;581;60663;133;;;
110821;984000010110821;1;10/06/2026 22.43;1514;61083;475;;;
110821;984000010110821;1;11/06/2026 03.24;2120;60935;769;;;
