animal_number;responder;location;visit_time;duration;weight (g);feed_intake;Unnamed: 7;Unnamed: 8;Unnamed: 9
110813;984000010110813;1;25/04/2026 08.29;831;39202;241;;;
110813;984000010110813;1;25/04/2026 11.17;704;44406;151;;;
110813;984000010110813;1;25/04/2026 21.46;1915;38510;438;;;
110813;984000010110813;1;25/04/2026 23.57;270;39481;58;;;
110813;984000010110813;1;26/04/2026 00.05;111;39656;28;;;
110813;984000010110813;1;26/04/2026 05.13;1167;39294;341;;;
110813;984000010110813;1;26/04/2026 06.01;875;39881;176;;;
110813;984000010110813;1;26/04/2026 06.45;47;;5;;;
110813;984000010110813;1;26/04/2026 10.34;1094;40208;329;;;
110813;984000010110813;1;26/04/2026 13.30;762;41644;244;;;
110813;984000010110813;1;26/04/2026 18.57;649;41512;203;;;
110813;984000010110813;1;26/04/2026 21.38;539;41490;147;;;
110813;984000010110813;1;26/04/2026 21.57;454;41319;161;;;
110813;984000010110813;1;26/04/2026 23.19;610;42001;166;;;
110813;984000010110813;1;26/04/2026 23.31;95;42602;29;;;
110813;984000010110813;1;27/04/2026 03.03;179;42296;55;;;
110813;984000010110813;1;27/04/2026 05.08;583;42699;215;;;
110813;984000010110813;1;27/04/2026 05.53;1159;42734;295;;;
110813;984000010110813;1;27/04/2026 11.38;475;43617;152;;;
110813;984000010110813;1;27/04/2026 12.15;1201;43344;308;;;
110813;984000010110813;1;27/04/2026 19.51;853;43533;259;;;
110813;984000010110813;1;27/04/2026 20.59;188;43394;53;;;
110813;984000010110813;1;27/04/2026 21.13;218;43994;60;;;
110813;984000010110813;1;28/04/2026 02.47;531;43031;164;;;
110813;984000010110813;1;28/04/2026 03.28;1372;42989;500;;;
110813;984000010110813;1;28/04/2026 06.59;981;43659;281;;;
110813;984000010110813;1;28/04/2026 14.48;1207;42974;413;;;
110813;984000010110813;1;28/04/2026 18.18;187;43481;85;;;
110813;984000010110813;1;28/04/2026 20.17;530;43521;191;;;
110813;984000010110813;1;28/04/2026 20.52;318;43459;90;;;
110813;984000010110813;1;28/04/2026 20.58;349;44193;67;;;
110813;984000010110813;1;28/04/2026 21.06;49;;11;;;
110813;984000010110813;1;28/04/2026 23.33;729;43938;276;;;
110813;984000010110813;1;29/04/2026 03.26;1024;45621;334;;;
110813;984000010110813;1;29/04/2026 04.46;740;45807;272;;;
110813;984000010110813;1;29/04/2026 08.40;942;45215;324;;;
110813;984000010110813;1;29/04/2026 16.05;421;45452;133;;;
110813;984000010110813;1;29/04/2026 16.13;264;45629;101;;;
110813;984000010110813;1;29/04/2026 18.01;284;45852;99;;;
110813;984000010110813;1;29/04/2026 18.08;64;45521;19;;;
110813;984000010110813;1;29/04/2026 18.57;292;44902;71;;;
110813;984000010110813;1;29/04/2026 19.43;419;45441;84;;;
110813;984000010110813;1;29/04/2026 20.39;151;45616;20;;;
110813;984000010110813;1;29/04/2026 20.55;44;;12;;;
110813;984000010110813;1;29/04/2026 21.06;386;45509;93;;;
110813;984000010110813;1;29/04/2026 21.42;922;45877;311;;;
110813;984000010110813;1;30/04/2026 02.14;315;45870;88;;;
110813;984000010110813;1;30/04/2026 02.45;124;46253;30;;;
110813;984000010110813;1;30/04/2026 02.59;250;46088;60;;;
110813;984000010110813;1;30/04/2026 03.24;478;46190;131;;;
110813;984000010110813;1;30/04/2026 05.20;1073;45929;404;;;
110813;984000010110813;1;30/04/2026 07.36;649;46422;150;;;
110813;984000010110813;1;30/04/2026 11.23;560;46919;194;;;
110813;984000010110813;1;30/04/2026 12.35;86;47839;25;;;
110813;984000010110813;1;30/04/2026 12.38;215;46993;82;;;
110813;984000010110813;1;30/04/2026 19.27;461;47141;175;;;
110813;984000010110813;1;30/04/2026 19.51;517;46443;174;;;
110813;984000010110813;1;30/04/2026 21.23;88;47542;24;;;
110813;984000010110813;1;30/04/2026 22.59;434;47457;104;;;
110813;984000010110813;1;01/05/2026 02.45;1306;47476;458;;;
110813;984000010110813;1;01/05/2026 05.56;834;47506;361;;;
110813;984000010110813;1;01/05/2026 15.37;722;47892;247;;;
110813;984000010110813;1;01/05/2026 17.17;423;47890;173;;;
110813;984000010110813;1;01/05/2026 17.33;211;48294;66;;;
110813;984000010110813;1;01/05/2026 17.39;136;47815;46;;;
110813;984000010110813;1;01/05/2026 17.51;47;;14;;;
110813;984000010110813;1;01/05/2026 17.53;34;;10;;;
110813;984000010110813;1;01/05/2026 22.16;419;48059;195;;;
110813;984000010110813;1;01/05/2026 22.24;360;48429;141;;;
110813;984000010110813;1;01/05/2026 22.40;242;48261;102;;;
110813;984000010110813;1;02/05/2026 00.20;252;49158;91;;;
110813;984000010110813;1;02/05/2026 01.55;1356;49148;438;;;
110813;984000010110813;1;02/05/2026 03.21;262;49403;107;;;
110813;984000010110813;1;02/05/2026 07.16;1093;48141;444;;;
110813;984000010110813;1;02/05/2026 09.44;42;;15;;;
110813;984000010110813;1;02/05/2026 16.28;784;48366;208;;;
110813;984000010110813;1;02/05/2026 17.19;500;48658;153;;;
110813;984000010110813;1;02/05/2026 17.28;334;48883;123;;;
110813;984000010110813;1;02/05/2026 23.06;924;49103;271;;;
110813;984000010110813;1;02/05/2026 23.27;53;;19;;;
110813;984000010110813;1;02/05/2026 23.50;85;49517;24;;;
110813;984000010110813;1;03/05/2026 01.56;588;49424;245;;;
110813;984000010110813;1;03/05/2026 02.37;321;49990;132;;;
110813;984000010110813;1;03/05/2026 04.26;888;50002;423;;;
110813;984000010110813;1;03/05/2026 07.31;421;49738;172;;;
110813;984000010110813;1;03/05/2026 08.20;192;50443;83;;;
110813;984000010110813;1;03/05/2026 15.22;669;49996;222;;;
110813;984000010110813;1;03/05/2026 17.18;240;50187;110;;;
110813;984000010110813;1;03/05/2026 18.05;373;50381;146;;;
110813;984000010110813;1;03/05/2026 18.41;510;50695;206;;;
110813;984000010110813;1;03/05/2026 19.50;107;51297;46;;;
110813;984000010110813;1;03/05/2026 22.49;1341;51541;467;;;
110813;984000010110813;1;04/05/2026 01.46;25;;5;;;
110813;984000010110813;1;04/05/2026 03.02;578;52663;220;;;
110813;984000010110813;1;04/05/2026 07.22;1540;51149;687;;;
110813;984000010110813;1;04/05/2026 15.01;239;51792;108;;;
110813;984000010110813;1;04/05/2026 17.50;1114;51484;452;;;
110813;984000010110813;1;04/05/2026 22.20;557;52602;227;;;
110813;984000010110813;1;05/05/2026 00.46;962;52580;367;;;
110813;984000010110813;1;05/05/2026 01.06;213;53107;72;;;
110813;984000010110813;1;05/05/2026 02.45;343;52953;125;;;
110813;984000010110813;1;05/05/2026 02.51;65;53256;22;;;
110813;984000010110813;1;05/05/2026 05.12;875;53382;356;;;
110813;984000010110813;1;05/05/2026 07.24;140;53131;40;;;
110813;984000010110813;1;05/05/2026 11.11;164;52067;68;;;
110813;984000010110813;1;05/05/2026 13.53;386;51302;149;;;
110813;984000010110813;1;05/05/2026 15.51;368;51123;117;;;
110813;984000010110813;1;05/05/2026 18.22;118;52232;41;;;
110813;984000010110813;1;05/05/2026 18.30;367;52332;156;;;
110813;984000010110813;1;05/05/2026 18.42;324;52404;159;;;
110813;984000010110813;1;05/05/2026 18.50;37;;13;;;
110813;984000010110813;1;05/05/2026 18.51;243;53207;61;;;
110813;984000010110813;1;05/05/2026 20.10;41;;10;;;
110813;984000010110813;1;05/05/2026 22.00;391;53520;164;;;
110813;984000010110813;1;05/05/2026 22.37;991;54550;312;;;
110813;984000010110813;1;05/05/2026 22.56;152;54956;72;;;
110813;984000010110813;1;06/05/2026 02.55;491;55199;179;;;
110813;984000010110813;1;06/05/2026 05.10;892;54483;358;;;
110813;984000010110813;1;06/05/2026 10.22;1125;55010;398;;;
110813;984000010110813;1;06/05/2026 16.03;586;53992;181;;;
110813;984000010110813;1;06/05/2026 16.15;133;53841;55;;;
110813;984000010110813;1;06/05/2026 17.53;264;54580;75;;;
110813;984000010110813;1;06/05/2026 18.00;88;55316;27;;;
110813;984000010110813;1;06/05/2026 18.07;41;;11;;;
110813;984000010110813;1;06/05/2026 20.16;1189;54999;537;;;
110813;984000010110813;1;07/05/2026 00.32;783;56022;365;;;
110813;984000010110813;1;07/05/2026 02.14;628;57306;316;;;
110813;984000010110813;1;07/05/2026 08.22;426;57129;186;;;
110813;984000010110813;1;07/05/2026 13.33;477;56915;212;;;
110813;984000010110813;1;07/05/2026 13.46;416;57553;187;;;
110813;984000010110813;1;07/05/2026 16.56;223;56911;83;;;
110813;984000010110813;1;07/05/2026 18.30;226;56961;107;;;
110813;984000010110813;1;07/05/2026 18.53;851;56795;388;;;
110813;984000010110813;1;07/05/2026 23.11;475;57805;204;;;
110813;984000010110813;1;07/05/2026 23.45;1089;58605;545;;;
110813;984000010110813;1;08/05/2026 02.52;471;57963;222;;;
110813;984000010110813;1;08/05/2026 05.58;268;57618;137;;;
110813;984000010110813;1;08/05/2026 10.14;918;57374;456;;;
110813;984000010110813;1;08/05/2026 12.52;73;57414;38;;;
110813;984000010110813;1;08/05/2026 15.36;604;56339;295;;;
110813;984000010110813;1;08/05/2026 18.03;497;56494;199;;;
110813;984000010110813;1;08/05/2026 18.36;535;57275;277;;;
110813;984000010110813;1;09/05/2026 00.00;1622;57961;782;;;
110813;984000010110813;1;09/05/2026 09.28;1118;58787;480;;;
110813;984000010110813;1;09/05/2026 12.31;390;58906;184;;;
110813;984000010110813;1;09/05/2026 12.38;15;;3;;;
110813;984000010110813;1;09/05/2026 12.38;9;;11;;;
110813;984000010110813;1;09/05/2026 12.42;9;;4;;;
110813;984000010110813;1;09/05/2026 12.42;11;;4;;;
110813;984000010110813;1;09/05/2026 12.42;19;;8;;;
110813;984000010110813;1;09/05/2026 12.43;10;;2;;;
110813;984000010110813;1;09/05/2026 12.43;11;;9;;;
110813;984000010110813;1;09/05/2026 12.43;19;;1;;;
110813;984000010110813;1;09/05/2026 12.44;23;;2;;;
110813;984000010110813;1;09/05/2026 12.45;4;;7;;;
110813;984000010110813;1;09/05/2026 12.45;6;;1;;;
110813;984000010110813;1;09/05/2026 12.45;11;;4;;;
110813;984000010110813;1;09/05/2026 12.46;17;;2;;;
110813;984000010110813;1;09/05/2026 12.46;14;;3;;;
110813;984000010110813;1;09/05/2026 12.46;6;;7;;;
110813;984000010110813;1;09/05/2026 12.47;11;;2;;;
110813;984000010110813;1;09/05/2026 12.48;14;;2;;;
110813;984000010110813;1;09/05/2026 12.48;14;;3;;;
110813;984000010110813;1;09/05/2026 14.44;120;59876;68;;;
110813;984000010110813;1;09/05/2026 14.59;509;59737;188;;;
110813;984000010110813;1;09/05/2026 15.42;158;59937;57;;;
110813;984000010110813;1;09/05/2026 16.33;530;59678;257;;;
110813;984000010110813;1;09/05/2026 17.29;119;59853;62;;;
110813;984000010110813;1;09/05/2026 21.45;1388;61742;513;;;
110813;984000010110813;1;09/05/2026 22.51;60;;4;;;
110813;984000010110813;1;10/05/2026 05.25;1387;60298;745;;;
110813;984000010110813;1;10/05/2026 07.39;91;61379;49;;;
110813;984000010110813;1;10/05/2026 12.57;101;59901;58;;;
110813;984000010110813;1;10/05/2026 12.58;407;60480;192;;;
110813;984000010110813;1;10/05/2026 13.07;293;60818;121;;;
110813;984000010110813;1;10/05/2026 16.11;645;60432;295;;;
110813;984000010110813;1;10/05/2026 16.30;394;61798;160;;;
110813;984000010110813;1;10/05/2026 17.57;399;61714;221;;;
110813;984000010110813;1;10/05/2026 20.18;865;62530;443;;;
110813;984000010110813;1;11/05/2026 03.04;1196;62515;606;;;
110813;984000010110813;1;11/05/2026 07.06;395;62469;197;;;
110813;984000010110813;1;11/05/2026 12.38;1210;61692;573;;;
110813;984000010110813;1;11/05/2026 16.51;288;62757;173;;;
110813;984000010110813;1;11/05/2026 17.01;423;62849;214;;;
110813;984000010110813;1;11/05/2026 17.32;305;63023;124;;;
110813;984000010110813;1;11/05/2026 18.43;387;62631;196;;;
110813;984000010110813;1;11/05/2026 18.53;140;63064;63;;;
110813;984000010110813;1;11/05/2026 22.26;780;63403;430;;;
110813;984000010110813;1;12/05/2026 08.27;1395;62587;667;;;
110813;984000010110813;1;12/05/2026 12.12;439;63528;147;;;
110813;984000010110813;1;12/05/2026 13.39;197;63567;109;;;
110813;984000010110813;1;12/05/2026 15.20;652;63790;280;;;
110813;984000010110813;1;12/05/2026 16.04;401;64466;175;;;
110813;984000010110813;1;12/05/2026 18.12;564;65092;298;;;
110813;984000010110813;1;12/05/2026 19.23;160;65268;65;;;
110813;984000010110813;1;12/05/2026 19.57;343;65287;144;;;
110813;984000010110813;1;12/05/2026 22.28;805;64995;379;;;
110813;984000010110813;1;13/05/2026 01.03;302;65518;112;;;
110813;984000010110813;1;13/05/2026 07.08;270;64905;148;;;
110813;984000010110813;1;13/05/2026 07.37;301;64270;167;;;
110813;984000010110813;1;13/05/2026 09.17;647;63562;266;;;
110813;984000010110813;1;13/05/2026 13.21;550;64214;231;;;
110813;984000010110813;1;13/05/2026 15.08;998;64946;515;;;
110813;984000010110813;1;13/05/2026 15.33;62;65307;15;;;
110813;984000010110813;1;13/05/2026 15.43;25;;12;;;
110813;984000010110813;1;13/05/2026 18.59;977;66265;598;;;
110813;984000010110813;1;13/05/2026 23.07;715;67048;428;;;
110813;984000010110813;1;14/05/2026 06.17;670;66116;316;;;
110813;984000010110813;1;14/05/2026 07.20;62;65886;13;;;
110813;984000010110813;1;14/05/2026 11.32;906;65170;370;;;
110813;984000010110813;1;14/05/2026 13.40;546;67151;231;;;
110813;984000010110813;1;14/05/2026 13.50;92;67135;37;;;
110813;984000010110813;1;14/05/2026 14.08;50;;20;;;
110813;984000010110813;1;14/05/2026 17.30;1007;67148;564;;;
110813;984000010110813;1;15/05/2026 00.30;1334;67041;875;;;
110813;984000010110813;1;15/05/2026 07.29;210;67687;116;;;
110813;984000010110813;1;15/05/2026 07.41;249;68005;129;;;
110813;984000010110813;1;15/05/2026 09.50;519;68223;218;;;
110813;984000010110813;1;15/05/2026 13.23;481;67121;240;;;
110813;984000010110813;1;15/05/2026 16.01;713;67023;371;;;
110813;984000010110813;1;15/05/2026 17.57;539;68524;225;;;
110813;984000010110813;1;15/05/2026 18.11;121;68127;57;;;
110813;984000010110813;1;15/05/2026 20.41;532;68417;321;;;
110813;984000010110813;1;16/05/2026 06.15;1052;68555;595;;;
110813;984000010110813;1;16/05/2026 12.00;851;68829;505;;;
110813;984000010110813;1;16/05/2026 13.52;803;69777;317;;;
110813;984000010110813;1;16/05/2026 15.39;456;69907;265;;;
110813;984000010110813;1;16/05/2026 16.34;542;70597;314;;;
110813;984000010110813;1;16/05/2026 21.48;1019;70488;617;;;
110813;984000010110813;1;17/05/2026 00.24;502;72054;293;;;
110813;984000010110813;1;17/05/2026 06.31;326;71511;188;;;
110813;984000010110813;1;17/05/2026 09.10;540;70422;299;;;
110813;984000010110813;1;17/05/2026 10.31;284;71324;153;;;
110813;984000010110813;1;17/05/2026 12.23;645;72150;357;;;
110813;984000010110813;1;17/05/2026 14.41;759;72514;402;;;
110813;984000010110813;1;17/05/2026 15.46;237;73887;146;;;
110813;984000010110813;1;17/05/2026 17.06;560;73369;369;;;
110813;984000010110813;1;17/05/2026 23.12;1043;74400;728;;;
110813;984000010110813;1;18/05/2026 02.10;346;74737;160;;;
110813;984000010110813;1;18/05/2026 08.37;492;72977;228;;;
110813;984000010110813;1;18/05/2026 10.03;186;73736;96;;;
110813;984000010110813;1;18/05/2026 10.11;122;74616;52;;;
110813;984000010110813;1;18/05/2026 10.31;36;;7;;;
110813;984000010110813;1;18/05/2026 10.46;54;;13;;;
110813;984000010110813;1;18/05/2026 14.49;910;72245;468;;;
110813;984000010110813;1;18/05/2026 15.47;586;73238;301;;;
110813;984000010110813;1;18/05/2026 18.46;913;73990;638;;;
110813;984000010110813;1;19/05/2026 00.11;425;75060;272;;;
110813;984000010110813;1;19/05/2026 07.29;322;75463;179;;;
110813;984000010110813;1;19/05/2026 07.38;177;74277;85;;;
110813;984000010110813;1;19/05/2026 08.08;245;73912;94;;;
110813;984000010110813;1;19/05/2026 08.33;29;;15;;;
110813;984000010110813;1;19/05/2026 10.27;568;74226;276;;;
110821;984000010110821;1;18/04/2026 17.54;1470;35915;342;;;
110821;984000010110821;1;19/04/2026 01.55;708;35095;226;;;
110821;984000010110821;1;19/04/2026 04.42;633;35930;152;;;
110821;984000010110821;1;19/04/2026 07.57;821;35996;186;;;
110821;984000010110821;1;19/04/2026 08.53;257;36401;79;;;
110821;984000010110821;1;19/04/2026 09.44;346;36497;72;;;
110821;984000010110821;1;19/04/2026 09.53;118;37059;37;;;
110821;984000010110821;1;19/04/2026 10.01;246;36793;68;;;
110821;984000010110821;1;19/04/2026 15.16;881;37450;290;;;
110821;984000010110821;1;20/04/2026 03.42;1210;36456;344;;;
110821;984000010110821;1;20/04/2026 04.22;320;62180;68;;;
110821;984000010110821;1;20/04/2026 07.19;369;37498;128;;;
110821;984000010110821;1;20/04/2026 07.28;426;37353;125;;;
110821;984000010110821;1;20/04/2026 09.01;406;38303;83;;;
110821;984000010110821;1;20/04/2026 09.14;298;37992;78;;;
110821;984000010110821;1;20/04/2026 10.41;695;50427;170;;;
110821;984000010110821;1;20/04/2026 14.58;775;38929;218;;;
110821;984000010110821;1;20/04/2026 19.32;659;38396;168;;;
110821;984000010110821;1;21/04/2026 01.26;170;38390;20;;;
110821;984000010110821;1;21/04/2026 02.16;65;38270;13;;;
110821;984000010110821;1;21/04/2026 02.19;467;38475;121;;;
110821;984000010110821;1;21/04/2026 07.51;965;38870;206;;;
110821;984000010110821;1;21/04/2026 11.38;251;60761;160;;;
110821;984000010110821;1;21/04/2026 11.42;1129;50256;372;;;
110821;984000010110821;1;21/04/2026 12.05;12;;145;;;
110821;984000010110821;1;21/04/2026 12.05;20;;4;;;
110821;984000010110821;1;22/04/2026 02.58;1579;38439;402;;;
110821;984000010110821;1;22/04/2026 07.06;1126;39491;377;;;
110821;984000010110821;1;22/04/2026 09.36;987;40128;330;;;
110821;984000010110821;1;22/04/2026 12.58;652;40482;218;;;
110821;984000010110821;1;22/04/2026 23.53;1221;38964;280;;;
110821;984000010110821;1;23/04/2026 03.05;301;40333;80;;;
110821;984000010110821;1;23/04/2026 03.12;190;39827;30;;;
110821;984000010110821;1;23/04/2026 09.20;1486;39546;561;;;
110821;984000010110821;1;23/04/2026 23.26;1386;39841;408;;;
110821;984000010110821;1;24/04/2026 00.21;253;40338;50;;;
110821;984000010110821;1;24/04/2026 00.28;103;41405;19;;;
110821;984000010110821;1;24/04/2026 01.34;38;;1;;;
110821;984000010110821;1;24/04/2026 02.00;360;41044;54;;;
110821;984000010110821;1;24/04/2026 02.34;152;41112;2;;;
110821;984000010110821;1;24/04/2026 09.08;1918;42581;728;;;
110821;984000010110821;1;25/04/2026 01.07;1686;40873;596;;;
110821;984000010110821;1;25/04/2026 02.11;520;42492;143;;;
110821;984000010110821;1;25/04/2026 02.24;47;;1;;;
110821;984000010110821;1;25/04/2026 04.29;906;43205;292;;;
110821;984000010110821;1;25/04/2026 11.28;1385;43630;443;;;
110821;984000010110821;1;25/04/2026 15.07;939;42207;278;;;
110821;984000010110821;1;26/04/2026 00.59;1136;42574;353;;;
110821;984000010110821;1;26/04/2026 01.21;98;43055;19;;;
110821;984000010110821;1;26/04/2026 03.42;965;43632;261;;;
110821;984000010110821;1;26/04/2026 04.54;734;43585;240;;;
110821;984000010110821;1;26/04/2026 10.53;904;43786;278;;;
110821;984000010110821;1;26/04/2026 14.35;871;44057;271;;;
110821;984000010110821;1;26/04/2026 22.31;297;44252;89;;;
110821;984000010110821;1;26/04/2026 22.39;512;44215;173;;;
110821;984000010110821;1;27/04/2026 03.26;1474;43902;399;;;
110821;984000010110821;1;27/04/2026 11.45;1683;44035;422;;;
110821;984000010110821;1;27/04/2026 14.13;731;44795;239;;;
110821;984000010110821;1;27/04/2026 22.41;1165;44675;326;;;
110821;984000010110821;1;28/04/2026 01.13;1056;45973;404;;;
110821;984000010110821;1;28/04/2026 10.00;1795;46114;683;;;
110821;984000010110821;1;28/04/2026 16.05;1251;46613;349;;;
110821;984000010110821;1;28/04/2026 23.44;1572;46585;440;;;
110821;984000010110821;1;29/04/2026 00.42;321;47115;42;;;
110821;984000010110821;1;29/04/2026 03.43;1055;47482;279;;;
110821;984000010110821;1;29/04/2026 04.26;48;;2;;;
110821;984000010110821;1;29/04/2026 09.39;1165;47520;328;;;
110821;984000010110821;1;29/04/2026 12.03;206;47463;42;;;
110821;984000010110821;1;29/04/2026 15.12;625;47722;179;;;
110821;984000010110821;1;29/04/2026 20.56;633;46121;133;;;
110821;984000010110821;1;29/04/2026 21.13;14;;1;;;
110821;984000010110821;1;30/04/2026 00.36;1165;46493;382;;;
110821;984000010110821;1;30/04/2026 01.58;815;46915;208;;;
110821;984000010110821;1;30/04/2026 03.32;523;47605;170;;;
110821;984000010110821;1;30/04/2026 10.30;913;47820;252;;;
110821;984000010110821;1;30/04/2026 19.35;976;46523;258;;;
110821;984000010110821;1;30/04/2026 19.59;459;46821;140;;;
110821;984000010110821;1;30/04/2026 23.34;87;46982;20;;;
110821;984000010110821;1;30/04/2026 23.40;699;47376;170;;;
110821;984000010110821;1;01/05/2026 04.05;1555;48034;570;;;
110821;984000010110821;1;01/05/2026 15.49;1869;47026;641;;;
110821;984000010110821;1;01/05/2026 22.44;203;47906;31;;;
110821;984000010110821;1;01/05/2026 23.54;918;48525;312;;;
110821;984000010110821;1;02/05/2026 01.40;363;48075;59;;;
110821;984000010110821;1;02/05/2026 02.33;1234;48547;388;;;
110821;984000010110821;1;02/05/2026 04.03;734;49711;212;;;
110821;984000010110821;1;02/05/2026 10.14;1519;49177;441;;;
110821;984000010110821;1;02/05/2026 16.04;92;49525;18;;;
110821;984000010110821;1;02/05/2026 20.27;1176;48254;298;;;
110821;984000010110821;1;02/05/2026 23.36;835;49588;214;;;
110821;984000010110821;1;03/05/2026 02.10;1618;50059;518;;;
110821;984000010110821;1;03/05/2026 04.19;510;51496;170;;;
110821;984000010110821;1;03/05/2026 08.51;1640;50487;492;;;
110821;984000010110821;1;03/05/2026 17.01;1064;50854;320;;;
110821;984000010110821;1;03/05/2026 17.54;94;51206;2;;;
110821;984000010110821;1;03/05/2026 19.36;687;51432;228;;;
110821;984000010110821;1;04/05/2026 00.56;1200;52181;360;;;
110821;984000010110821;1;04/05/2026 05.26;1629;52389;701;;;
110821;984000010110821;1;04/05/2026 11.08;286;53499;72;;;
110821;984000010110821;1;04/05/2026 11.38;914;53749;333;;;
110821;984000010110821;1;04/05/2026 21.29;626;53435;226;;;
110821;984000010110821;1;05/05/2026 00.18;1696;54211;542;;;
110821;984000010110821;1;05/05/2026 01.14;629;54492;133;;;
110821;984000010110821;1;05/05/2026 03.37;843;55087;239;;;
110821;984000010110821;1;05/05/2026 05.27;521;55659;164;;;
110821;984000010110821;1;05/05/2026 15.10;1878;53863;677;;;
110821;984000010110821;1;05/05/2026 18.48;132;54673;7;;;
110821;984000010110821;1;05/05/2026 23.10;1256;55040;445;;;
110821;984000010110821;1;06/05/2026 03.39;1953;55666;791;;;
110821;984000010110821;1;06/05/2026 07.06;721;57165;266;;;
110821;984000010110821;1;06/05/2026 07.41;340;57764;118;;;
110821;984000010110821;1;06/05/2026 17.11;969;56287;244;;;
110821;984000010110821;1;06/05/2026 19.57;1201;56912;404;;;
110821;984000010110821;1;07/05/2026 01.24;1347;56525;466;;;
110821;984000010110821;1;07/05/2026 04.52;1668;56689;680;;;
110821;984000010110821;1;07/05/2026 09.22;635;58281;193;;;
110821;984000010110821;1;07/05/2026 17.53;1442;56511;489;;;
110821;984000010110821;1;07/05/2026 23.19;1625;57305;548;;;
110821;984000010110821;1;08/05/2026 02.27;1296;57476;531;;;
110821;984000010110821;1;08/05/2026 06.41;825;57451;225;;;
110821;984000010110821;1;08/05/2026 12.12;1361;56341;461;;;
110821;984000010110821;1;08/05/2026 18.44;239;56274;40;;;
110821;984000010110821;1;08/05/2026 18.50;677;56599;215;;;
110821;984000010110821;1;08/05/2026 19.10;747;57017;205;;;
110821;984000010110821;1;08/05/2026 19.57;139;56413;4;;;
110821;984000010110821;1;09/05/2026 02.16;1915;56292;755;;;
110821;984000010110821;1;09/05/2026 06.19;107;57751;12;;;
110821;984000010110821;1;09/05/2026 08.35;1359;58159;476;;;
110821;984000010110821;1;09/05/2026 17.03;1467;57010;508;;;
110821;984000010110821;1;09/05/2026 23.01;1507;58489;451;;;
110821;984000010110821;1;10/05/2026 00.54;1348;59024;404;;;
110821;984000010110821;1;10/05/2026 01.55;734;60087;244;;;
110821;984000010110821;1;10/05/2026 07.03;100;59409;9;;;
110821;984000010110821;1;10/05/2026 07.20;944;59872;240;;;
110821;984000010110821;1;10/05/2026 14.42;1473;59588;472;;;
110821;984000010110821;1;10/05/2026 16.09;46;;5;;;
110821;984000010110821;1;10/05/2026 16.21;581;60498;132;;;
110821;984000010110821;1;10/05/2026 22.43;1514;61290;494;;;
110821;984000010110821;1;11/05/2026 03.24;2120;60791;786;;;
