animal_number;responder;location;visit_time;duration;weight (g);feed_intake;Unnamed: 7;Unnamed: 8;Unnamed: 9
110813;984000010110813;1;06/09/2026 18.42;324;52683;152;;;
110813;984000010110813;1;06/09/2026 18.50;37;;14;;;
110813;984000010110813;1;06/09/2026 18.51;243;53146;60;;;
110813;984000010110813;1;06/09/2026 20.10;41;;10;;;
110813;984000010110813;1;06/09/2026 22.00;391;53849;158;;;
110813;984000010110813;1;06/09/2026 22.37;991;54645;318;;;
110813;984000010110813;1;06/09/2026 22.56;152;54918;71;;;
110813;984000010110813;1;07/09/2026 02.55;491;54805;185;;;
110813;984000010110813;1;07/09/2026 05.10;892;54491;358;;;
110813;984000010110813;1;07/09/2026 10.22;1125;55241;400;;;
110813;984000010110813;1;07/09/2026 16.03;586;54222;178;;;
110813;984000010110813;1;07/09/2026 16.15;133;53972;58;;;
110813;984000010110813;1;07/09/2026 17.53;264;54458;72;;;
110813;984000010110813;1;07/09/2026 18.00;88;55230;26;;;
110813;984000010110813;1;07/09/2026 18.07;41;;11;;;
110813;984000010110813;1;07/09/2026 20.16;1189;54860;523;;;
110813;984000010110813;1;08/09/2026 00.32;783;55790;373;;;
110813;984000010110813;1;08/09/2026 02.14;628;57005;320;;;
110813;984000010110813;1;08/09/2026 08.22;426;57084;175;;;
110813;984000010110813;1;08/09/2026 13.33;477;57545;213;;;
110813;984000010110813;1;08/09/2026 13.46;416;57816;184;;;
110813;984000010110813;1;08/09/2026 16.56;223;57012;86;;;
110813;984000010110813;1;08/09/2026 18.30;226;57042;106;;;
110813;984000010110813;1;08/09/2026 18.53;851;57041;384;;;
110813;984000010110813;1;08/09/2026 23.11;475;57847;209;;;
110813;984000010110813;1;08/09/2026 23.45;1089;58426;535;;;
110813;984000010110813;1;09/09/2026 02.52;471;58381;229;;;
110813;984000010110813;1;09/09/2026 05.58;268;57383;135;;;
110813;984000010110813;1;09/09/2026 10.14;918;57356;439;;;
110813;984000010110813;1;09/09/2026 12.52;73;56865;38;;;
110813;984000010110813;1;09/09/2026 15.36;604;56707;285;;;
110813;984000010110813;1;09/09/2026 18.03;497;56315;198;;;
110813;984000010110813;1;09/09/2026 18.36;535;57731;270;;;
110813;984000010110813;1;10/09/2026 00.00;1622;58892;777;;;
110813;984000010110813;1;10/09/2026 09.28;1118;58997;499;;;
110813;984000010110813;1;10/09/2026 12.31;390;59162;178;;;
110813;984000010110813;1;10/09/2026 12.38;15;;3;;;
110813;984000010110813;1;10/09/2026 12.38;9;;11;;;
110813;984000010110813;1;10/09/2026 12.42;9;;4;;;
110813;984000010110813;1;10/09/2026 12.42;11;;4;;;
110813;984000010110813;1;10/09/2026 12.42;19;;8;;;
110813;984000010110813;1;10/09/2026 12.43;10;;2;;;
110813;984000010110813;1;10/09/2026 12.43;11;;9;;;
110813;984000010110813;1;10/09/2026 12.43;19;;1;;;
110813;984000010110813;1;10/09/2026 12.44;23;;2;;;
110813;984000010110813;1;10/09/2026 12.45;4;;7;;;
110813;984000010110813;1;10/09/2026 12.45;6;;1;;;
110813;984000010110813;1;10/09/2026 12.45;11;;4;;;
110813;984000010110813;1;10/09/2026 12.46;17;;2;;;
110813;984000010110813;1;10/09/2026 12.46;14;;3;;;
110813;984000010110813;1;10/09/2026 12.46;6;;7;;;
110813;984000010110813;1;10/09/2026 12.47;11;;2;;;
110813;984000010110813;1;10/09/2026 12.48;14;;2;;;
110813;984000010110813;1;10/09/2026 12.48;14;;3;;;
110813;984000010110813;1;10/09/2026 14.44;120;59855;68;;;
110813;984000010110813;1;10/09/2026 14.59;509;59784;191;;;
110813;984000010110813;1;10/09/2026 15.42;158;59944;60;;;
110813;984000010110813;1;10/09/2026 16.33;530;59664;252;;;
110813;984000010110813;1;10/09/2026 17.29;119;59866;62;;;
110813;984000010110813;1;10/09/2026 21.45;1388;61525;523;;;
110813;984000010110813;1;10/09/2026 22.51;60;;4;;;
110813;984000010110813;1;11/09/2026 05.25;1387;59968;710;;;
110813;984000010110813;1;11/09/2026 07.39;91;61436;49;;;
110813;984000010110813;1;11/09/2026 12.57;101;60146;60;;;
110813;984000010110813;1;11/09/2026 12.58;407;60740;192;;;
110813;984000010110813;1;11/09/2026 13.07;293;60576;121;;;
110813;984000010110813;1;11/09/2026 16.11;645;60858;291;;;
110813;984000010110813;1;11/09/2026 16.30;394;61712;157;;;
110813;984000010110813;1;11/09/2026 17.57;399;61781;215;;;
110813;984000010110813;1;11/09/2026 20.18;865;62828;418;;;
110813;984000010110813;1;12/09/2026 03.04;1196;62678;586;;;
110813;984000010110813;1;12/09/2026 07.06;395;62646;200;;;
110813;984000010110813;1;12/09/2026 12.38;1210;62115;573;;;
110813;984000010110813;1;12/09/2026 16.51;288;62632;171;;;
110813;984000010110813;1;12/09/2026 17.01;423;62453;211;;;
110813;984000010110813;1;12/09/2026 17.32;305;63447;127;;;
110813;984000010110813;1;12/09/2026 18.43;387;63317;192;;;
110813;984000010110813;1;12/09/2026 18.53;140;63626;60;;;
110813;984000010110813;1;12/09/2026 22.26;780;63595;429;;;
110813;984000010110813;1;13/09/2026 08.27;1395;62628;654;;;
110813;984000010110813;1;13/09/2026 12.12;439;63427;155;;;
110813;984000010110813;1;13/09/2026 13.39;197;63727;104;;;
110813;984000010110813;1;13/09/2026 15.20;652;64296;281;;;
110813;984000010110813;1;13/09/2026 16.04;401;64632;191;;;
110813;984000010110813;1;13/09/2026 18.12;564;65118;295;;;
110813;984000010110813;1;13/09/2026 19.23;160;64952;66;;;
110813;984000010110813;1;13/09/2026 19.57;343;64840;141;;;
110813;984000010110813;1;13/09/2026 22.28;805;65095;370;;;
110813;984000010110813;1;14/09/2026 01.03;302;65408;110;;;
110813;984000010110813;1;14/09/2026 07.08;270;64607;137;;;
110813;984000010110813;1;14/09/2026 07.37;301;64877;168;;;
110813;984000010110813;1;14/09/2026 09.17;647;64164;257;;;
110813;984000010110813;1;14/09/2026 13.21;550;64028;245;;;
110813;984000010110813;1;14/09/2026 15.08;998;64905;503;;;
110813;984000010110813;1;14/09/2026 15.33;62;65413;15;;;
110813;984000010110813;1;14/09/2026 15.43;25;;12;;;
110813;984000010110813;1;14/09/2026 18.59;977;65814;587;;;
110813;984000010110813;1;14/09/2026 23.07;715;66989;437;;;
110813;984000010110813;1;15/09/2026 06.17;670;65874;322;;;
110813;984000010110813;1;15/09/2026 07.20;62;66037;12;;;
110813;984000010110813;1;15/09/2026 11.32;906;64577;385;;;
110813;984000010110813;1;15/09/2026 13.40;546;67437;232;;;
110813;984000010110813;1;15/09/2026 13.50;92;66806;35;;;
110813;984000010110813;1;15/09/2026 14.08;50;;20;;;
110813;984000010110813;1;15/09/2026 17.30;1007;67113;574;;;
110813;984000010110813;1;16/09/2026 00.30;1334;67353;868;;;
110813;984000010110813;1;16/09/2026 07.29;210;67774;117;;;
110813;984000010110813;1;16/09/2026 07.41;249;68395;123;;;
110813;984000010110813;1;16/09/2026 09.50;519;68198;205;;;
110813;984000010110813;1;16/09/2026 13.23;481;67141;242;;;
110813;984000010110813;1;16/09/2026 16.01;713;67843;378;;;
110813;984000010110813;1;16/09/2026 17.57;539;68879;217;;;
110813;984000010110813;1;16/09/2026 18.11;121;67852;58;;;
110813;984000010110813;1;16/09/2026 20.41;532;68471;341;;;
110813;984000010110813;1;17/09/2026 06.15;1052;68667;584;;;
110813;984000010110813;1;17/09/2026 12.00;851;68958;507;;;
110813;984000010110813;1;17/09/2026 13.52;803;70524;320;;;
110813;984000010110813;1;17/09/2026 15.39;456;70016;270;;;
110813;984000010110813;1;17/09/2026 16.34;542;70474;314;;;
110813;984000010110813;1;17/09/2026 21.48;1019;70838;597;;;
110813;984000010110813;1;18/09/2026 00.24;502;72150;291;;;
110813;984000010110813;1;18/09/2026 06.31;326;71728;178;;;
110813;984000010110813;1;18/09/2026 09.10;540;70628;308;;;
110813;984000010110813;1;18/09/2026 10.31;284;71669;157;;;
110813;984000010110813;1;18/09/2026 12.23;645;72006;365;;;
110813;984000010110813;1;18/09/2026 14.41;759;72732;425;;;
110813;984000010110813;1;18/09/2026 15.46;237;73325;145;;;
110813;984000010110813;1;18/09/2026 17.06;560;73383;369;;;
110813;984000010110813;1;18/09/2026 23.12;1043;74059;738;;;
110813;984000010110813;1;19/09/2026 02.10;346;74439;160;;;
110813;984000010110813;1;19/09/2026 08.37;492;73046;219;;;
110813;984000010110813;1;19/09/2026 10.03;186;74033;95;;;
110813;984000010110813;1;19/09/2026 10.11;122;74786;53;;;
110813;984000010110813;1;19/09/2026 10.31;36;;7;;;
110813;984000010110813;1;19/09/2026 10.46;54;;13;;;
110813;984000010110813;1;19/09/2026 14.49;910;72564;444;;;
110813;984000010110813;1;19/09/2026 15.47;586;73564;288;;;
110813;984000010110813;1;19/09/2026 18.46;913;74372;621;;;
110813;984000010110813;1;20/09/2026 00.11;425;75002;273;;;
110813;984000010110813;1;20/09/2026 07.29;322;75815;187;;;
110813;984000010110813;1;20/09/2026 07.38;177;74433;84;;;
110813;984000010110813;1;20/09/2026 08.08;245;73853;92;;;
110813;984000010110813;1;20/09/2026 08.33;29;;15;;;
110813;984000010110813;1;20/09/2026 10.27;568;74539;278;;;
110821;984000010110821;1;20/08/2026 17.54;1470;36097;319;;;
110821;984000010110821;1;21/08/2026 01.55;708;34967;221;;;
110821;984000010110821;1;21/08/2026 04.42;633;35921;154;;;
110821;984000010110821;1;21/08/2026 07.57;821;36012;184;;;
110821;984000010110821;1;21/08/2026 08.53;257;36691;77;;;
110821;984000010110821;1;21/08/2026 09.44;346;36586;73;;;
110821;984000010110821;1;21/08/2026 09.53;118;37033;37;;;
110821;984000010110821;1;21/08/2026 10.01;246;36944;66;;;
110821;984000010110821;1;21/08/2026 15.16;881;37544;295;;;
110821;984000010110821;1;22/08/2026 03.42;1210;36574;335;;;
110821;984000010110821;1;22/08/2026 04.22;320;62031;67;;;
110821;984000010110821;1;22/08/2026 07.19;369;37544;129;;;
110821;984000010110821;1;22/08/2026 07.28;426;37800;127;;;
110821;984000010110821;1;22/08/2026 09.01;406;38587;78;;;
110821;984000010110821;1;22/08/2026 09.14;298;38255;79;;;
110821;984000010110821;1;22/08/2026 10.41;695;50831;172;;;
110821;984000010110821;1;22/08/2026 14.58;775;39124;223;;;
110821;984000010110821;1;22/08/2026 19.32;659;38430;161;;;
110821;984000010110821;1;23/08/2026 01.26;170;38821;20;;;
110821;984000010110821;1;23/08/2026 02.16;65;38790;13;;;
110821;984000010110821;1;23/08/2026 02.19;467;38633;119;;;
110821;984000010110821;1;23/08/2026 07.51;965;38808;203;;;
110821;984000010110821;1;23/08/2026 11.38;251;61453;170;;;
110821;984000010110821;1;23/08/2026 11.42;1129;49680;375;;;
110821;984000010110821;1;23/08/2026 12.05;12;;143;;;
110821;984000010110821;1;23/08/2026 12.05;20;;4;;;
110821;984000010110821;1;24/08/2026 02.58;1579;38415;419;;;
110821;984000010110821;1;24/08/2026 07.06;1126;39550;374;;;
110821;984000010110821;1;24/08/2026 09.36;987;40058;323;;;
110821;984000010110821;1;24/08/2026 12.58;652;40683;210;;;
110821;984000010110821;1;24/08/2026 23.53;1221;39263;275;;;
110821;984000010110821;1;25/08/2026 03.05;301;40655;76;;;
110821;984000010110821;1;25/08/2026 03.12;190;40334;30;;;
110821;984000010110821;1;25/08/2026 09.20;1486;39473;571;;;
110821;984000010110821;1;25/08/2026 23.26;1386;40018;395;;;
110821;984000010110821;1;26/08/2026 00.21;253;40564;50;;;
110821;984000010110821;1;26/08/2026 00.28;103;41437;19;;;
110821;984000010110821;1;26/08/2026 01.34;38;;1;;;
110821;984000010110821;1;26/08/2026 02.00;360;40989;51;;;
110821;984000010110821;1;26/08/2026 02.34;152;40908;2;;;
110821;984000010110821;1;26/08/2026 09.08;1918;42516;734;;;
110821;984000010110821;1;27/08/2026 01.07;1686;40883;578;;;
110821;984000010110821;1;27/08/2026 02.11;520;42511;151;;;
110821;984000010110821;1;27/08/2026 02.24;47;;1;;;
110821;984000010110821;1;27/08/2026 04.29;906;42998;278;;;
110821;984000010110821;1;27/08/2026 11.28;1385;43598;441;;;
110821;984000010110821;1;27/08/2026 15.07;939;42130;267;;;
110821;984000010110821;1;28/08/2026 00.59;1136;42675;350;;;
110821;984000010110821;1;28/08/2026 01.21;98;43150;19;;;
110821;984000010110821;1;28/08/2026 03.42;965;43795;252;;;
110821;984000010110821;1;28/08/2026 04.54;734;43591;232;;;
110821;984000010110821;1;28/08/2026 10.53;904;43987;273;;;
110821;984000010110821;1;28/08/2026 14.35;871;44161;277;;;
110821;984000010110821;1;28/08/2026 22.31;297;44106;91;;;
110821;984000010110821;1;28/08/2026 22.39;512;44215;173;;;
110821;984000010110821;1;29/08/2026 03.26;1474;44182;382;;;
110821;984000010110821;1;29/08/2026 11.45;1683;44218;411;;;
110821;984000010110821;1;29/08/2026 14.13;731;44867;244;;;
110821;984000010110821;1;29/08/2026 22.41;1165;44611;329;;;
110821;984000010110821;1;30/08/2026 01.13;1056;46147;398;;;
110821;984000010110821;1;30/08/2026 10.00;1795;46271;672;;;
110821;984000010110821;1;30/08/2026 16.05;1251;46729;345;;;
110821;984000010110821;1;30/08/2026 23.44;1572;46417;453;;;
110821;984000010110821;1;31/08/2026 00.42;321;47117;42;;;
110821;984000010110821;1;31/08/2026 03.43;1055;47542;280;;;
110821;984000010110821;1;31/08/2026 04.26;48;;2;;;
110821;984000010110821;1;31/08/2026 09.39;1165;47906;324;;;
110821;984000010110821;1;31/08/2026 12.03;206;47610;45;;;
110821;984000010110821;1;31/08/2026 15.12;625;47322;180;;;
110821;984000010110821;1;31/08/2026 20.56;633;46009;129;;;
110821;984000010110821;1;31/08/2026 21.13;14;;1;;;
110821;984000010110821;1;01/09/2026 00.36;1165;46596;376;;;
110821;984000010110821;1;01/09/2026 01.58;815;47048;205;;;
110821;984000010110821;1;01/09/2026 03.32;523;47607;168;;;
110821;984000010110821;1;01/09/2026 10.30;913;47502;243;;;
110821;984000010110821;1;01/09/2026 19.35;976;46550;254;;;
110821;984000010110821;1;01/09/2026 19.59;459;47039;140;;;
110821;984000010110821;1;01/09/2026 23.34;87;47099;19;;;
110821;984000010110821;1;01/09/2026 23.40;699;47893;168;;;
110821;984000010110821;1;02/09/2026 04.05;1555;48129;558;;;
110821;984000010110821;1;02/09/2026 15.49;1869;47185;617;;;
110821;984000010110821;1;02/09/2026 22.44;203;48135;31;;;
110821;984000010110821;1;02/09/2026 23.54;918;48692;325;;;
110821;984000010110821;1;03/09/2026 01.40;363;48100;59;;;
110821;984000010110821;1;03/09/2026 02.33;1234;48669;373;;;
110821;984000010110821;1;03/09/2026 04.03;734;49515;212;;;
110821;984000010110821;1;03/09/2026 10.14;1519;49013;434;;;
110821;984000010110821;1;03/09/2026 16.04;92;49573;18;;;
110821;984000010110821;1;03/09/2026 20.27;1176;48589;294;;;
110821;984000010110821;1;03/09/2026 23.36;835;49567;217;;;
110821;984000010110821;1;04/09/2026 02.10;1618;50184;536;;;
110821;984000010110821;1;04/09/2026 04.19;510;51650;168;;;
110821;984000010110821;1;04/09/2026 08.51;1640;50380;514;;;
110821;984000010110821;1;04/09/2026 17.01;1064;51161;314;;;
110821;984000010110821;1;04/09/2026 17.54;94;51159;2;;;
110821;984000010110821;1;04/09/2026 19.36;687;51653;221;;;
110821;984000010110821;1;05/09/2026 00.56;1200;52384;354;;;
110821;984000010110821;1;05/09/2026 05.26;1629;52535;685;;;
110821;984000010110821;1;05/09/2026 11.08;286;53398;70;;;
110821;984000010110821;1;05/09/2026 11.38;914;54091;323;;;
110821;984000010110821;1;05/09/2026 21.29;626;53672;214;;;
110821;984000010110821;1;06/09/2026 00.18;1696;54156;525;;;
110821;984000010110821;1;06/09/2026 01.14;629;54631;141;;;
110821;984000010110821;1;06/09/2026 03.37;843;55023;235;;;
110821;984000010110821;1;06/09/2026 05.27;521;55660;164;;;
110821;984000010110821;1;06/09/2026 15.10;1878;54202;668;;;
110821;984000010110821;1;06/09/2026 18.48;132;54614;7;;;
110821;984000010110821;1;06/09/2026 23.10;1256;55224;433;;;
110821;984000010110821;1;07/09/2026 03.39;1953;55465;770;;;
110821;984000010110821;1;07/09/2026 07.06;721;57247;255;;;
110821;984000010110821;1;07/09/2026 07.41;340;57550;122;;;
110821;984000010110821;1;07/09/2026 17.11;969;56267;243;;;
110821;984000010110821;1;07/09/2026 19.57;1201;56719;387;;;
110821;984000010110821;1;08/09/2026 01.24;1347;56503;470;;;
110821;984000010110821;1;08/09/2026 04.52;1668;56975;667;;;
110821;984000010110821;1;08/09/2026 09.22;635;58246;194;;;
110821;984000010110821;1;08/09/2026 17.53;1442;56944;475;;;
110821;984000010110821;1;08/09/2026 23.19;1625;57543;541;;;
110821;984000010110821;1;09/09/2026 02.27;1296;57657;512;;;
110821;984000010110821;1;09/09/2026 06.41;825;57627;210;;;
110821;984000010110821;1;09/09/2026 12.12;1361;56680;471;;;
110821;984000010110821;1;09/09/2026 18.44;239;56006;42;;;
110821;984000010110821;1;09/09/2026 18.50;677;56639;210;;;
110821;984000010110821;1;09/09/2026 19.10;747;57187;200;;;
110821;984000010110821;1;09/09/2026 19.57;139;56656;4;;;
110821;984000010110821;1;10/09/2026 02.16;1915;57008;753;;;
110821;984000010110821;1;10/09/2026 06.19;107;58153;12;;;
110821;984000010110821;1;10/09/2026 08.35;1359;57839;457;;;
110821;984000010110821;1;10/09/2026 17.03;1467;56991;502;;;
110821;984000010110821;1;10/09/2026 23.01;1507;58522;445;;;
110821;984000010110821;1;11/09/2026 00.54;1348;58962;402;;;
110821;984000010110821;1;11/09/2026 01.55;734;60115;239;;;
110821;984000010110821;1;11/09/2026 07.03;100;59685;10;;;
110821;984000010110821;1;11/09/2026 07.20;944;59727;248;;;
110821;984000010110821;1;11/09/2026 14.42;1473;59375;477;;;
110821;984000010110821;1;11/09/2026 16.09;46;;5;;;
110821;984000010110821;1;11/09/2026 16.21;581;60251;133;;;
110821;984000010110821;1;11/09/2026 22.43;1514;61060;486;;;
110821;984000010110821;1;12/09/2026 03.24;2120;60822;754;;;
